,resident_male,resident_female,tuple,average_male,average_female,female-male
25,0.7601208,0.5128482,"('egoistic', 'altruistic')",0.7601208,0.5128482,-0.2472726
26,1.3249304,1.2809489,"('hardhearted', 'benevolent')",1.3249304,1.2809489,-0.0439815
27,1.5328918,1.2030559,"('hardhearted', 'softhearted')",1.5328918,1.2030559,-0.3298359
28,1.2380545,1.2876897,"('disloyal', 'loyal')",1.2380545,1.2876897,0.0496352
29,-0.843304,-0.99657977,"('unfair', 'fair')",-0.843304,-0.9965798,-0.1532758
30,1.0756613,1.1403761,"('intolerant', 'tolerant')",1.0756613,1.1403761,0.0647148
31,-1.3796479,-1.6226948,"('evil', 'good')",-1.3796479,-1.6226948,-0.2430469
32,1.2613099,1.2325189,"('unkind', 'kind')",1.2613099,1.2325189,-0.028791
33,-0.7090026,-0.736999,"('wrong', 'right')",-0.7090026,-0.736999,-0.0279964
34,4.4621034,4.6180015,"('mean', 'honorable')",4.4621034,4.6180015,0.1558981
35,-0.41397792,-0.7504128,"('corrupt', 'incorrupt')",-0.4139779,-0.7504128,-0.3364349
36,-0.70283395,-0.9109768,"('hostile', 'amicable')",-0.702834,-0.9109768,-0.2081428
37,0.8403713,0.7798227,"('fake', 'genuine')",0.8403713,0.7798227,-0.0605486
38,-0.059032373,0.005920723,"('untruthful', 'truthful')",-0.0590324,0.0059207,0.0649531
39,0.5140598,0.5068813,"('exploitative', 'cooperative')",0.5140598,0.5068813,-0.0071785
40,-1.920727,-2.1808543,"('stingy', 'generous')",-1.920727,-2.1808543,-0.2601273
41,0.16724163,0.19649196,"('unforgiving', 'forgiving')",0.1672416,0.196492,0.0292504
42,-2.5960443,-2.7102425,"('unreliable', 'reliable')",-2.5960443,-2.7102425,-0.1141982
43,0.7188641,0.85713387,"('irresponsible', 'responsible')",0.7188641,0.8571339,0.1382698
44,-1.1671287,-1.2192878,"('prejudiced', 'unprejudiced')",-1.1671287,-1.2192878,-0.0521591
45,-0.032170393,0.039480403,"('incompetent', 'competent')",-0.0321704,0.0394804,0.0716508
46,-0.9649086,-0.83338726,"('uncompetitive', 'competitive')",-0.9649086,-0.8333873,0.1315213
47,5.109074,5.3924785,"('stupid', 'smart')",5.1090741,5.3924785,0.2834044
48,0.29871392,0.38122344,"('unintelligent', 'intelligent')",0.2987139,0.3812234,0.0825095
49,-0.6076505,-0.546543,"('unable', 'able')",-0.6076505,-0.546543,0.0611075
50,-0.5892228,-0.6187134,"('clumsy', 'skillful')",-0.5892228,-0.6187134,-0.0294906
51,0.7205904,0.72383827,"('uneducated', 'educated')",0.7205904,0.7238383,0.0032479
52,-0.90778273,-1.2040557,"('irrational', 'rational')",-0.9077827,-1.2040557,-0.296273
53,-0.19835925,-0.30928588,"('uncreative', 'creative')",-0.1983593,-0.3092859,-0.1109266
54,0.8902336,0.90428513,"('incapable', 'capable')",0.8902336,0.9042851,0.0140515
55,0.6703918,0.83763623,"('incompetent', 'clever')",0.6703918,0.8376362,0.1672444
56,0.454723,0.6134489,"('impractical', 'practical')",0.454723,0.6134489,0.1587259
57,-2.8292994,-2.8053663,"('unimaginative', 'imaginative')",-2.8292994,-2.8053663,0.0239331
58,0.018763267,0.022854991,"('undiscriminating', 'discriminating')",0.0187633,0.022855,0.0040917
59,-0.52264583,-0.5814445,"('foolish', 'wise')",-0.5226458,-0.5814445,-0.0587987
60,0.15830006,0.4405705,"('inefficient', 'efficient')",0.1583001,0.4405705,0.2822704
61,0.08424445,0.028092152,"('illogical', 'logical')",0.0842445,0.0280922,-0.0561523
62,-0.014733032,0.11933519,"('incompetent', 'brilliant')",-0.014733,0.1193352,0.1340682
63,-0.25018156,-0.12149447,"('unperceptive', 'insightful')",-0.2501816,-0.1214945,0.1286871
64,-6.565278,-6.539368,"('shy', 'confident')",-6.5652781,-6.5393682,0.0259099
65,0.17592908,0.36663032,"('insecure', 'secure')",0.1759291,0.3666303,0.1907012
66,-0.33939207,-0.49674177,"('inactive', 'active')",-0.3393921,-0.4967418,-0.1573497
67,-0.37193027,-0.2345865,"('doubtful', 'determined')",-0.3719303,-0.2345865,0.1373438
68,-1.1688228,-1.2331904,"('dependent', 'independent')",-1.1688228,-1.2331904,-0.0643676
69,-1.9699318,-2.1046371,"('lazy', 'industrious')",-1.9699318,-2.1046371,-0.1347053
70,1.1822739,1.2519642,"('lethargic', 'energetic')",1.1822739,1.2519642,0.0696903
71,0.57000107,0.5656263,"('diffident', 'self-confident')",0.5700011,0.5656263,-0.0043748
72,0.27913123,0.3868356,"('unambitious', 'ambitious')",0.2791312,0.3868356,0.1077044
73,-3.0730722,-3.1476455,"('helpless', 'self-reliant')",-3.0730722,-3.1476455,-0.0745733
74,0.06301946,0.0030931085,"('undedicated', 'dedicated')",0.0630195,0.0030931,-0.0599264
75,-0.92386395,-0.9733338,"('meek', 'impulsive')",-0.9238639,-0.9733338,-0.0494699
76,0.5201692,0.5305498,"('anxious', 'daring')",0.5201692,0.5305498,0.0103806
77,-1.3221167,-1.1351316,"('unmotivated', 'motivated')",-1.3221167,-1.1351316,0.1869851
78,-1.0381119,-0.9981187,"('nonresilient', 'resilient')",-1.0381119,-0.9981187,0.0399932
79,-0.44297665,-0.562493,"('wavering', 'unwavering')",-0.4429767,-0.562493,-0.1195163
80,-0.19766381,-0.10786213,"('dominated', 'dominating')",-0.1976638,-0.1078621,0.0898017
81,0.0040014833,0.21062194,"('submissive', 'aggressive')",0.0040015,0.2106219,0.2066204
82,5.689828,5.7469215,"('poor', 'rich')",5.6898279,5.7469215,0.0570936
83,-0.40272164,-0.30250812,"('powerless', 'powerful')",-0.4027216,-0.3025081,0.1002135
84,0.31936482,0.34864962,"('inferior', 'superior')",0.3193648,0.3486496,0.0292848
85,-0.46412948,-0.67421806,"('insignificant', 'prestigious')",-0.4641295,-0.6742181,-0.2100886
86,0.09460349,0.08879328,"('uninfluential', 'influential')",0.0946035,0.0887933,-0.0058102
87,-0.75853604,-0.5999291,"('unsuccessful', 'successful')",-0.758536,-0.5999291,0.1586069
88,0.44216466,0.40592286,"('low', 'eminent')",0.4421647,0.4059229,-0.0362418
