,steamroller_male,steamroller_female,tuple,average_male,average_female,female-male
59,0.18947774,0.13511819,"('foolish', 'wise')",0.1894777,0.1351182,-0.0543595
60,0.6583489,0.88971776,"('inefficient', 'efficient')",0.6583489,0.8897178,0.2313689
61,0.036197443,-0.047043294,"('illogical', 'logical')",0.0361974,-0.0470433,-0.0832407
62,0.3972869,0.64899796,"('incompetent', 'brilliant')",0.3972869,0.648998,0.2517111
63,-0.27268204,-0.049579825,"('unperceptive', 'insightful')",-0.272682,-0.0495798,0.2231022
64,-2.8201115,-2.9079332,"('shy', 'confident')",-2.8201115,-2.9079332,-0.0878217
65,0.26106024,0.26481956,"('insecure', 'secure')",0.2610602,0.2648196,0.0037594
66,-0.47870353,-0.5491492,"('inactive', 'active')",-0.4787035,-0.5491492,-0.0704457
67,0.34539768,0.35044777,"('doubtful', 'determined')",0.3453977,0.3504478,0.0050501
68,-1.0609312,-1.0115027,"('dependent', 'independent')",-1.0609312,-1.0115027,0.0494285
69,-0.88465935,-1.005123,"('lazy', 'industrious')",-0.8846593,-1.005123,-0.1204637
70,0.16715991,0.28455973,"('lethargic', 'energetic')",0.1671599,0.2845597,0.1173998
71,0.45918396,0.47802153,"('diffident', 'self-confident')",0.459184,0.4780215,0.0188375
72,0.773932,0.86912715,"('unambitious', 'ambitious')",0.773932,0.8691272,0.0951952
73,-0.96173143,-1.0013754,"('helpless', 'self-reliant')",-0.9617314,-1.0013754,-0.039644
74,0.0010088598,0.012716512,"('undedicated', 'dedicated')",0.0010089,0.0127165,0.0117076
75,-0.4563183,-0.41632006,"('meek', 'impulsive')",-0.4563183,-0.4163201,0.0399982
76,-0.43103486,-0.3469249,"('anxious', 'daring')",-0.4310349,-0.3469249,0.08411
77,-0.89109063,-0.7560469,"('unmotivated', 'motivated')",-0.8910906,-0.7560469,0.1350437
78,-0.9053237,-0.7350488,"('nonresilient', 'resilient')",-0.9053237,-0.7350488,0.1702749
79,-1.1064411,-1.1037558,"('wavering', 'unwavering')",-1.1064411,-1.1037558,0.0026853
80,0.24770315,0.16337545,"('dominated', 'dominating')",0.2477031,0.1633755,-0.0843276
81,-0.13678363,-0.07888418,"('submissive', 'aggressive')",-0.1367836,-0.0788842,0.0578994
82,3.2182717,3.3955846,"('poor', 'rich')",3.2182717,3.3955846,0.1773129
83,0.22687589,0.12196906,"('powerless', 'powerful')",0.2268759,0.1219691,-0.1049068
84,0.4930906,0.4914129,"('inferior', 'superior')",0.4930906,0.4914129,-0.0016777
85,-0.46841192,-0.59747976,"('insignificant', 'prestigious')",-0.4684119,-0.5974798,-0.1290679
86,0.11115465,0.10284199,"('uninfluential', 'influential')",0.1111547,0.102842,-0.0083127
87,0.15083072,0.1366507,"('unsuccessful', 'successful')",0.1508307,0.1366507,-0.01418
88,-0.1466329,-0.25369906,"('low', 'eminent')",-0.1466329,-0.2536991,-0.1070662
