,cop_male,cop_female,tuple,average_male,average_female,female-male
31,-1.7244396,-1.6924131,"('evil', 'good')",-1.7244396,-1.6924131,0.0320265
32,1.1338538,1.0472977,"('unkind', 'kind')",1.1338538,1.0472977,-0.0865561
33,-0.6568349,-0.6682769,"('wrong', 'right')",-0.6568349,-0.6682769,-0.011442
34,3.9246335,4.184934,"('mean', 'honorable')",3.9246335,4.1849341,0.2603006
35,-0.9330836,-1.1717988,"('corrupt', 'incorrupt')",-0.9330836,-1.1717988,-0.2387152
36,-0.78950727,-0.8646335,"('hostile', 'amicable')",-0.7895073,-0.8646335,-0.0751262
37,0.71555936,0.7004531,"('fake', 'genuine')",0.7155594,0.7004531,-0.0151063
38,-0.4591831,-0.3744395,"('untruthful', 'truthful')",-0.4591831,-0.3744395,0.0847436
39,0.6457584,0.6330286,"('exploitative', 'cooperative')",0.6457584,0.6330286,-0.0127298
40,-1.2692796,-1.4440924,"('stingy', 'generous')",-1.2692796,-1.4440924,-0.1748128
41,0.25744534,0.24967022,"('unforgiving', 'forgiving')",0.2574453,0.2496702,-0.0077751
42,-2.1697874,-2.2229562,"('unreliable', 'reliable')",-2.1697874,-2.2229562,-0.0531688
43,0.92740047,0.99851346,"('irresponsible', 'responsible')",0.9274005,0.9985135,0.071113
44,-0.7240409,-0.73742867,"('prejudiced', 'unprejudiced')",-0.7240409,-0.7374287,-0.0133878
45,0.076036096,0.028796645,"('incompetent', 'competent')",0.0760361,0.0287966,-0.0472395
46,-0.50968075,-0.4985577,"('uncompetitive', 'competitive')",-0.5096807,-0.4985577,0.011123
47,5.0646625,5.2730274,"('stupid', 'smart')",5.0646625,5.2730274,0.2083649
48,0.22560026,0.25901076,"('unintelligent', 'intelligent')",0.2256003,0.2590108,0.0334105
49,0.09085952,0.116082646,"('unable', 'able')",0.0908595,0.1160826,0.0252231
50,-0.4653033,-0.5004521,"('clumsy', 'skillful')",-0.4653033,-0.5004521,-0.0351488
51,0.3993445,0.34830254,"('uneducated', 'educated')",0.3993445,0.3483025,-0.051042
52,-0.54115635,-0.6809956,"('irrational', 'rational')",-0.5411564,-0.6809956,-0.1398392
53,-0.0446621,-0.1301519,"('uncreative', 'creative')",-0.0446621,-0.1301519,-0.0854898
54,0.89020735,0.92364687,"('incapable', 'capable')",0.8902074,0.9236469,0.0334395
55,0.9540532,0.97228754,"('incompetent', 'clever')",0.9540532,0.9722875,0.0182343
56,0.6865533,0.6359098,"('impractical', 'practical')",0.6865533,0.6359098,-0.0506435
57,-2.2730308,-2.3259072,"('unimaginative', 'imaginative')",-2.2730308,-2.3259072,-0.0528764
58,0.13497971,0.14839879,"('undiscriminating', 'discriminating')",0.1349797,0.1483988,0.0134191
59,-0.14344777,-0.16260959,"('foolish', 'wise')",-0.1434478,-0.1626096,-0.0191618
60,0.66521657,0.79455787,"('inefficient', 'efficient')",0.6652166,0.7945579,0.1293413
61,0.37989172,0.20466903,"('illogical', 'logical')",0.3798917,0.204669,-0.1752227
62,0.62910587,0.64484257,"('incompetent', 'brilliant')",0.6291059,0.6448426,0.0157367
63,-0.1813531,-0.14782399,"('unperceptive', 'insightful')",-0.1813531,-0.147824,0.0335291
64,-5.835423,-5.912468,"('shy', 'confident')",-5.835423,-5.912468,-0.077045
65,0.44823575,0.5293149,"('insecure', 'secure')",0.4482358,0.5293149,0.0810791
66,-0.08143961,-0.16695897,"('inactive', 'active')",-0.0814396,-0.166959,-0.0855194
67,-0.6591464,-0.566511,"('doubtful', 'determined')",-0.6591464,-0.566511,0.0926354
68,-1.0430804,-1.0348117,"('dependent', 'independent')",-1.0430804,-1.0348117,0.0082687
69,-1.7481983,-1.8093607,"('lazy', 'industrious')",-1.7481983,-1.8093607,-0.0611624
70,1.755011,1.6325372,"('lethargic', 'energetic')",1.755011,1.6325372,-0.1224738
71,0.42842272,0.4840436,"('diffident', 'self-confident')",0.4284227,0.4840436,0.0556209
72,0.4222541,0.5798905,"('unambitious', 'ambitious')",0.4222541,0.5798905,0.1576364
73,-2.8595085,-2.8678682,"('helpless', 'self-reliant')",-2.8595085,-2.8678682,-0.0083597
74,0.03416049,-0.08346525,"('undedicated', 'dedicated')",0.0341605,-0.0834652,-0.1176257
75,-0.7030376,-0.6565706,"('meek', 'impulsive')",-0.7030376,-0.6565706,0.046467
76,0.816007,0.8279039,"('anxious', 'daring')",0.816007,0.8279039,0.0118969
77,-1.4456226,-1.2653182,"('unmotivated', 'motivated')",-1.4456226,-1.2653182,0.1803044
78,-0.5965697,-0.6601324,"('nonresilient', 'resilient')",-0.5965697,-0.6601324,-0.0635627
79,-0.42941517,-0.46443638,"('wavering', 'unwavering')",-0.4294152,-0.4644364,-0.0350212
80,-0.081872016,-0.19274607,"('dominated', 'dominating')",-0.081872,-0.1927461,-0.1108741
81,0.5813616,0.568107,"('submissive', 'aggressive')",0.5813616,0.568107,-0.0132546
82,5.813483,5.9234138,"('poor', 'rich')",5.8134832,5.9234138,0.1099306
83,-0.43954644,-0.40653136,"('powerless', 'powerful')",-0.4395464,-0.4065314,0.033015
84,0.5995199,0.60443175,"('inferior', 'superior')",0.5995199,0.6044317,0.0049118
85,-0.6639816,-0.73815274,"('insignificant', 'prestigious')",-0.6639816,-0.7381527,-0.0741711
86,0.34059003,0.2684156,"('uninfluential', 'influential')",0.34059,0.2684156,-0.0721744
87,-0.5197488,-0.5014125,"('unsuccessful', 'successful')",-0.5197488,-0.5014125,0.0183363
88,0.014637392,-0.008475074,"('low', 'eminent')",0.0146374,-0.0084751,-0.0231125
