,adverb_male,adverb_female,tuple,average_male,average_female,female-male
19,-1.353826,-1.2815787,"('inhospitable', 'hospitable')",-1.353826,-1.2815787,0.0722473
20,0.9179172,0.8134506,"('rough', 'thoughtful')",0.9179172,0.8134506,-0.1044666
21,0.9507708,0.7722875,"('immoral', 'moral')",0.9507708,0.7722875,-0.1784833
22,0.19646549,0.07994467,"('untrustworthy', 'trustworthy')",0.1964655,0.0799447,-0.1165208
23,1.3371547,1.1822165,"('insincere', 'sincere')",1.3371547,1.1822165,-0.1549382
24,0.045363277,-0.005980208,"('dishonest', 'honest')",0.0453633,-0.0059802,-0.0513435
25,-0.37208986,-0.48153174,"('egoistic', 'altruistic')",-0.3720899,-0.4815317,-0.1094418
26,0.53131175,0.28852993,"('hardhearted', 'benevolent')",0.5313118,0.2885299,-0.2427819
27,-0.35361803,-0.4623941,"('hardhearted', 'softhearted')",-0.353618,-0.4623941,-0.1087761
28,-0.4524918,-0.67764926,"('disloyal', 'loyal')",-0.4524918,-0.6776493,-0.2251575
29,-0.6064006,-0.64574605,"('unfair', 'fair')",-0.6064006,-0.6457461,-0.0393455
30,0.53193426,0.407437,"('intolerant', 'tolerant')",0.5319343,0.407437,-0.1244973
31,-1.6496229,-1.6333971,"('evil', 'good')",-1.6496229,-1.6333971,0.0162258
32,0.20249033,0.05114568,"('unkind', 'kind')",0.2024903,0.0511457,-0.1513446
33,-0.17883408,-0.18458372,"('wrong', 'right')",-0.1788341,-0.1845837,-0.0057496
34,1.7348413,1.8084127,"('mean', 'honorable')",1.7348413,1.8084127,0.0735714
35,-0.29260457,-0.20346437,"('corrupt', 'incorrupt')",-0.2926046,-0.2034644,0.0891402
36,-1.2176435,-1.2990099,"('hostile', 'amicable')",-1.2176435,-1.2990099,-0.0813664
37,0.1738053,0.2163349,"('fake', 'genuine')",0.1738053,0.2163349,0.0425296
38,-0.2692948,-0.251258,"('untruthful', 'truthful')",-0.2692948,-0.251258,0.0180368
39,0.77443314,0.6788836,"('exploitative', 'cooperative')",0.7744331,0.6788836,-0.0955495
40,-0.97183686,-1.0955637,"('stingy', 'generous')",-0.9718369,-1.0955637,-0.1237268
41,-0.13559486,-0.31721807,"('unforgiving', 'forgiving')",-0.1355949,-0.3172181,-0.1816232
42,-0.33050415,-0.19190612,"('unreliable', 'reliable')",-0.3305041,-0.1919061,0.138598
43,-0.011078395,-0.056847118,"('irresponsible', 'responsible')",-0.0110784,-0.0568471,-0.0457687
44,0.6913898,0.8465457,"('prejudiced', 'unprejudiced')",0.6913898,0.8465457,0.1551559
45,-0.2991719,-0.43039614,"('incompetent', 'competent')",-0.2991719,-0.4303961,-0.1312242
46,-0.01316094,-0.2088375,"('uncompetitive', 'competitive')",-0.0131609,-0.2088375,-0.1956766
47,1.378221,1.4361503,"('stupid', 'smart')",1.378221,1.4361503,0.0579293
48,-0.1617999,-0.4124182,"('unintelligent', 'intelligent')",-0.1617999,-0.4124182,-0.2506183
49,-0.10966249,-0.091894396,"('unable', 'able')",-0.1096625,-0.0918944,0.0177681
50,-0.105658814,-0.030430427,"('clumsy', 'skillful')",-0.1056588,-0.0304304,0.0752284
51,-0.033853903,-0.23608585,"('uneducated', 'educated')",-0.0338539,-0.2360858,-0.2022319
52,-0.75862235,-0.9811098,"('irrational', 'rational')",-0.7586223,-0.9811098,-0.2224875
53,-1.2581598,-1.3553326,"('uncreative', 'creative')",-1.2581598,-1.3553326,-0.0971728
54,-1.2740096,-1.2960817,"('incapable', 'capable')",-1.2740096,-1.2960817,-0.0220721
55,0.46282473,0.23561583,"('incompetent', 'clever')",0.4628247,0.2356158,-0.2272089
56,1.2243385,1.1669656,"('impractical', 'practical')",1.2243385,1.1669656,-0.0573729
57,-1.1316177,-1.2807922,"('unimaginative', 'imaginative')",-1.1316177,-1.2807922,-0.1491745
58,0.11532653,0.03625434,"('undiscriminating', 'discriminating')",0.1153265,0.0362543,-0.0790722
59,-0.45803416,-0.42693388,"('foolish', 'wise')",-0.4580342,-0.4269339,0.0311003
60,0.72285587,0.5918518,"('inefficient', 'efficient')",0.7228559,0.5918518,-0.1310041
61,-0.46471524,-0.7166573,"('illogical', 'logical')",-0.4647152,-0.7166573,-0.2519421
62,0.69546705,0.74778235,"('incompetent', 'brilliant')",0.6954671,0.7477823,0.0523152
63,-0.11115593,-0.21579807,"('unperceptive', 'insightful')",-0.1111559,-0.2157981,-0.1046422
64,-1.3330721,-1.3267628,"('shy', 'confident')",-1.3330721,-1.3267628,0.0063093
65,0.13894837,-0.032966938,"('insecure', 'secure')",0.1389484,-0.0329669,-0.1719153
66,-1.2241348,-1.1254057,"('inactive', 'active')",-1.2241348,-1.1254057,0.0987291
67,0.7609107,0.83703345,"('doubtful', 'determined')",0.7609107,0.8370335,0.0761228
68,-0.50701916,-0.53053516,"('dependent', 'independent')",-0.5070192,-0.5305352,-0.023516
69,-0.5470846,-0.36906263,"('lazy', 'industrious')",-0.5470846,-0.3690626,0.178022
70,0.43585977,0.36782232,"('lethargic', 'energetic')",0.4358598,0.3678223,-0.0680375
71,-0.33574238,-0.3611357,"('diffident', 'self-confident')",-0.3357424,-0.3611357,-0.0253933
72,-0.14844668,-0.06829783,"('unambitious', 'ambitious')",-0.1484467,-0.0682978,0.0801489
73,-0.052927855,0.053859953,"('helpless', 'self-reliant')",-0.0529279,0.05386,0.1067879
74,-0.18808186,-0.26288623,"('undedicated', 'dedicated')",-0.1880819,-0.2628862,-0.0748043
75,0.28491974,0.50187004,"('meek', 'impulsive')",0.2849197,0.50187,0.2169503
76,0.29283848,0.23996527,"('anxious', 'daring')",0.2928385,0.2399653,-0.0528732
77,-0.6699889,-0.83521515,"('unmotivated', 'motivated')",-0.6699889,-0.8352152,-0.1652263
78,-0.6844091,-0.76340103,"('nonresilient', 'resilient')",-0.6844091,-0.763401,-0.0789919
79,-0.8278239,-0.733423,"('wavering', 'unwavering')",-0.8278239,-0.733423,0.0944009
80,0.78299916,0.76193935,"('dominated', 'dominating')",0.7829992,0.7619393,-0.0210599
81,0.6512184,0.628874,"('submissive', 'aggressive')",0.6512184,0.628874,-0.0223444
82,0.91802937,0.9400528,"('poor', 'rich')",0.9180294,0.9400528,0.0220234
83,0.7341522,0.6327927,"('powerless', 'powerful')",0.7341522,0.6327927,-0.1013595
84,0.6692168,0.6292272,"('inferior', 'superior')",0.6692168,0.6292272,-0.0399896
85,-1.0233126,-1.1468586,"('insignificant', 'prestigious')",-1.0233126,-1.1468586,-0.123546
86,-0.9070083,-1.1667082,"('uninfluential', 'influential')",-0.9070083,-1.1667082,-0.2596999
87,0.0444291,-0.05120308,"('unsuccessful', 'successful')",0.0444291,-0.0512031,-0.0956322
88,0.11121428,0.07862172,"('low', 'eminent')",0.1112143,0.0786217,-0.0325926
