,directv_male,directv_female,tuple,average_male,average_female,female-male
37,0.4067619,0.40198126,"('fake', 'genuine')",0.4067619,0.4019813,-0.0047806
38,0.30417112,0.2846176,"('untruthful', 'truthful')",0.3041711,0.2846176,-0.0195535
39,0.69802046,0.7761514,"('exploitative', 'cooperative')",0.6980205,0.7761514,0.0781309
40,-0.967013,-1.021779,"('stingy', 'generous')",-0.967013,-1.0217789,-0.0547659
41,0.43961072,0.38249072,"('unforgiving', 'forgiving')",0.4396107,0.3824907,-0.05712
42,-0.95045114,-0.86819637,"('unreliable', 'reliable')",-0.9504511,-0.8681964,0.0822547
43,0.86270654,0.8917445,"('irresponsible', 'responsible')",0.8627065,0.8917445,0.029038
44,-0.780921,-0.76464283,"('prejudiced', 'unprejudiced')",-0.780921,-0.7646428,0.0162782
45,0.3337567,0.29317358,"('incompetent', 'competent')",0.3337567,0.2931736,-0.0405831
46,-0.6087067,-0.5918094,"('uncompetitive', 'competitive')",-0.6087067,-0.5918094,0.0168973
47,2.7196245,2.7418108,"('stupid', 'smart')",2.7196245,2.7418108,0.0221863
48,0.28312963,0.21604963,"('unintelligent', 'intelligent')",0.2831296,0.2160496,-0.06708
49,-0.3369459,-0.26533383,"('unable', 'able')",-0.3369459,-0.2653338,0.0716121
50,-0.14924972,-0.2548108,"('clumsy', 'skillful')",-0.1492497,-0.2548108,-0.1055611
51,-0.3410997,-0.4085857,"('uneducated', 'educated')",-0.3410997,-0.4085857,-0.067486
52,0.4122424,0.2494101,"('irrational', 'rational')",0.4122424,0.2494101,-0.1628323
53,0.5683485,0.5037468,"('uncreative', 'creative')",0.5683485,0.5037468,-0.0646017
54,0.7066262,0.62775576,"('incapable', 'capable')",0.7066262,0.6277558,-0.0788704
55,0.37125367,0.3028162,"('incompetent', 'clever')",0.3712537,0.3028162,-0.0684375
56,1.5213331,1.4730915,"('impractical', 'practical')",1.5213331,1.4730915,-0.0482416
57,-1.3762189,-1.4298422,"('unimaginative', 'imaginative')",-1.3762189,-1.4298422,-0.0536233
58,0.5343364,0.49089724,"('undiscriminating', 'discriminating')",0.5343364,0.4908972,-0.0434392
59,0.55601823,0.5619886,"('foolish', 'wise')",0.5560182,0.5619886,0.0059704
60,0.6339075,0.6253717,"('inefficient', 'efficient')",0.6339075,0.6253717,-0.0085358
61,1.0051041,0.8482673,"('illogical', 'logical')",1.0051041,0.8482673,-0.1568368
62,1.2507474,1.2804494,"('incompetent', 'brilliant')",1.2507474,1.2804494,0.029702
63,0.27045196,0.32579544,"('unperceptive', 'insightful')",0.270452,0.3257954,0.0553434
64,-2.958714,-2.9559362,"('shy', 'confident')",-2.958714,-2.9559362,0.0027778
65,0.074687615,0.02117102,"('insecure', 'secure')",0.0746876,0.021171,-0.0535166
66,0.29894492,0.3574121,"('inactive', 'active')",0.2989449,0.3574121,0.0584672
67,0.6723806,0.69892234,"('doubtful', 'determined')",0.6723806,0.6989223,0.0265417
68,-0.7888659,-0.7800868,"('dependent', 'independent')",-0.7888659,-0.7800868,0.0087791
69,-0.17855163,-0.11993355,"('lazy', 'industrious')",-0.1785516,-0.1199336,0.058618
70,0.36526626,0.38060087,"('lethargic', 'energetic')",0.3652663,0.3806009,0.0153346
71,0.27065924,0.32698095,"('diffident', 'self-confident')",0.2706592,0.3269809,0.0563217
72,-0.12878028,-0.13753586,"('unambitious', 'ambitious')",-0.1287803,-0.1375359,-0.0087556
73,-1.1073958,-1.0985907,"('helpless', 'self-reliant')",-1.1073958,-1.0985907,0.0088051
74,0.6904415,0.6951811,"('undedicated', 'dedicated')",0.6904415,0.6951811,0.0047396
75,-0.3786935,-0.3289064,"('meek', 'impulsive')",-0.3786935,-0.3289064,0.0497871
76,0.32780635,0.40044644,"('anxious', 'daring')",0.3278064,0.4004464,0.07264
77,-0.40418637,-0.36412448,"('unmotivated', 'motivated')",-0.4041864,-0.3641245,0.0400619
78,-0.8129339,-0.8169031,"('nonresilient', 'resilient')",-0.8129339,-0.8169031,-0.0039692
79,-0.062490046,-0.0056523336,"('wavering', 'unwavering')",-0.06249,-0.0056523,0.0568377
80,-0.12802407,-0.11743896,"('dominated', 'dominating')",-0.1280241,-0.117439,0.0105851
81,-0.055885516,-0.04622377,"('submissive', 'aggressive')",-0.0558855,-0.0462238,0.0096617
82,3.012536,3.0037088,"('poor', 'rich')",3.012536,3.0037088,-0.0088272
83,0.023562726,-0.027394973,"('powerless', 'powerful')",0.0235627,-0.027395,-0.0509577
84,0.49919564,0.487599,"('inferior', 'superior')",0.4991956,0.487599,-0.0115966
85,0.024228211,0.13325952,"('insignificant', 'prestigious')",0.0242282,0.1332595,0.1090313
86,0.04706419,-0.121020764,"('uninfluential', 'influential')",0.0470642,-0.1210208,-0.168085
87,0.5035961,0.5377626,"('unsuccessful', 'successful')",0.5035961,0.5377626,0.0341665
88,-0.011471224,-0.056142036,"('low', 'eminent')",-0.0114712,-0.056142,-0.0446708
