,inverse_male,inverse_female,tuple,average_male,average_female,female-male
32,1.1774025,1.051955,"('unkind', 'kind')",1.1774025,1.051955,-0.1254475
33,-0.53250843,-0.5097875,"('wrong', 'right')",-0.5325084,-0.5097875,0.0227209
34,4.1728563,4.358104,"('mean', 'honorable')",4.1728563,4.3581042,0.1852479
35,-1.027951,-1.297217,"('corrupt', 'incorrupt')",-1.027951,-1.297217,-0.269266
36,-0.8851059,-0.9542519,"('hostile', 'amicable')",-0.8851059,-0.9542519,-0.069146
37,0.8816708,0.8598643,"('fake', 'genuine')",0.8816708,0.8598643,-0.0218065
38,-0.5073157,-0.3884667,"('untruthful', 'truthful')",-0.5073157,-0.3884667,0.118849
39,0.18393938,0.21764903,"('exploitative', 'cooperative')",0.1839394,0.217649,0.0337096
40,-1.1576402,-1.3806541,"('stingy', 'generous')",-1.1576402,-1.3806541,-0.2230139
41,0.22371632,0.19231394,"('unforgiving', 'forgiving')",0.2237163,0.1923139,-0.0314024
42,-1.5621076,-1.610976,"('unreliable', 'reliable')",-1.5621076,-1.610976,-0.0488684
43,1.1019905,1.2175555,"('irresponsible', 'responsible')",1.1019905,1.2175555,0.115565
44,-0.79638296,-0.7933981,"('prejudiced', 'unprejudiced')",-0.796383,-0.7933981,0.0029849
45,0.36133564,0.19075185,"('incompetent', 'competent')",0.3613356,0.1907519,-0.1705837
46,-0.18693182,-0.14389485,"('uncompetitive', 'competitive')",-0.1869318,-0.1438949,0.0430369
47,4.8058834,4.963194,"('stupid', 'smart')",4.8058834,4.9631939,0.1573105
48,0.33081424,0.28704634,"('unintelligent', 'intelligent')",0.3308142,0.2870463,-0.0437679
49,-0.24144977,-0.12031141,"('unable', 'able')",-0.2414498,-0.1203114,0.1211384
50,-0.1410129,-0.15477295,"('clumsy', 'skillful')",-0.1410129,-0.154773,-0.0137601
51,0.11463171,0.03773152,"('uneducated', 'educated')",0.1146317,0.0377315,-0.0769002
52,-0.62071,-0.7641677,"('irrational', 'rational')",-0.62071,-0.7641677,-0.1434577
53,-0.07811092,-0.13083446,"('uncreative', 'creative')",-0.0781109,-0.1308345,-0.0527236
54,0.69402355,0.79621464,"('incapable', 'capable')",0.6940235,0.7962146,0.1021911
55,0.833605,0.838655,"('incompetent', 'clever')",0.833605,0.838655,0.00505
56,0.58502805,0.5824169,"('impractical', 'practical')",0.5850281,0.5824169,-0.0026112
57,-2.2257824,-2.3170714,"('unimaginative', 'imaginative')",-2.2257824,-2.3170714,-0.091289
58,0.13307305,0.041266944,"('undiscriminating', 'discriminating')",0.133073,0.0412669,-0.0918061
59,-0.115797475,-0.1028188,"('foolish', 'wise')",-0.1157975,-0.1028188,0.0129787
60,0.6672291,0.8607123,"('inefficient', 'efficient')",0.6672291,0.8607123,0.1934832
61,0.21004626,0.037997648,"('illogical', 'logical')",0.2100463,0.0379976,-0.1720487
62,0.8398415,0.86626816,"('incompetent', 'brilliant')",0.8398415,0.8662682,0.0264267
63,0.18609124,0.23550385,"('unperceptive', 'insightful')",0.1860912,0.2355039,0.0494127
64,-5.6266117,-5.6098347,"('shy', 'confident')",-5.6266117,-5.6098347,0.016777
65,0.8465976,0.9176926,"('insecure', 'secure')",0.8465976,0.9176926,0.071095
66,0.020951256,-0.10350189,"('inactive', 'active')",0.0209513,-0.1035019,-0.1244532
67,-0.60880023,-0.4800077,"('doubtful', 'determined')",-0.6088002,-0.4800077,0.1287925
68,-0.73291224,-0.66379523,"('dependent', 'independent')",-0.7329122,-0.6637952,0.069117
69,-1.9944711,-1.9898528,"('lazy', 'industrious')",-1.9944711,-1.9898528,0.0046183
70,1.7190858,1.6533529,"('lethargic', 'energetic')",1.7190858,1.6533529,-0.0657329
71,0.51853544,0.4669825,"('diffident', 'self-confident')",0.5185354,0.4669825,-0.0515529
72,1.0792854,1.2123219,"('unambitious', 'ambitious')",1.0792854,1.2123219,0.1330365
73,-2.8570845,-2.8390365,"('helpless', 'self-reliant')",-2.8570845,-2.8390365,0.018048
74,0.1645108,0.01950502,"('undedicated', 'dedicated')",0.1645108,0.019505,-0.1450058
75,-0.6447067,-0.54197556,"('meek', 'impulsive')",-0.6447067,-0.5419756,0.1027311
76,0.8405733,0.8388363,"('anxious', 'daring')",0.8405733,0.8388363,-0.001737
77,-1.4560426,-1.2527843,"('unmotivated', 'motivated')",-1.4560426,-1.2527843,0.2032583
78,-0.82714695,-0.8448804,"('nonresilient', 'resilient')",-0.8271469,-0.8448804,-0.0177335
79,-0.53731877,-0.51049024,"('wavering', 'unwavering')",-0.5373188,-0.5104902,0.0268286
80,-0.03274893,-0.15501593,"('dominated', 'dominating')",-0.0327489,-0.1550159,-0.122267
81,0.17999677,0.2522032,"('submissive', 'aggressive')",0.1799968,0.2522032,0.0722064
82,6.1402116,6.231879,"('poor', 'rich')",6.1402116,6.2318792,0.0916676
83,-0.27827436,-0.22971766,"('powerless', 'powerful')",-0.2782744,-0.2297177,0.0485567
84,0.16254233,0.19390222,"('inferior', 'superior')",0.1625423,0.1939022,0.0313599
85,-1.316608,-1.3978192,"('insignificant', 'prestigious')",-1.316608,-1.3978192,-0.0812112
86,0.38852835,0.31907725,"('uninfluential', 'influential')",0.3885283,0.3190773,-0.069451
87,-0.30218714,-0.317234,"('unsuccessful', 'successful')",-0.3021871,-0.317234,-0.0150469
88,-0.06357664,-0.049335264,"('low', 'eminent')",-0.0635766,-0.0493353,0.0142413
