,headrest_male,headrest_female,tuple,average_male,average_female,female-male
44,-0.8298602,-0.81490564,"('prejudiced', 'unprejudiced')",-0.8298602,-0.8149056,0.0149546
45,0.41166964,0.39072594,"('incompetent', 'competent')",0.4116696,0.3907259,-0.0209437
46,0.11991434,0.18137701,"('uncompetitive', 'competitive')",0.1199143,0.181377,0.0614627
47,3.2940297,3.3215582,"('stupid', 'smart')",3.2940297,3.3215582,0.0275285
48,0.9355472,0.8892783,"('unintelligent', 'intelligent')",0.9355472,0.8892783,-0.0462689
49,0.041418802,0.09055551,"('unable', 'able')",0.0414188,0.0905555,0.0491367
50,0.23026374,0.37354094,"('clumsy', 'skillful')",0.2302637,0.3735409,0.1432772
51,1.0780426,1.0852108,"('uneducated', 'educated')",1.0780426,1.0852108,0.0071682
52,-1.2842137,-1.2646285,"('irrational', 'rational')",-1.2842137,-1.2646285,0.0195852
53,-0.81037956,-0.8539962,"('uncreative', 'creative')",-0.8103796,-0.8539962,-0.0436166
54,-0.29459336,-0.22477055,"('incapable', 'capable')",-0.2945934,-0.2247705,0.0698229
55,1.1096013,1.1233864,"('incompetent', 'clever')",1.1096013,1.1233864,0.0137851
56,1.7256444,1.7290329,"('impractical', 'practical')",1.7256444,1.7290329,0.0033885
57,-1.6393944,-1.5827992,"('unimaginative', 'imaginative')",-1.6393944,-1.5827992,0.0565952
58,0.0939305,0.051623203,"('undiscriminating', 'discriminating')",0.0939305,0.0516232,-0.0423073
59,-0.26481485,-0.1992074,"('foolish', 'wise')",-0.2648149,-0.1992074,0.0656075
60,1.8196456,1.8066285,"('inefficient', 'efficient')",1.8196456,1.8066285,-0.0130171
61,0.22219478,0.12976028,"('illogical', 'logical')",0.2221948,0.1297603,-0.0924345
62,1.5596101,1.6126192,"('incompetent', 'brilliant')",1.5596101,1.6126192,0.0530091
63,0.8216948,0.8264406,"('unperceptive', 'insightful')",0.8216948,0.8264406,0.0047458
64,-2.5538335,-2.406545,"('shy', 'confident')",-2.5538335,-2.4065449,0.1472886
65,0.9481562,1.007622,"('insecure', 'secure')",0.9481562,1.007622,0.0594658
66,-0.7068332,-0.7261826,"('inactive', 'active')",-0.7068332,-0.7261826,-0.0193494
67,0.61942846,0.61631036,"('doubtful', 'determined')",0.6194285,0.6163104,-0.0031181
68,0.014288165,-0.027231272,"('dependent', 'independent')",0.0142882,-0.0272313,-0.0415195
69,-1.3559178,-1.3873739,"('lazy', 'industrious')",-1.3559178,-1.3873739,-0.0314561
70,1.0590174,1.1327319,"('lethargic', 'energetic')",1.0590174,1.1327319,0.0737145
71,0.030010033,-0.01341876,"('diffident', 'self-confident')",0.03001,-0.0134188,-0.0434288
72,0.47955787,0.44312903,"('unambitious', 'ambitious')",0.4795579,0.443129,-0.0364289
73,-0.92953235,-0.8986583,"('helpless', 'self-reliant')",-0.9295323,-0.8986583,0.030874
74,0.44257182,0.39891282,"('undedicated', 'dedicated')",0.4425718,0.3989128,-0.043659
75,-0.48119697,-0.42933688,"('meek', 'impulsive')",-0.481197,-0.4293369,0.0518601
76,0.38665992,0.390301,"('anxious', 'daring')",0.3866599,0.390301,0.0036411
77,-0.74941665,-0.70874643,"('unmotivated', 'motivated')",-0.7494166,-0.7087464,0.0406702
78,-0.54706836,-0.52308327,"('nonresilient', 'resilient')",-0.5470684,-0.5230833,0.0239851
79,-1.1295997,-1.134721,"('wavering', 'unwavering')",-1.1295997,-1.134721,-0.0051213
80,1.1116775,1.173738,"('dominated', 'dominating')",1.1116775,1.173738,0.0620605
81,1.1859132,1.2440103,"('submissive', 'aggressive')",1.1859132,1.2440103,0.0580971
82,3.2603514,3.2903306,"('poor', 'rich')",3.2603514,3.2903306,0.0299792
83,0.4832927,0.45328864,"('powerless', 'powerful')",0.4832927,0.4532886,-0.0300041
84,0.51053977,0.49315697,"('inferior', 'superior')",0.5105398,0.493157,-0.0173828
85,-1.5028473,-1.5849507,"('insignificant', 'prestigious')",-1.5028473,-1.5849507,-0.0821034
86,0.08056845,0.04221491,"('uninfluential', 'influential')",0.0805684,0.0422149,-0.0383535
87,0.75076425,0.851718,"('unsuccessful', 'successful')",0.7507643,0.851718,0.1009537
88,0.021039117,0.031842347,"('low', 'eminent')",0.0210391,0.0318423,0.0108032
