,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.26396313,-0.21508603,"('nasty', 'nice')",-1.0967498,-1.0104308,-0.3607745,-0.32664955,-0.5738291,-0.5173888,0.0564403
18,0.5549484,0.61772335,"('disagreeable', 'welcoming')",0.07935022,0.07771644,-0.35376108,-0.40987557,0.0935125,0.0951881,0.0016756
19,-1.2148458,-1.1613398,"('inhospitable', 'hospitable')",-1.1512362,-1.1091015,-0.25285834,-0.23643398,-0.8729801,-0.8356251,0.037355
20,0.50631654,0.5042257,"('rough', 'thoughtful')",0.29215193,0.39013606,1.2625108,1.2290702,0.6869931,0.7078106,0.0208175
21,-0.0668871,-0.13727345,"('immoral', 'moral')",0.3809184,0.31493732,-0.8662496,-0.8467713,-0.1840728,-0.2230358,-0.038963
22,-0.030629136,-0.0075654425,"('untrustworthy', 'trustworthy')",0.012769991,-0.039861612,-0.9148899,-0.99469876,-0.3109163,-0.3473753,-0.036459
23,-0.4422175,-0.541707,"('insincere', 'sincere')",-0.30214024,-0.41915056,5.575318,5.4710383,1.6103201,1.5033937,-0.1069264
24,-0.0592785,-0.08490208,"('dishonest', 'honest')",-0.55650866,-0.6557622,0.38088483,0.28732437,-0.0783008,-0.1511133,-0.0728125
25,-0.37293264,-0.3556548,"('egoistic', 'altruistic')",0.5816934,0.5098812,1.5196373,1.4707434,0.5761327,0.5416566,-0.0344761
26,0.20414878,0.17040229,"('hardhearted', 'benevolent')",1.9296826,1.936507,1.8080609,1.7613595,1.3139641,1.2894229,-0.0245412
27,-0.5288332,-0.44972417,"('hardhearted', 'softhearted')",-0.1850735,-0.22954072,1.4391229,1.2691562,0.2417387,0.1966304,-0.0451083
28,-0.7914672,-0.9119762,"('disloyal', 'loyal')",0.042034127,-0.12722541,1.0457375,0.9293268,0.0987682,-0.0366249,-0.1353931
29,-0.6561496,-0.667588,"('unfair', 'fair')",-0.54834515,-0.55212635,-0.42254725,-0.55740833,-0.5423473,-0.5923742,-0.0500269
30,0.4693279,0.45606476,"('intolerant', 'tolerant')",1.719118,1.641677,1.1138657,1.0840161,1.1007705,1.060586,-0.0401845
31,-0.98242456,-0.8378446,"('evil', 'good')",-1.6070977,-1.5592332,-0.8787142,-0.9875315,-1.1560788,-1.1282031,0.0278757
32,-0.63928634,-0.689479,"('unkind', 'kind')",0.26247087,0.15418395,0.52236724,0.40509093,0.0485173,-0.0434014,-0.0919187
33,0.04018205,0.016994167,"('wrong', 'right')",0.10842924,0.123670965,-0.602561,-0.64058554,-0.1513166,-0.1666401,-0.0153235
34,-0.26553074,-0.17214976,"('mean', 'honorable')",-0.24817708,-0.1355842,6.1062446,6.1643457,1.864179,1.9522039,0.0880249
35,-0.5618938,-0.58016616,"('corrupt', 'incorrupt')",-1.249582,-1.2522796,0.15054941,-0.019555677,-0.5536422,-0.6173338,-0.0636916
36,-0.5756552,-0.5710074,"('hostile', 'amicable')",-1.0953664,-1.1703951,0.6519665,0.44260046,-0.339685,-0.432934,-0.093249
37,-0.061092675,-0.079186685,"('fake', 'genuine')",-0.02469096,0.006340008,0.36045521,0.3578919,0.0915572,0.0950151,0.0034579
38,-1.0314685,-1.013814,"('untruthful', 'truthful')",-0.968382,-1.004306,-0.24261373,-0.23334083,-0.7474881,-0.7504869,-0.0029988
39,1.314631,1.2710238,"('exploitative', 'cooperative')",0.50179,0.5364188,0.081560895,0.08563678,0.6326606,0.6310264,-0.0016342
40,1.1050957,1.1235226,"('stingy', 'generous')",0.7100323,0.6776175,-1.3156698,-1.4225686,0.1664861,0.1261905,-0.0402956
41,0.4007393,0.4146609,"('unforgiving', 'forgiving')",0.2287173,0.1872079,0.20840633,0.11189833,0.2792877,0.2379224,-0.0413653
42,0.28937376,0.41343215,"('unreliable', 'reliable')",1.2705724,1.384442,-3.0776215,-3.024462,-0.5058918,-0.4088626,0.0970292
43,-0.11509081,-0.057251602,"('irresponsible', 'responsible')",0.13527751,0.20677422,0.4276604,0.43458897,0.1492824,0.1947039,0.0454215
44,1.0497168,1.032344,"('prejudiced', 'unprejudiced')",-0.24000576,-0.1464737,-1.2444218,-1.2450558,-0.1449036,-0.1197285,0.0251751
45,-0.69596326,-0.6503022,"('incompetent', 'competent')",-0.004994139,-0.1472098,-0.38478702,-0.47219592,-0.3619148,-0.423236,-0.0613212
46,-0.1642433,-0.17684741,"('uncompetitive', 'competitive')",1.1802198,1.1645341,-0.46152678,-0.44334686,0.1848166,0.1814466,-0.00337
47,-0.17808035,-0.13978142,"('stupid', 'smart')",0.61506087,0.67089784,5.734512,5.7554445,2.0571642,2.0955203,0.0383561
48,-0.574623,-0.6093232,"('unintelligent', 'intelligent')",-0.4091622,-0.45784616,0.23667017,0.27457458,-0.2490383,-0.2641983,-0.01516
49,-0.2998263,-0.21105662,"('unable', 'able')",-0.70589286,-0.6182301,-0.35589436,-0.2707171,-0.4538712,-0.3666679,0.0872033
50,-0.06298787,-0.010560624,"('clumsy', 'skillful')",-0.5051059,-0.44571388,-0.13598087,-0.14870769,-0.2346915,-0.2016607,0.0330308
51,-0.95321697,-1.0372689,"('uneducated', 'educated')",0.46960524,0.3180371,0.20314601,0.181662,-0.0934886,-0.1791899,-0.0857013
52,-0.012422629,-0.1698401,"('irrational', 'rational')",-1.0590034,-1.1258278,0.20780188,0.06403366,-0.2878747,-0.4105448,-0.1226701
53,-1.3581288,-1.3845023,"('uncreative', 'creative')",0.017365493,-0.01585884,1.0187278,0.94941354,-0.1073452,-0.1503159,-0.0429707
54,-0.7369652,-0.8003041,"('incapable', 'capable')",-0.03835113,-0.018987523,0.88755983,0.9155434,0.0374145,0.0320839,-0.0053306
55,0.29165864,0.3104631,"('incompetent', 'clever')",0.41685194,0.33581534,0.0009923726,0.007723864,0.236501,0.2180008,-0.0185002
56,-0.23317982,-0.25105974,"('impractical', 'practical')",0.4496274,0.3976321,-0.37249464,-0.36186922,-0.0520157,-0.0717656,-0.0197499
57,-1.325689,-1.4101479,"('unimaginative', 'imaginative')",0.24914715,0.14763184,-2.3577058,-2.392316,-1.1447492,-1.2182774,-0.0735282
58,-0.3711028,-0.38397142,"('undiscriminating', 'discriminating')",0.7240461,0.73769313,0.15741009,0.08166387,0.1701178,0.1451285,-0.0249893
59,-0.36988312,-0.3464965,"('foolish', 'wise')",-0.30861366,-0.28442776,0.3843394,0.37495947,-0.0980525,-0.0853216,0.0127309
60,0.17728905,0.23963113,"('inefficient', 'efficient')",0.72138375,0.6903105,-0.36197338,-0.21594714,0.1788998,0.2379981,0.0590983
61,-0.078788236,-0.18303949,"('illogical', 'logical')",0.08014235,-0.07776858,0.35894907,0.23333421,0.1201011,-0.0091579,-0.129259
62,0.6167217,0.6898518,"('incompetent', 'brilliant')",0.710123,0.7207773,-0.15656291,-0.025147729,0.3900939,0.4618271,0.0717332
63,-0.7155376,-0.643095,"('unperceptive', 'insightful')",0.94378555,0.9696529,0.66354114,0.7675728,0.297263,0.3647103,0.0674473
64,0.41642913,0.41360548,"('shy', 'confident')",1.0628467,1.0118592,-6.8852253,-6.823544,-1.8019832,-1.7993598,0.0026234
65,0.35959333,0.28542906,"('insecure', 'secure')",0.5042981,0.42353332,-0.37888658,-0.3575589,0.1616683,0.1171345,-0.0445338
66,-0.5430603,-0.58870685,"('inactive', 'active')",0.60715693,0.5907766,1.2906045,1.2231603,0.451567,0.40841,-0.043157
67,0.5100253,0.5260255,"('doubtful', 'determined')",0.5456486,0.56422794,-0.6819587,-0.57903165,0.1245717,0.1704072,0.0458355
68,-0.70839095,-0.71591336,"('dependent', 'independent')",-0.7571641,-0.80179536,-0.600693,-0.6316639,-0.6887493,-0.7164575,-0.0277082
69,0.2268265,0.26470456,"('lazy', 'industrious')",0.24892552,0.2900888,-0.53983915,-0.54120886,-0.0213624,0.0045282,0.0258906
70,0.16377823,0.20813516,"('lethargic', 'energetic')",1.2499245,1.295829,0.56971973,0.6026442,0.6611408,0.7022028,0.041062
71,-0.24253327,-0.27946553,"('diffident', 'self-confident')",0.9142403,0.87580794,0.535075,0.50189376,0.4022607,0.3660787,-0.036182
72,-0.12481097,-0.06803819,"('unambitious', 'ambitious')",-0.25914177,-0.22912161,-1.2145925,-1.1771793,-0.5328484,-0.4914464,0.041402
73,0.9556259,0.95484895,"('helpless', 'self-reliant')",0.116281986,0.22211626,-3.2793722,-3.2635665,-0.7358214,-0.6955338,0.0402876
74,-0.06966331,-0.0714643,"('undedicated', 'dedicated')",0.22055271,0.21114498,-0.104851745,-0.15290946,0.0153459,-0.0044096,-0.0197555
75,0.21613522,0.26302528,"('meek', 'impulsive')",-0.31785876,-0.24655782,-0.15375404,-0.12193781,-0.0851592,-0.0351568,0.0500024
76,0.49803108,0.5378285,"('anxious', 'daring')",0.9660433,1.0683885,0.1295251,0.23429047,0.5311998,0.6135025,0.0823027
77,-0.7376525,-0.7372458,"('unmotivated', 'motivated')",0.57027185,0.50472116,-1.2436926,-1.098157,-0.4703577,-0.4435606,0.0267971
78,-1.251437,-1.1802691,"('nonresilient', 'resilient')",0.12127006,0.17727025,0.1513529,0.27640253,-0.3262713,-0.2421988,0.0840725
79,-1.2144959,-1.1613737,"('wavering', 'unwavering')",-1.6462146,-1.611751,-0.08337903,-0.08258169,-0.9813632,-0.9519022,0.029461
80,0.530682,0.4853662,"('dominated', 'dominating')",0.59301007,0.5925393,-1.2691174,-1.1534082,-0.0484751,-0.0251675,0.0233076
81,0.1832622,0.069032915,"('submissive', 'aggressive')",1.2985111,1.1527259,-0.9090934,-0.81988364,0.1908933,0.1339584,-0.0569349
82,-0.94260174,-0.9309058,"('poor', 'rich')",0.3317417,0.34555873,5.8234086,5.816249,1.7375162,1.7436339,0.0061177
83,-0.0034491234,-0.039258145,"('powerless', 'powerful')",0.7100157,0.7568564,-1.007008,-0.9817612,-0.1001471,-0.0880543,0.0120928
84,0.26227808,0.20685701,"('inferior', 'superior')",0.06747636,0.090518415,0.93009,0.934695,0.4199481,0.4106901,-0.009258
85,-0.056769967,-0.051967062,"('insignificant', 'prestigious')",-0.13305,-0.035936408,0.98855966,0.9887881,0.2662466,0.3002949,0.0340483
86,-1.5251055,-1.6490214,"('uninfluential', 'influential')",-0.3850426,-0.5739773,-0.43778065,-0.53879493,-0.7826429,-0.9205979,-0.137955
87,-0.17879924,-0.2699445,"('unsuccessful', 'successful')",0.6016596,0.5605137,0.56152135,0.6293178,0.3281272,0.306629,-0.0214982
88,-0.7776022,-0.85202044,"('low', 'eminent')",-0.10362469,-0.21082605,-0.00012315065,-0.005781945,-0.2937833,-0.3562095,-0.0624262
