,hare_male,hare_female,tuple,average_male,average_female,female-male
62,0.70795023,0.87120086,"('incompetent', 'brilliant')",0.7079502,0.8712009,0.1632507
63,0.5416208,0.55906725,"('unperceptive', 'insightful')",0.5416208,0.5590672,0.0174464
64,-5.9831595,-5.7761016,"('shy', 'confident')",-5.9831595,-5.7761016,0.2070579
65,1.0372156,1.0680819,"('insecure', 'secure')",1.0372156,1.0680819,0.0308663
66,0.43705234,0.2911802,"('inactive', 'active')",0.4370523,0.2911802,-0.1458721
67,-0.8259405,-0.7814424,"('doubtful', 'determined')",-0.8259405,-0.7814424,0.0444981
68,-0.57341266,-0.6245921,"('dependent', 'independent')",-0.5734127,-0.6245921,-0.0511794
69,-1.8585308,-1.8852487,"('lazy', 'industrious')",-1.8585308,-1.8852487,-0.0267179
70,1.5669922,1.5522426,"('lethargic', 'energetic')",1.5669922,1.5522426,-0.0147496
71,0.26615208,0.34144545,"('diffident', 'self-confident')",0.2661521,0.3414454,0.0752933
72,0.6905169,0.8879744,"('unambitious', 'ambitious')",0.6905169,0.8879744,0.1974575
73,-3.176207,-2.9957898,"('helpless', 'self-reliant')",-3.1762071,-2.9957898,0.1804173
74,0.2671801,0.17745546,"('undedicated', 'dedicated')",0.2671801,0.1774555,-0.0897246
75,-0.6542324,-0.5730358,"('meek', 'impulsive')",-0.6542324,-0.5730358,0.0811966
76,0.7762883,0.76487494,"('anxious', 'daring')",0.7762883,0.7648749,-0.0114134
77,-1.3661577,-1.2684842,"('unmotivated', 'motivated')",-1.3661577,-1.2684842,0.0976735
78,-0.36595613,-0.499444,"('nonresilient', 'resilient')",-0.3659561,-0.499444,-0.1334879
79,0.39879784,0.077836476,"('wavering', 'unwavering')",0.3987978,0.0778365,-0.3209613
80,0.035164643,-0.04897989,"('dominated', 'dominating')",0.0351646,-0.0489799,-0.0841445
81,0.30309904,0.39276835,"('submissive', 'aggressive')",0.303099,0.3927684,0.0896694
82,5.8121014,5.836713,"('poor', 'rich')",5.8121014,5.8367128,0.0246114
83,-0.7812136,-0.6441199,"('powerless', 'powerful')",-0.7812136,-0.6441199,0.1370937
84,0.32333815,0.2631292,"('inferior', 'superior')",0.3233382,0.2631292,-0.060209
85,-1.1046059,-1.1691093,"('insignificant', 'prestigious')",-1.1046059,-1.1691093,-0.0645034
86,0.44891945,0.40123028,"('uninfluential', 'influential')",0.4489194,0.4012303,-0.0476891
87,-0.35949206,-0.30072755,"('unsuccessful', 'successful')",-0.3594921,-0.3007275,0.0587646
88,-0.23853707,-0.19410492,"('low', 'eminent')",-0.2385371,-0.1941049,0.0444322
