,glockenspiel_male,glockenspiel_female,tuple,average_male,average_female,female-male
51,-0.7216769,-0.65968853,"('uneducated', 'educated')",-0.7216769,-0.6596885,0.0619884
52,0.21948758,0.041239694,"('irrational', 'rational')",0.2194876,0.0412397,-0.1782479
53,-0.55630124,-0.49020216,"('uncreative', 'creative')",-0.5563012,-0.4902022,0.066099
54,0.30120718,0.23882104,"('incapable', 'capable')",0.3012072,0.238821,-0.0623862
55,-1.77592,-1.519252,"('incompetent', 'clever')",-1.77592,-1.5192519,0.2566681
56,0.46319568,0.57220227,"('impractical', 'practical')",0.4631957,0.5722023,0.1090066
57,-1.4209322,-1.3658475,"('unimaginative', 'imaginative')",-1.4209322,-1.3658475,0.0550847
58,0.45988843,0.475718,"('undiscriminating', 'discriminating')",0.4598884,0.475718,0.0158296
59,1.6456553,1.4665205,"('foolish', 'wise')",1.6456553,1.4665205,-0.1791348
60,-1.6483248,-1.3847561,"('inefficient', 'efficient')",-1.6483248,-1.3847561,0.2635687
61,-1.0025114,-1.0315084,"('illogical', 'logical')",-1.0025114,-1.0315084,-0.028997
62,-1.4746156,-1.3002439,"('incompetent', 'brilliant')",-1.4746156,-1.3002439,0.1743717
63,-0.59574866,-0.47648403,"('unperceptive', 'insightful')",-0.5957487,-0.476484,0.1192647
64,-1.605652,-1.5987104,"('shy', 'confident')",-1.605652,-1.5987104,0.0069416
65,-1.7729751,-1.6104068,"('insecure', 'secure')",-1.7729751,-1.6104068,0.1625683
66,-0.027166758,-0.12638734,"('inactive', 'active')",-0.0271668,-0.1263873,-0.0992205
67,0.59314394,0.5557699,"('doubtful', 'determined')",0.5931439,0.5557699,-0.037374
68,0.042064585,0.019951656,"('dependent', 'independent')",0.0420646,0.0199517,-0.0221129
69,1.5780442,1.465921,"('lazy', 'industrious')",1.5780442,1.465921,-0.1121232
70,-1.0293819,-0.89042795,"('lethargic', 'energetic')",-1.0293819,-0.8904279,0.138954
71,0.8390019,0.8403345,"('diffident', 'self-confident')",0.8390019,0.8403345,0.0013326
72,-0.53291893,-0.6261987,"('unambitious', 'ambitious')",-0.5329189,-0.6261987,-0.0932798
73,0.2404265,0.17631933,"('helpless', 'self-reliant')",0.2404265,0.1763193,-0.0641072
74,0.23036264,0.28467587,"('undedicated', 'dedicated')",0.2303626,0.2846759,0.0543133
75,0.9944805,0.83782136,"('meek', 'impulsive')",0.9944805,0.8378214,-0.1566591
76,-1.8294395,-1.5666363,"('anxious', 'daring')",-1.8294395,-1.5666363,0.2628032
77,-0.6025394,-0.38417345,"('unmotivated', 'motivated')",-0.6025394,-0.3841735,0.2183659
78,-0.3194785,-0.19385666,"('nonresilient', 'resilient')",-0.3194785,-0.1938567,0.1256218
79,1.1048493,0.9712905,"('wavering', 'unwavering')",1.1048493,0.9712905,-0.1335588
80,-0.7481065,-0.69357497,"('dominated', 'dominating')",-0.7481065,-0.693575,0.0545315
81,-1.7337431,-1.6497102,"('submissive', 'aggressive')",-1.7337431,-1.6497102,0.0840329
82,0.48856944,0.6156121,"('poor', 'rich')",0.4885694,0.6156121,0.1270427
83,0.43114212,0.39078704,"('powerless', 'powerful')",0.4311421,0.390787,-0.0403551
84,-0.036367286,-0.10616583,"('inferior', 'superior')",-0.0363673,-0.1061658,-0.0697985
85,1.270627,1.2339079,"('insignificant', 'prestigious')",1.270627,1.2339079,-0.0367191
86,-1.060836,-1.1540232,"('uninfluential', 'influential')",-1.060836,-1.1540232,-0.0931872
87,0.23857543,0.17883098,"('unsuccessful', 'successful')",0.2385754,0.178831,-0.0597444
88,-0.7873604,-0.78620434,"('low', 'eminent')",-0.7873604,-0.7862043,0.0011561
