,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
51,-0.95013756,-1.0582795,"('uneducated', 'educated')",0.5004264,0.43157202,-0.2248556,-0.3133537,-0.0884981
52,1.0690511,0.73393726,"('irrational', 'rational')",0.029209577,-0.13002959,0.5491304,0.3019539,-0.2471765
53,-0.56928855,-0.720694,"('uncreative', 'creative')",0.6780095,0.55824775,0.0543605,-0.0812231,-0.1355836
54,0.14413758,-0.03154233,"('incapable', 'capable')",0.6925064,0.7852424,0.418322,0.37685,-0.041472
55,-0.76063615,-0.7386396,"('incompetent', 'clever')",0.6171938,0.54346275,-0.0717212,-0.0975884,-0.0258672
56,-0.38357046,-0.43121096,"('impractical', 'practical')",0.058434285,0.060044732,-0.1625681,-0.1855831,-0.023015
57,-0.719778,-0.84400326,"('unimaginative', 'imaginative')",-2.7889135,-2.898645,-1.7543458,-1.8713241,-0.1169783
58,-0.13356481,-0.18944967,"('undiscriminating', 'discriminating')",0.3208368,0.34106952,0.093636,0.0758099,-0.0178261
59,0.956675,0.9034121,"('foolish', 'wise')",-0.15514454,-0.026993055,0.4007652,0.4382095,0.0374443
60,-0.42132807,-0.21266112,"('inefficient', 'efficient')",0.16616985,0.4014705,-0.1275791,0.0944047,0.2219838
61,-0.053140122,-0.25258204,"('illogical', 'logical')",0.6393165,0.42253396,0.2930882,0.084976,-0.2081122
62,-0.4191954,-0.214101,"('incompetent', 'brilliant')",0.5901965,0.83394164,0.0855005,0.3099203,0.2244198
63,-1.4964631,-1.4198295,"('unperceptive', 'insightful')",0.40268633,0.54665023,-0.5468884,-0.4365896,0.1102988
64,-0.43868655,-0.40468112,"('shy', 'confident')",-6.103597,-6.211115,-3.2711418,-3.307898,-0.0367562
65,-0.77033734,-0.9017718,"('insecure', 'secure')",-0.10141595,-0.117531896,-0.4358766,-0.5096518,-0.0737752
66,-1.2939131,-1.3457832,"('inactive', 'active')",0.075940296,0.16514288,-0.6089864,-0.5903202,0.0186662
67,0.3217606,0.3612369,"('doubtful', 'determined')",-0.32120568,-0.3303651,0.0002775,0.0154359,0.0151584
68,-0.52679324,-0.53650594,"('dependent', 'independent')",-0.7624619,-0.6310278,-0.6446276,-0.5837669,0.0608607
69,0.71436644,0.86354446,"('lazy', 'industrious')",-1.4802886,-1.2796729,-0.3829611,-0.2080642,0.1748969
70,-1.4730395,-1.4368628,"('lethargic', 'energetic')",0.15516086,0.22070158,-0.6589393,-0.6080806,0.0508587
71,0.2718018,0.22985895,"('diffident', 'self-confident')",0.229311,0.19288915,0.2505564,0.211374,-0.0391824
72,-0.9583827,-0.99209553,"('unambitious', 'ambitious')",-0.14688419,-0.068149164,-0.5526335,-0.5301223,0.0225112
73,1.518715,1.4397587,"('helpless', 'self-reliant')",-3.2451973,-3.2620282,-0.8632411,-0.9111348,-0.0478937
74,-0.32791933,-0.36601254,"('undedicated', 'dedicated')",-0.13427263,-0.2860821,-0.231096,-0.3260473,-0.0949513
75,0.6739649,0.6916693,"('meek', 'impulsive')",-0.6159442,-0.50181204,0.0290104,0.0949286,0.0659182
76,-0.9726445,-0.8630116,"('anxious', 'daring')",-0.15386322,-0.17993264,-0.5632539,-0.5214721,0.0417818
77,-0.7642987,-0.76190925,"('unmotivated', 'motivated')",-1.2587056,-1.122665,-1.0115021,-0.9422871,0.069215
78,-0.86954695,-0.6789544,"('nonresilient', 'resilient')",-0.4377268,-0.3409939,-0.6536369,-0.5099742,0.1436627
79,-0.36741984,-0.4234377,"('wavering', 'unwavering')",-0.7001414,-0.5524297,-0.5337806,-0.4879337,0.0458469
80,-0.6747249,-0.66074705,"('dominated', 'dominating')",-0.80994534,-0.8115466,-0.7423351,-0.7361468,0.0061883
81,-0.8392111,-0.71699923,"('submissive', 'aggressive')",-0.69218254,-0.5625276,-0.7656968,-0.6397634,0.1259334
82,-0.41946658,-0.47042012,"('poor', 'rich')",6.502554,6.6448913,3.0415437,3.0872355,0.0456918
83,0.64607203,0.58345103,"('powerless', 'powerful')",-0.5629766,-0.60264874,0.0415477,-0.0095989,-0.0511466
84,0.6630074,0.6168291,"('inferior', 'superior')",0.7216911,0.7674853,0.6923492,0.6921572,-0.000192
85,1.08011,0.9018625,"('insignificant', 'prestigious')",-0.2712164,-0.42684126,0.4044468,0.2375106,-0.1669362
86,-1.0247147,-1.2838328,"('uninfluential', 'influential')",-0.030031767,-0.13181728,-0.5273733,-0.7078251,-0.1804518
87,-0.13838112,-0.31019807,"('unsuccessful', 'successful')",0.44189587,0.44347033,0.1517574,0.0666361,-0.0851213
88,-0.19973734,-0.3350342,"('low', 'eminent')",-0.36821634,-0.44312328,-0.2839769,-0.3890787,-0.1051018
