,mallinckrodt_male,mallinckrodt_female,tuple,plc_male,plc_female,average_male,average_female,female-male
31,0.5036392,0.5280882,"('evil', 'good')",-0.09149332,-0.20711255,0.206073,0.1604878,-0.0455852
32,-1.2006574,-1.2720968,"('unkind', 'kind')",0.52334315,0.38301757,-0.3386571,-0.4445396,-0.1058825
33,1.0062928,0.9341572,"('wrong', 'right')",0.32520047,0.21034454,0.6657466,0.5722508,-0.0934958
34,-0.26923475,-0.24565186,"('mean', 'honorable')",4.549441,4.5575485,2.1401031,2.1559484,0.0158453
35,1.974736,1.9201524,"('corrupt', 'incorrupt')",0.055427663,-0.15378547,1.0150818,0.8831835,-0.1318983
36,0.7746188,0.7048579,"('hostile', 'amicable')",1.1497526,0.89950144,0.9621857,0.8021797,-0.160006
37,-0.37198806,-0.34880581,"('fake', 'genuine')",0.58533645,0.57422656,0.1066742,0.1127104,0.0060362
38,-0.21968552,-0.30234295,"('untruthful', 'truthful')",0.050492063,0.040654026,-0.0845967,-0.1308445,-0.0462478
39,0.34912112,0.42527485,"('exploitative', 'cooperative')",0.46689677,0.5176164,0.4080089,0.4714456,0.0634367
40,0.41762725,0.31801817,"('stingy', 'generous')",-1.5416068,-1.673801,-0.5619898,-0.6778914,-0.1159016
41,-0.46561727,-0.55892736,"('unforgiving', 'forgiving')",0.27307218,0.21683621,-0.0962725,-0.1710456,-0.0747731
42,0.6565484,0.66237354,"('unreliable', 'reliable')",-3.2961192,-3.3221996,-1.3197854,-1.329913,-0.0101276
43,-0.6531716,-0.67731994,"('irresponsible', 'responsible')",0.9036683,0.9364561,0.1252483,0.1295681,0.0043198
44,0.1493013,0.23873347,"('prejudiced', 'unprejudiced')",-1.6913018,-1.6790045,-0.7710003,-0.7201356,0.0508647
45,-1.4554474,-1.4732069,"('incompetent', 'competent')",0.17438525,0.2346373,-0.6405311,-0.6192848,0.0212463
46,-1.7264057,-1.6967899,"('uncompetitive', 'competitive')",-1.1378496,-1.0655557,-1.4321277,-1.3811728,0.0509549
47,-0.48480117,-0.41470012,"('stupid', 'smart')",5.2752795,5.2303987,2.3952391,2.4078493,0.0126102
48,-1.1335644,-1.1716565,"('unintelligent', 'intelligent')",0.042103454,0.097729266,-0.5457305,-0.5369636,0.0087669
49,-1.0205966,-0.95530444,"('unable', 'able')",-0.3801304,-0.31250244,-0.7003635,-0.6339034,0.0664601
50,0.018946186,0.024643537,"('clumsy', 'skillful')",-0.50341004,-0.6534382,-0.2422319,-0.3143973,-0.0721654
51,-0.9537614,-0.9882151,"('uneducated', 'educated')",0.044094294,0.0379994,-0.4548336,-0.4751078,-0.0202742
52,0.6069377,0.56736934,"('irrational', 'rational')",0.39569575,0.24511985,0.5013167,0.4062446,-0.0950721
53,-0.03713292,-0.12576625,"('uncreative', 'creative')",0.8204429,0.69528973,0.391655,0.2847617,-0.1068933
54,0.14828661,0.096079454,"('incapable', 'capable')",0.70587397,0.624715,0.4270803,0.3603972,-0.0666831
55,-1.2704161,-1.2443037,"('incompetent', 'clever')",-0.25545126,-0.13537607,-0.7629337,-0.6898399,0.0730938
56,-0.33142832,-0.36204138,"('impractical', 'practical')",0.20216225,0.33196574,-0.064633,-0.0150378,0.0495952
57,0.23850626,0.17214544,"('unimaginative', 'imaginative')",-2.2072759,-2.0921266,-0.9843848,-0.9599906,0.0243942
58,0.16627339,0.13696662,"('undiscriminating', 'discriminating')",0.35004655,0.394166,0.25816,0.2655663,0.0074063
59,0.81590116,0.8413896,"('foolish', 'wise')",0.28735623,0.15165728,0.5516287,0.4965234,-0.0551053
60,-1.3910785,-1.343793,"('inefficient', 'efficient')",-0.44130087,-0.19256902,-0.9161897,-0.768181,0.1480087
61,-0.46857792,-0.5281364,"('illogical', 'logical')",0.8099517,0.7044562,0.1706869,0.0881599,-0.082527
62,-1.1370261,-1.0438298,"('incompetent', 'brilliant')",-0.10761906,0.057402108,-0.6223226,-0.4932138,0.1291088
63,-1.2267194,-1.250419,"('unperceptive', 'insightful')",0.36964443,0.4476828,-0.4285375,-0.4013681,0.0271694
64,-0.28727868,-0.2981551,"('shy', 'confident')",-6.2052836,-6.0337167,-3.2462811,-3.165936,0.0803451
65,-0.68661225,-0.6711188,"('insecure', 'secure')",-0.24952526,-0.14697863,-0.4680687,-0.4090487,0.05902
66,0.6189103,0.6154607,"('inactive', 'active')",0.722025,0.633429,0.6704676,0.6244448,-0.0460228
67,0.12262439,0.13552986,"('doubtful', 'determined')",-0.38411656,-0.33042604,-0.1307461,-0.0974481,0.033298
68,0.2831584,0.24388209,"('dependent', 'independent')",-0.81060004,-0.83826894,-0.2637208,-0.2971934,-0.0334726
69,1.4187601,1.4264011,"('lazy', 'industrious')",0.031004362,-0.033613093,0.7248822,0.696394,-0.0284882
70,-1.1461542,-1.0890969,"('lethargic', 'energetic')",-0.46582636,-0.41994947,-0.8059903,-0.7545232,0.0514671
71,0.42870346,0.35727173,"('diffident', 'self-confident')",0.57052135,0.4748137,0.4996124,0.4160427,-0.0835697
72,-0.6007335,-0.59076273,"('unambitious', 'ambitious')",0.44676274,0.45988935,-0.0769854,-0.0654367,0.0115487
73,1.1298497,1.1610843,"('helpless', 'self-reliant')",-2.7096007,-2.6788626,-0.7898755,-0.7588891,0.0309864
74,-0.17296265,-0.18429045,"('undedicated', 'dedicated')",0.29864866,0.25325334,0.062843,0.0344814,-0.0283616
75,0.7631745,0.752492,"('meek', 'impulsive')",-1.0276158,-0.98134553,-0.1322207,-0.1144268,0.0177939
76,-0.9819467,-0.92819077,"('anxious', 'daring')",-0.58600825,-0.47060367,-0.7839775,-0.6993972,0.0845803
77,-0.96710604,-0.9762792,"('unmotivated', 'motivated')",-1.3051546,-1.1213231,-1.1361303,-1.0488012,0.0873291
78,-0.7255476,-0.73876625,"('nonresilient', 'resilient')",0.6332934,0.64893895,-0.0461271,-0.0449136,0.0012135
79,0.3890668,0.3238855,"('wavering', 'unwavering')",-0.11207746,-0.2001217,0.1384947,0.0618819,-0.0766128
80,-0.8780114,-0.78602135,"('dominated', 'dominating')",-0.3106035,-0.063673876,-0.5943074,-0.4248476,0.1694598
81,-1.2099457,-1.2227328,"('submissive', 'aggressive')",-1.3021258,-1.0532469,-1.2560358,-1.1379898,0.118046
82,-0.7875862,-0.78671485,"('poor', 'rich')",5.089489,4.972592,2.1509514,2.0929384,-0.058013
83,-0.4166444,-0.38686687,"('powerless', 'powerful')",-0.85243785,-0.74628854,-0.6345412,-0.5665777,0.0679635
84,0.26131338,0.23634993,"('inferior', 'superior')",0.6657345,0.62659687,0.463524,0.4314734,-0.0320506
85,1.4822011,1.4634262,"('insignificant', 'prestigious')",0.5728446,0.41470456,1.0275228,0.9390654,-0.0884574
86,-1.9182112,-1.97348,"('uninfluential', 'influential')",-0.072390795,-0.0933527,-0.995301,-1.0334164,-0.0381154
87,-0.32996568,-0.2634861,"('unsuccessful', 'successful')",1.2647545,1.4878929,0.4673944,0.6122034,0.144809
88,-0.8899541,-0.9277819,"('low', 'eminent')",0.1234174,0.14038976,-0.3832684,-0.3936961,-0.0104277
