,jelly_male,jelly_female,tuple,average_male,average_female,female-male
24,1.5243868,1.5856446,"('dishonest', 'honest')",1.5243868,1.5856446,0.0612578
25,0.7675958,0.7712948,"('egoistic', 'altruistic')",0.7675958,0.7712948,0.003699
26,1.2747524,1.0313126,"('hardhearted', 'benevolent')",1.2747524,1.0313126,-0.2434398
27,1.742255,1.5764894,"('hardhearted', 'softhearted')",1.742255,1.5764894,-0.1657656
28,1.4446939,1.2428868,"('disloyal', 'loyal')",1.4446939,1.2428868,-0.2018071
29,-0.36654833,-0.5745246,"('unfair', 'fair')",-0.3665483,-0.5745246,-0.2079763
30,0.87960356,1.0528038,"('intolerant', 'tolerant')",0.8796036,1.0528038,0.1732002
31,-1.5181987,-1.6624651,"('evil', 'good')",-1.5181987,-1.6624651,-0.1442664
32,1.2495078,1.1943281,"('unkind', 'kind')",1.2495078,1.1943281,-0.0551797
33,-0.48871347,-0.54774255,"('wrong', 'right')",-0.4887135,-0.5477425,-0.059029
34,3.8562555,4.2004104,"('mean', 'honorable')",3.8562555,4.2004104,0.3441549
35,-0.9303794,-1.405924,"('corrupt', 'incorrupt')",-0.9303794,-1.405924,-0.4755446
36,-0.9639267,-1.2320472,"('hostile', 'amicable')",-0.9639267,-1.2320472,-0.2681205
37,1.1332444,1.117859,"('fake', 'genuine')",1.1332444,1.117859,-0.0153854
38,-0.6546642,-0.48583633,"('untruthful', 'truthful')",-0.6546642,-0.4858363,0.1688279
39,0.54669845,0.5820677,"('exploitative', 'cooperative')",0.5466985,0.5820677,0.0353692
40,-0.9133714,-0.981185,"('stingy', 'generous')",-0.9133714,-0.981185,-0.0678136
41,0.6412704,0.49014992,"('unforgiving', 'forgiving')",0.6412704,0.4901499,-0.1511205
42,-1.7346362,-1.7701727,"('unreliable', 'reliable')",-1.7346362,-1.7701727,-0.0355365
43,1.0329759,1.2156236,"('irresponsible', 'responsible')",1.0329759,1.2156236,0.1826477
44,-0.9158288,-0.9800777,"('prejudiced', 'unprejudiced')",-0.9158288,-0.9800777,-0.0642489
45,0.6618139,0.44705856,"('incompetent', 'competent')",0.6618139,0.4470586,-0.2147553
46,-0.13633557,-0.10961462,"('uncompetitive', 'competitive')",-0.1363356,-0.1096146,0.026721
47,4.5118766,4.6994796,"('stupid', 'smart')",4.5118766,4.6994796,0.187603
48,0.34906864,0.4950761,"('unintelligent', 'intelligent')",0.3490686,0.4950761,0.1460075
49,-0.29920134,-0.23129651,"('unable', 'able')",-0.2992013,-0.2312965,0.0679048
50,-0.49932826,-0.5292767,"('clumsy', 'skillful')",-0.4993283,-0.5292767,-0.0299484
51,0.5856418,0.68427527,"('uneducated', 'educated')",0.5856418,0.6842753,0.0986335
52,-0.3156634,-0.5521027,"('irrational', 'rational')",-0.3156634,-0.5521027,-0.2364393
53,-0.17710942,-0.30330062,"('uncreative', 'creative')",-0.1771094,-0.3033006,-0.1261912
54,0.57878923,0.6387649,"('incapable', 'capable')",0.5787892,0.6387649,0.0599757
55,1.1261863,1.2902899,"('incompetent', 'clever')",1.1261863,1.2902899,0.1641036
56,0.4611111,0.5210674,"('impractical', 'practical')",0.4611111,0.5210674,0.0599563
57,-1.521198,-1.7592332,"('unimaginative', 'imaginative')",-1.521198,-1.7592332,-0.2380352
58,0.50192386,0.41914997,"('undiscriminating', 'discriminating')",0.5019239,0.41915,-0.0827739
59,-0.2198062,-0.25072992,"('foolish', 'wise')",-0.2198062,-0.2507299,-0.0309237
60,0.45079085,0.85788786,"('inefficient', 'efficient')",0.4507909,0.8578879,0.407097
61,0.3939946,0.24725284,"('illogical', 'logical')",0.3939946,0.2472528,-0.1467418
62,0.64410526,0.9141465,"('incompetent', 'brilliant')",0.6441053,0.9141465,0.2700412
63,0.35426778,0.47385308,"('unperceptive', 'insightful')",0.3542678,0.4738531,0.1195853
64,-5.7850623,-5.641515,"('shy', 'confident')",-5.7850623,-5.6415148,0.1435475
65,0.5263217,0.80211556,"('insecure', 'secure')",0.5263217,0.8021156,0.2757939
66,-0.0135137085,-0.28143024,"('inactive', 'active')",-0.0135137,-0.2814302,-0.2679165
67,-0.7415429,-0.67917794,"('doubtful', 'determined')",-0.7415429,-0.6791779,0.062365
68,-0.86671585,-0.74008626,"('dependent', 'independent')",-0.8667158,-0.7400863,0.1266295
69,-2.0409546,-2.1796958,"('lazy', 'industrious')",-2.0409546,-2.1796958,-0.1387412
70,1.906313,1.8719237,"('lethargic', 'energetic')",1.9063129,1.8719237,-0.0343892
71,0.1848773,0.1440025,"('diffident', 'self-confident')",0.1848773,0.1440025,-0.0408748
72,0.8070487,1.0809019,"('unambitious', 'ambitious')",0.8070487,1.0809019,0.2738532
73,-2.6940546,-2.6578875,"('helpless', 'self-reliant')",-2.6940546,-2.6578875,0.0361671
74,0.4781496,0.29780602,"('undedicated', 'dedicated')",0.4781496,0.297806,-0.1803436
75,-0.80412424,-0.86009383,"('meek', 'impulsive')",-0.8041242,-0.8600938,-0.0559696
76,0.76810837,0.88313055,"('anxious', 'daring')",0.7681084,0.8831306,0.1150222
77,-1.4833633,-1.3015529,"('unmotivated', 'motivated')",-1.4833633,-1.3015529,0.1818104
78,-0.8823281,-0.98650473,"('nonresilient', 'resilient')",-0.8823281,-0.9865047,-0.1041766
79,-0.27520072,-0.4552316,"('wavering', 'unwavering')",-0.2752007,-0.4552316,-0.1800309
80,0.5233444,0.44344068,"('dominated', 'dominating')",0.5233444,0.4434407,-0.0799037
81,0.33283675,0.49002665,"('submissive', 'aggressive')",0.3328367,0.4900267,0.15719
82,5.9234786,5.990051,"('poor', 'rich')",5.9234786,5.9900508,0.0665722
83,-0.35718074,-0.27592376,"('powerless', 'powerful')",-0.3571807,-0.2759238,0.0812569
84,0.3543385,0.2841585,"('inferior', 'superior')",0.3543385,0.2841585,-0.07018
85,-1.2630118,-1.4569237,"('insignificant', 'prestigious')",-1.2630118,-1.4569237,-0.1939119
86,0.86343765,0.8245364,"('uninfluential', 'influential')",0.8634377,0.8245364,-0.0389013
87,-0.10221612,-0.10160014,"('unsuccessful', 'successful')",-0.1022161,-0.1016001,0.000616
88,0.08269382,0.07699569,"('low', 'eminent')",0.0826938,0.0769957,-0.0056981
