,wisdom_male,wisdom_female,tuple,average_male,average_female,female-male
49,0.08510417,0.22440182,"('unable', 'able')",0.0851042,0.2244018,0.1392976
50,-0.2322531,-0.18598783,"('clumsy', 'skillful')",-0.2322531,-0.1859878,0.0462653
51,0.32488474,0.2889912,"('uneducated', 'educated')",0.3248847,0.2889912,-0.0358935
52,-0.42073122,-0.47840047,"('irrational', 'rational')",-0.4207312,-0.4784005,-0.0576693
53,0.18430346,0.17855293,"('uncreative', 'creative')",0.1843035,0.1785529,-0.0057506
54,0.7920783,0.93487215,"('incapable', 'capable')",0.7920783,0.9348722,0.1427939
55,1.282272,1.2695544,"('incompetent', 'clever')",1.282272,1.2695544,-0.0127176
56,0.8522845,0.82419145,"('impractical', 'practical')",0.8522845,0.8241915,-0.028093
57,-2.0421598,-2.145838,"('unimaginative', 'imaginative')",-2.0421598,-2.145838,-0.1036782
58,0.14253068,0.024554271,"('undiscriminating', 'discriminating')",0.1425307,0.0245543,-0.1179764
59,-0.11111333,-0.026519902,"('foolish', 'wise')",-0.1111133,-0.0265199,0.0845934
60,1.0617411,1.1611683,"('inefficient', 'efficient')",1.0617411,1.1611683,0.0994272
61,0.63835716,0.472338,"('illogical', 'logical')",0.6383572,0.472338,-0.1660192
62,1.208585,1.2724981,"('incompetent', 'brilliant')",1.208585,1.2724981,0.0639131
63,0.56580406,0.6239315,"('unperceptive', 'insightful')",0.5658041,0.6239315,0.0581274
64,-5.6546555,-5.729407,"('shy', 'confident')",-5.6546555,-5.7294068,-0.0747513
65,0.9228474,0.9247349,"('insecure', 'secure')",0.9228474,0.9247349,0.0018875
66,-0.32718462,-0.47356656,"('inactive', 'active')",-0.3271846,-0.4735666,-0.146382
67,-0.5411949,-0.42757136,"('doubtful', 'determined')",-0.5411949,-0.4275714,0.1136235
68,-0.532549,-0.5161698,"('dependent', 'independent')",-0.532549,-0.5161698,0.0163792
69,-2.1342826,-2.1497612,"('lazy', 'industrious')",-2.1342826,-2.1497612,-0.0154786
70,1.6946167,1.5425458,"('lethargic', 'energetic')",1.6946167,1.5425458,-0.1520709
71,0.43947,0.4188704,"('diffident', 'self-confident')",0.43947,0.4188704,-0.0205996
72,0.8593908,0.92949295,"('unambitious', 'ambitious')",0.8593908,0.929493,0.0701022
73,-2.9068007,-2.9055092,"('helpless', 'self-reliant')",-2.9068007,-2.9055092,0.0012915
74,0.27614933,0.1045589,"('undedicated', 'dedicated')",0.2761493,0.1045589,-0.1715904
75,-1.2185882,-1.1278718,"('meek', 'impulsive')",-1.2185882,-1.1278718,0.0907164
76,1.0824699,1.0674973,"('anxious', 'daring')",1.0824699,1.0674973,-0.0149726
77,-1.1857116,-0.99541897,"('unmotivated', 'motivated')",-1.1857116,-0.995419,0.1902926
78,-0.5870803,-0.5844626,"('nonresilient', 'resilient')",-0.5870803,-0.5844626,0.0026177
79,-0.67658633,-0.6423463,"('wavering', 'unwavering')",-0.6765863,-0.6423463,0.03424
80,0.15506129,0.051297054,"('dominated', 'dominating')",0.1550613,0.0512971,-0.1037642
81,0.31713513,0.39139557,"('submissive', 'aggressive')",0.3171351,0.3913956,0.0742605
82,6.2110276,6.3995767,"('poor', 'rich')",6.2110276,6.3995767,0.1885491
83,-0.4469656,-0.378747,"('powerless', 'powerful')",-0.4469656,-0.378747,0.0682186
84,0.20101696,0.21513359,"('inferior', 'superior')",0.201017,0.2151336,0.0141166
85,-1.2069694,-1.2249388,"('insignificant', 'prestigious')",-1.2069694,-1.2249388,-0.0179694
86,0.48302758,0.40143582,"('uninfluential', 'influential')",0.4830276,0.4014358,-0.0815918
87,-0.21575777,-0.2109218,"('unsuccessful', 'successful')",-0.2157578,-0.2109218,0.004836
88,0.04440771,0.101697244,"('low', 'eminent')",0.0444077,0.1016972,0.0572895
