,grandfather_male,grandfather_female,tuple,average_male,average_female,female-male
41,-0.09285106,-0.11263285,"('unforgiving', 'forgiving')",-0.0928511,-0.1126328,-0.0197817
42,-1.4261327,-1.3439006,"('unreliable', 'reliable')",-1.4261327,-1.3439006,0.0822321
43,1.6499119,1.6054868,"('irresponsible', 'responsible')",1.6499119,1.6054868,-0.0444251
44,-1.2534288,-1.4443511,"('prejudiced', 'unprejudiced')",-1.2534288,-1.4443511,-0.1909223
45,0.5286311,0.70558244,"('incompetent', 'competent')",0.5286311,0.7055824,0.1769513
46,-0.033419676,0.06466622,"('uncompetitive', 'competitive')",-0.0334197,0.0646662,0.0980859
47,5.50444,5.6268673,"('stupid', 'smart')",5.5044398,5.6268673,0.1224275
48,1.0190561,1.0449435,"('unintelligent', 'intelligent')",1.0190561,1.0449435,0.0258874
49,0.0962089,0.34651533,"('unable', 'able')",0.0962089,0.3465153,0.2503064
50,0.18351993,0.30753556,"('clumsy', 'skillful')",0.1835199,0.3075356,0.1240157
51,1.0984596,1.1829101,"('uneducated', 'educated')",1.0984596,1.1829101,0.0844505
52,-0.7529357,-0.713919,"('irrational', 'rational')",-0.7529357,-0.713919,0.0390167
53,0.48084676,0.546053,"('uncreative', 'creative')",0.4808468,0.546053,0.0652062
54,1.4106423,1.5469868,"('incapable', 'capable')",1.4106423,1.5469868,0.1363445
55,1.3081616,1.3867722,"('incompetent', 'clever')",1.3081616,1.3867722,0.0786106
56,0.92431,1.0145323,"('impractical', 'practical')",0.92431,1.0145323,0.0902223
57,-2.1777115,-2.053101,"('unimaginative', 'imaginative')",-2.1777115,-2.0531011,0.1246104
58,-0.11394533,-0.1004813,"('undiscriminating', 'discriminating')",-0.1139453,-0.1004813,0.013464
59,-0.013179384,0.13083342,"('foolish', 'wise')",-0.0131794,0.1308334,0.1440128
60,0.9874678,1.0803442,"('inefficient', 'efficient')",0.9874678,1.0803442,0.0928764
61,0.4102054,0.4141853,"('illogical', 'logical')",0.4102054,0.4141853,0.0039799
62,1.858996,2.0678718,"('incompetent', 'brilliant')",1.858996,2.0678718,0.2088758
63,1.3843445,1.5970585,"('unperceptive', 'insightful')",1.3843445,1.5970585,0.212714
64,-4.8983293,-4.761392,"('shy', 'confident')",-4.8983293,-4.7613921,0.1369372
65,1.4439888,1.3816767,"('insecure', 'secure')",1.4439888,1.3816767,-0.0623121
66,-0.032544967,0.052307896,"('inactive', 'active')",-0.032545,0.0523079,0.0848529
67,-0.81912184,-0.7487757,"('doubtful', 'determined')",-0.8191218,-0.7487757,0.0703461
68,-0.119551316,-0.056058478,"('dependent', 'independent')",-0.1195513,-0.0560585,0.0634928
69,-1.726919,-1.6886849,"('lazy', 'industrious')",-1.7269191,-1.6886849,0.0382342
70,1.9532477,2.0155888,"('lethargic', 'energetic')",1.9532477,2.0155888,0.0623411
71,0.6349327,0.7984116,"('diffident', 'self-confident')",0.6349327,0.7984116,0.1634789
72,1.1939292,1.1662942,"('unambitious', 'ambitious')",1.1939292,1.1662942,-0.027635
73,-2.8450098,-2.7498171,"('helpless', 'self-reliant')",-2.8450098,-2.7498171,0.0951927
74,0.33472925,0.33845204,"('undedicated', 'dedicated')",0.3347293,0.338452,0.0037227
75,-0.7324345,-0.66788524,"('meek', 'impulsive')",-0.7324345,-0.6678852,0.0645493
76,1.2317001,1.2075684,"('anxious', 'daring')",1.2317001,1.2075684,-0.0241317
77,-0.7788503,-0.665078,"('unmotivated', 'motivated')",-0.7788503,-0.665078,0.1137723
78,-0.23038702,-0.14442068,"('nonresilient', 'resilient')",-0.230387,-0.1444207,0.0859663
79,-0.17412929,-0.13904525,"('wavering', 'unwavering')",-0.1741293,-0.1390453,0.035084
80,0.35877568,0.3466004,"('dominated', 'dominating')",0.3587757,0.3466004,-0.0121753
81,0.65799385,0.782866,"('submissive', 'aggressive')",0.6579939,0.782866,0.1248721
82,6.2514477,6.4791965,"('poor', 'rich')",6.2514477,6.4791965,0.2277488
83,-0.0827046,-0.12378868,"('powerless', 'powerful')",-0.0827046,-0.1237887,-0.0410841
84,0.02514821,0.002261147,"('inferior', 'superior')",0.0251482,0.0022611,-0.0228871
85,-1.5153611,-1.4824216,"('insignificant', 'prestigious')",-1.5153611,-1.4824216,0.0329395
86,0.77495193,0.8934226,"('uninfluential', 'influential')",0.7749519,0.8934226,0.1184707
87,0.16540164,0.43347892,"('unsuccessful', 'successful')",0.1654016,0.4334789,0.2680773
88,-0.00356837,0.18388462,"('low', 'eminent')",-0.0035684,0.1838846,0.187453
