,miss_male,miss_female,tuple,average_male,average_female,female-male
36,-0.5689442,-0.7459024,"('hostile', 'amicable')",-0.5689442,-0.7459024,-0.1769582
37,1.0506173,0.95400995,"('fake', 'genuine')",1.0506173,0.95401,-0.0966073
38,-0.61536556,-0.49605745,"('untruthful', 'truthful')",-0.6153656,-0.4960575,0.1193081
39,0.45801398,0.44162247,"('exploitative', 'cooperative')",0.458014,0.4416225,-0.0163915
40,-1.1424367,-1.2847197,"('stingy', 'generous')",-1.1424367,-1.2847197,-0.142283
41,0.56409806,0.4361939,"('unforgiving', 'forgiving')",0.5640981,0.4361939,-0.1279042
42,-2.014568,-2.2460804,"('unreliable', 'reliable')",-2.0145681,-2.2460804,-0.2315123
43,0.9284235,1.0535797,"('irresponsible', 'responsible')",0.9284235,1.0535797,0.1251562
44,-0.94248784,-1.1190823,"('prejudiced', 'unprejudiced')",-0.9424878,-1.1190823,-0.1765945
45,0.5340731,0.33748424,"('incompetent', 'competent')",0.5340731,0.3374842,-0.1965889
46,-0.46540606,-0.59825265,"('uncompetitive', 'competitive')",-0.4654061,-0.5982527,-0.1328466
47,4.6185856,4.9705257,"('stupid', 'smart')",4.6185856,4.9705257,0.3519401
48,0.22279468,0.24401699,"('unintelligent', 'intelligent')",0.2227947,0.244017,0.0212223
49,-0.3137949,-0.25681198,"('unable', 'able')",-0.3137949,-0.256812,0.0569829
50,-0.49034938,-0.48318034,"('clumsy', 'skillful')",-0.4903494,-0.4831803,0.0071691
51,0.58728546,0.54644394,"('uneducated', 'educated')",0.5872855,0.5464439,-0.0408416
52,0.027920133,-0.0863708,"('irrational', 'rational')",0.0279201,-0.0863708,-0.1142909
53,-0.04170733,-0.113620505,"('uncreative', 'creative')",-0.0417073,-0.1136205,-0.0719132
54,0.7779233,0.8954673,"('incapable', 'capable')",0.7779233,0.8954673,0.117544
55,0.8284588,0.86731726,"('incompetent', 'clever')",0.8284588,0.8673173,0.0388585
56,0.34359413,0.43667394,"('impractical', 'practical')",0.3435941,0.4366739,0.0930798
57,-1.7088072,-2.0685194,"('unimaginative', 'imaginative')",-1.7088072,-2.0685194,-0.3597122
58,0.30469006,0.1923883,"('undiscriminating', 'discriminating')",0.3046901,0.1923883,-0.1123018
59,0.06761154,0.13882746,"('foolish', 'wise')",0.0676115,0.1388275,0.071216
60,0.14246693,0.2927355,"('inefficient', 'efficient')",0.1424669,0.2927355,0.1502686
61,0.36303908,0.18335986,"('illogical', 'logical')",0.3630391,0.1833599,-0.1796792
62,0.33918226,0.49839166,"('incompetent', 'brilliant')",0.3391823,0.4983917,0.1592094
63,-0.19374505,-0.096331425,"('unperceptive', 'insightful')",-0.193745,-0.0963314,0.0974136
64,-5.9385147,-5.8223205,"('shy', 'confident')",-5.9385147,-5.8223205,0.1161942
65,0.3818796,0.41788355,"('insecure', 'secure')",0.3818796,0.4178835,0.0360039
66,-0.16927788,-0.23136875,"('inactive', 'active')",-0.1692779,-0.2313688,-0.0620909
67,-0.8554243,-0.76155865,"('doubtful', 'determined')",-0.8554243,-0.7615587,0.0938656
68,-1.0818126,-0.8969357,"('dependent', 'independent')",-1.0818126,-0.8969357,0.1848769
69,-1.8055775,-1.8069396,"('lazy', 'industrious')",-1.8055775,-1.8069396,-0.0013621
70,1.5843887,1.4649289,"('lethargic', 'energetic')",1.5843887,1.4649289,-0.1194598
71,0.12606685,0.10694371,"('diffident', 'self-confident')",0.1260668,0.1069437,-0.0191231
72,0.45089394,0.6094945,"('unambitious', 'ambitious')",0.4508939,0.6094945,0.1586006
73,-2.634192,-2.6545982,"('helpless', 'self-reliant')",-2.634192,-2.6545982,-0.0204062
74,0.37513024,0.2548657,"('undedicated', 'dedicated')",0.3751302,0.2548657,-0.1202645
75,-0.59288675,-0.5864429,"('meek', 'impulsive')",-0.5928867,-0.5864429,0.0064438
76,0.3140945,0.31909227,"('anxious', 'daring')",0.3140945,0.3190923,0.0049978
77,-1.5951588,-1.4796327,"('unmotivated', 'motivated')",-1.5951588,-1.4796327,0.1155261
78,-1.1563153,-1.2736682,"('nonresilient', 'resilient')",-1.1563153,-1.2736682,-0.1173529
79,-0.19613872,-0.14109054,"('wavering', 'unwavering')",-0.1961387,-0.1410905,0.0550482
80,0.18801036,0.018870583,"('dominated', 'dominating')",0.1880104,0.0188706,-0.1691398
81,0.039322846,0.061604924,"('submissive', 'aggressive')",0.0393228,0.0616049,0.0222821
82,5.838948,5.990159,"('poor', 'rich')",5.8389478,5.990159,0.1512112
83,-0.54378796,-0.43724725,"('powerless', 'powerful')",-0.543788,-0.4372472,0.1065408
84,0.2020484,0.103584796,"('inferior', 'superior')",0.2020484,0.1035848,-0.0984636
85,-1.3210405,-1.3617415,"('insignificant', 'prestigious')",-1.3210405,-1.3617415,-0.040701
86,0.6474251,0.56703603,"('uninfluential', 'influential')",0.6474251,0.567036,-0.0803891
87,-0.04192173,-0.02069934,"('unsuccessful', 'successful')",-0.0419217,-0.0206993,0.0212224
88,-0.10554977,-0.07091004,"('low', 'eminent')",-0.1055498,-0.07091,0.0346398
