,moodys_male,moodys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
23,0.38822547,0.37751547,"('insincere', 'sincere')",6.199674,6.13187,3.2939498,3.2546926,-0.0392572
24,-0.41656703,-0.39650035,"('dishonest', 'honest')",0.59254414,0.5295769,0.0879886,0.0665383,-0.0214503
25,0.4828252,0.47061035,"('egoistic', 'altruistic')",1.0647993,1.0292418,0.7738122,0.7499261,-0.0238861
26,2.4614358,2.3720064,"('hardhearted', 'benevolent')",2.397057,2.3805416,2.4292464,2.3762741,-0.0529723
27,0.2664053,0.20935425,"('hardhearted', 'softhearted')",1.2858009,1.1942005,0.7761031,0.7017774,-0.0743257
28,-0.05655945,-0.087837026,"('disloyal', 'loyal')",1.4702564,1.3810014,0.7068485,0.6465822,-0.0602663
29,-0.9613043,-0.97780895,"('unfair', 'fair')",-0.6035538,-0.7176043,-0.782429,-0.8477066,-0.0652776
30,0.5279603,0.5811015,"('intolerant', 'tolerant')",0.549423,0.57440424,0.5386916,0.5777528,0.0390612
31,-0.40649515,-0.36968553,"('evil', 'good')",-0.7537453,-0.74832654,-0.5801202,-0.559006,0.0211142
32,0.24937704,0.24305761,"('unkind', 'kind')",0.75867903,0.6623949,0.504028,0.4527262,-0.0513018
33,0.7356139,0.6430414,"('wrong', 'right')",-0.6061932,-0.696316,0.0647103,-0.0266373,-0.0913476
34,-0.16407485,-0.053155914,"('mean', 'honorable')",5.260609,5.402512,2.5482671,2.6746781,0.126411
35,-0.10808378,-0.22455499,"('corrupt', 'incorrupt')",-0.24942456,-0.38412705,-0.1787542,-0.304341,-0.1255868
36,0.066857696,-0.05881048,"('hostile', 'amicable')",-0.1967501,-0.32477787,-0.0649462,-0.1917942,-0.126848
37,-0.30295146,-0.2659688,"('fake', 'genuine')",-0.16324875,-0.16573854,-0.2331001,-0.2158537,0.0172464
38,0.13335806,0.1240761,"('untruthful', 'truthful')",-0.30739647,-0.23889723,-0.0870192,-0.0574106,0.0296086
39,1.2677243,1.316029,"('exploitative', 'cooperative')",0.72583634,0.7411714,0.9967803,1.0286002,0.0318199
40,0.8266901,0.79838246,"('stingy', 'generous')",-1.6987354,-1.7685554,-0.4360226,-0.4850865,-0.0490639
41,1.2922955,1.2960961,"('unforgiving', 'forgiving')",0.22007622,0.14613174,0.7561858,0.7211139,-0.0350719
42,0.74230313,0.77062875,"('unreliable', 'reliable')",-3.1135218,-3.1496181,-1.1856093,-1.1894947,-0.0038854
43,0.521569,0.54648405,"('irresponsible', 'responsible')",0.4095465,0.36856547,0.4655578,0.4575248,-0.008033
44,-1.3188791,-1.2752157,"('prejudiced', 'unprejudiced')",-1.5601104,-1.5795505,-1.4394948,-1.4273832,0.0121116
45,-0.9101415,-0.810201,"('incompetent', 'competent')",-0.029830553,-0.060127795,-0.4699861,-0.4351644,0.0348217
46,0.0025620256,0.098019995,"('uncompetitive', 'competitive')",-0.958845,-1.014538,-0.4781415,-0.458259,0.0198825
47,0.3421082,0.35660926,"('stupid', 'smart')",5.3559566,5.375727,2.8490324,2.8661683,0.0171359
48,-0.9403512,-0.86190754,"('unintelligent', 'intelligent')",0.5133966,0.5476014,-0.2134773,-0.1571531,0.0563242
49,-0.6493687,-0.57908964,"('unable', 'able')",-0.33555,-0.33250308,-0.4924594,-0.4557964,0.036663
50,-0.5214379,-0.5639783,"('clumsy', 'skillful')",-0.28890422,-0.38428295,-0.405171,-0.4741306,-0.0689596
51,-0.61251783,-0.6579055,"('uneducated', 'educated')",0.371417,0.3355142,-0.1205504,-0.1611957,-0.0406453
52,-0.2180101,-0.39430082,"('irrational', 'rational')",-0.20333658,-0.28947654,-0.2106733,-0.3418887,-0.1312154
53,-0.22941,-0.34866977,"('uncreative', 'creative')",0.118494846,0.022630982,-0.0554576,-0.1630194,-0.1075618
54,0.5805793,0.46795112,"('incapable', 'capable')",0.9543454,0.90173626,0.7674624,0.6848437,-0.0826187
55,-0.3006199,-0.20383903,"('incompetent', 'clever')",0.3733972,0.36365813,0.0363887,0.0799095,0.0435208
56,1.0407019,1.0693641,"('impractical', 'practical')",-0.3035694,-0.29493922,0.3685662,0.3872124,0.0186462
57,-0.20411293,-0.28164685,"('unimaginative', 'imaginative')",-3.090533,-3.1094084,-1.647323,-1.6955276,-0.0482046
58,0.45434353,0.4318861,"('undiscriminating', 'discriminating')",0.16675189,0.12904733,0.3105477,0.2804667,-0.030081
59,0.13165438,0.07119872,"('foolish', 'wise')",0.03354512,0.05861845,0.0825998,0.0649086,-0.0176912
60,-0.07182039,0.082291834,"('inefficient', 'efficient')",-0.22365679,-0.10484886,-0.1477386,-0.0112785,0.1364601
61,0.55372614,0.42997357,"('illogical', 'logical')",0.8825764,0.7189349,0.7181513,0.5744542,-0.1436971
62,-0.14675005,-0.0343234,"('incompetent', 'brilliant')",0.33358654,0.4240182,0.0934182,0.1948474,0.1014292
63,0.68966055,0.734555,"('unperceptive', 'insightful')",0.4588748,0.46186933,0.5742677,0.5982122,0.0239445
64,0.22808951,0.25441855,"('shy', 'confident')",-6.9730453,-6.954888,-3.372478,-3.3502347,0.0222433
65,-0.123651914,-0.11043671,"('insecure', 'secure')",-0.15951768,-0.11683886,-0.1415848,-0.1136378,0.027947
66,0.5468338,0.47408545,"('inactive', 'active')",0.70761645,0.6651965,0.6272252,0.569641,-0.0575842
67,0.026016628,0.06998815,"('doubtful', 'determined')",-0.40514222,-0.36566007,-0.1895628,-0.147836,0.0417268
68,-1.3168976,-1.3336174,"('dependent', 'independent')",-0.93856525,-1.004268,-1.1277314,-1.1689427,-0.0412113
69,0.32095397,0.32027447,"('lazy', 'industrious')",-1.1247528,-1.1168503,-0.4018994,-0.3982879,0.0036115
70,0.052249774,0.055802286,"('lethargic', 'energetic')",0.42689118,0.3754553,0.2395705,0.2156288,-0.0239417
71,0.47257537,0.50206995,"('diffident', 'self-confident')",0.41434932,0.39706117,0.4434623,0.4495656,0.0061033
72,0.05395322,0.050710592,"('unambitious', 'ambitious')",-0.5755481,-0.53107494,-0.2607974,-0.2401822,0.0206152
73,0.76835865,0.73491365,"('helpless', 'self-reliant')",-3.6641774,-3.6069622,-1.4479094,-1.4360243,0.0118851
74,0.7204409,0.68210423,"('undedicated', 'dedicated')",-0.023435963,-0.10794763,0.3485025,0.2870783,-0.0614242
75,-0.69904673,-0.68176234,"('meek', 'impulsive')",-0.4713673,-0.43305972,-0.585207,-0.557411,0.027796
76,-0.4439476,-0.36298966,"('anxious', 'daring')",-0.48429555,-0.47348586,-0.4641216,-0.4182377,0.0458839
77,0.41356346,0.49227276,"('unmotivated', 'motivated')",-1.0112199,-0.93251854,-0.2988282,-0.2201229,0.0787053
78,0.27967793,0.30194882,"('nonresilient', 'resilient')",-0.21056947,-0.21731992,0.0345542,0.0423144,0.0077602
79,-0.022635553,-0.14612204,"('wavering', 'unwavering')",-0.33622706,-0.34295607,-0.1794313,-0.2445391,-0.0651078
80,0.42220443,0.48447585,"('dominated', 'dominating')",-0.32560307,-0.24724849,0.0483007,0.1186137,0.070313
81,0.17208105,0.26369718,"('submissive', 'aggressive')",-0.50140786,-0.36074647,-0.1646634,-0.0485246,0.1161388
82,-1.4192938,-1.4004403,"('poor', 'rich')",6.0139766,5.9578342,2.2973413,2.278697,-0.0186443
83,0.6200347,0.69498295,"('powerless', 'powerful')",-0.8203252,-0.7890986,-0.1001453,-0.0470578,0.0530875
84,-0.045197163,-0.05701434,"('inferior', 'superior')",0.8471858,0.8070189,0.4009943,0.3750023,-0.025992
85,0.84636265,0.7452939,"('insignificant', 'prestigious')",0.25640848,0.22429127,0.5513856,0.4847926,-0.066593
86,-0.211616,-0.2926362,"('uninfluential', 'influential')",0.085169114,-0.009196237,-0.0632234,-0.1509162,-0.0876928
87,-0.007553857,-0.059824925,"('unsuccessful', 'successful')",0.83073694,0.84899604,0.4115915,0.3945855,-0.017006
88,-1.1242421,-1.1640567,"('low', 'eminent')",-0.5927209,-0.5942047,-0.8584815,-0.8791307,-0.0206492
