,plagiarism_male,plagiarism_female,tuple,average_male,average_female,female-male
22,-0.5644934,-0.595315,"('untrustworthy', 'trustworthy')",-0.5644934,-0.595315,-0.0308216
23,0.11370881,-0.01046678,"('insincere', 'sincere')",0.1137088,-0.0104668,-0.1241756
24,-1.7189336,-1.8105466,"('dishonest', 'honest')",-1.7189336,-1.8105466,-0.091613
25,0.064649105,0.026934464,"('egoistic', 'altruistic')",0.0646491,0.0269345,-0.0377146
26,0.5811803,0.47653848,"('hardhearted', 'benevolent')",0.5811803,0.4765385,-0.1046418
27,0.108096555,-0.008220339,"('hardhearted', 'softhearted')",0.1080966,-0.0082203,-0.1163169
28,-1.1116709,-1.243223,"('disloyal', 'loyal')",-1.1116709,-1.243223,-0.1315521
29,-1.3095883,-1.3268082,"('unfair', 'fair')",-1.3095883,-1.3268082,-0.0172199
30,-0.45367298,-0.5326832,"('intolerant', 'tolerant')",-0.453673,-0.5326832,-0.0790102
31,-1.4178809,-1.2464185,"('evil', 'good')",-1.4178809,-1.2464185,0.1714624
32,-1.1637013,-1.2771571,"('unkind', 'kind')",-1.1637013,-1.2771571,-0.1134558
33,0.2642661,0.24157582,"('wrong', 'right')",0.2642661,0.2415758,-0.0226903
34,1.295424,1.4167919,"('mean', 'honorable')",1.295424,1.4167919,0.1213679
35,-0.11985256,-0.09225686,"('corrupt', 'incorrupt')",-0.1198526,-0.0922569,0.0275957
36,-0.17133582,-0.07129477,"('hostile', 'amicable')",-0.1713358,-0.0712948,0.100041
37,-1.9198923,-1.9599578,"('fake', 'genuine')",-1.9198923,-1.9599578,-0.0400655
38,-0.688794,-0.6870012,"('untruthful', 'truthful')",-0.688794,-0.6870012,0.0017928
39,-0.628288,-0.68513423,"('exploitative', 'cooperative')",-0.628288,-0.6851342,-0.0568462
40,-1.5654757,-1.6061927,"('stingy', 'generous')",-1.5654757,-1.6061927,-0.040717
41,-1.2222767,-1.2650698,"('unforgiving', 'forgiving')",-1.2222767,-1.2650698,-0.0427931
42,0.13482828,0.116447486,"('unreliable', 'reliable')",0.1348283,0.1164475,-0.0183808
43,-1.2481204,-1.3042879,"('irresponsible', 'responsible')",-1.2481204,-1.3042879,-0.0561675
44,-0.0342554,0.021433648,"('prejudiced', 'unprejudiced')",-0.0342554,0.0214336,0.055689
45,-2.181962,-2.1643395,"('incompetent', 'competent')",-2.181962,-2.1643395,0.0176225
46,-1.9908608,-2.0635428,"('uncompetitive', 'competitive')",-1.9908608,-2.0635428,-0.072682
47,0.55936533,0.5755979,"('stupid', 'smart')",0.5593653,0.5755979,0.0162326
48,-1.470561,-1.4904566,"('unintelligent', 'intelligent')",-1.470561,-1.4904566,-0.0198956
49,-0.93472606,-0.8607114,"('unable', 'able')",-0.9347261,-0.8607114,0.0740147
50,-1.1410222,-1.1547298,"('clumsy', 'skillful')",-1.1410222,-1.1547298,-0.0137076
51,-0.7868673,-0.88077354,"('uneducated', 'educated')",-0.7868673,-0.8807735,-0.0939062
52,-0.7113875,-0.7480142,"('irrational', 'rational')",-0.7113875,-0.7480142,-0.0366267
53,-1.2258711,-1.323537,"('uncreative', 'creative')",-1.2258711,-1.323537,-0.0976659
54,-0.41912678,-0.4917599,"('incapable', 'capable')",-0.4191268,-0.4917599,-0.0726331
55,-1.5827999,-1.633027,"('incompetent', 'clever')",-1.5827999,-1.633027,-0.0502271
56,-0.08984574,-0.16141148,"('impractical', 'practical')",-0.0898457,-0.1614115,-0.0715658
57,-1.5967884,-1.6287719,"('unimaginative', 'imaginative')",-1.5967884,-1.6287719,-0.0319835
58,0.9510392,0.8954896,"('undiscriminating', 'discriminating')",0.9510392,0.8954896,-0.0555496
59,-0.85756785,-0.793547,"('foolish', 'wise')",-0.8575678,-0.793547,0.0640208
60,-1.0984864,-1.1726784,"('inefficient', 'efficient')",-1.0984864,-1.1726784,-0.074192
61,-0.935159,-1.0690562,"('illogical', 'logical')",-0.935159,-1.0690562,-0.1338972
62,-1.468775,-1.4786084,"('incompetent', 'brilliant')",-1.468775,-1.4786084,-0.0098334
63,-1.1235142,-1.1538097,"('unperceptive', 'insightful')",-1.1235142,-1.1538097,-0.0302955
64,-1.7774402,-1.7765075,"('shy', 'confident')",-1.7774402,-1.7765075,0.0009327
65,-1.3010496,-1.3917034,"('insecure', 'secure')",-1.3010496,-1.3917034,-0.0906538
66,-0.39030522,-0.38660088,"('inactive', 'active')",-0.3903052,-0.3866009,0.0037043
67,0.20760687,0.19279979,"('doubtful', 'determined')",0.2076069,0.1927998,-0.0148071
68,-0.49437523,-0.4929492,"('dependent', 'independent')",-0.4943752,-0.4929492,0.001426
69,-0.32453215,-0.18488647,"('lazy', 'industrious')",-0.3245322,-0.1848865,0.1396457
70,-0.71518534,-0.80384356,"('lethargic', 'energetic')",-0.7151853,-0.8038436,-0.0886583
71,-0.6041139,-0.5294729,"('diffident', 'self-confident')",-0.6041139,-0.5294729,0.074641
72,-1.530955,-1.5966755,"('unambitious', 'ambitious')",-1.530955,-1.5966755,-0.0657205
73,0.1223769,0.15166645,"('helpless', 'self-reliant')",0.1223769,0.1516664,0.0292895
74,-0.64117146,-0.72479784,"('undedicated', 'dedicated')",-0.6411715,-0.7247978,-0.0836263
75,-0.013796978,0.13912131,"('meek', 'impulsive')",-0.013797,0.1391213,0.1529183
76,0.21719857,0.16837649,"('anxious', 'daring')",0.2171986,0.1683765,-0.0488221
77,-0.76684606,-0.7109457,"('unmotivated', 'motivated')",-0.7668461,-0.7109457,0.0559004
78,-0.6810797,-0.67127687,"('nonresilient', 'resilient')",-0.6810797,-0.6712769,0.0098028
79,0.029121598,0.09062086,"('wavering', 'unwavering')",0.0291216,0.0906209,0.0614993
80,-0.16922593,-0.24833462,"('dominated', 'dominating')",-0.1692259,-0.2483346,-0.0791087
81,0.0553104,-0.027870037,"('submissive', 'aggressive')",0.0553104,-0.02787,-0.0831804
82,0.3641,0.37886375,"('poor', 'rich')",0.3641,0.3788638,0.0147638
83,-0.110754885,-0.15823515,"('powerless', 'powerful')",-0.1107549,-0.1582351,-0.0474802
84,0.7317916,0.65326697,"('inferior', 'superior')",0.7317916,0.653267,-0.0785246
85,1.0539306,1.1149234,"('insignificant', 'prestigious')",1.0539306,1.1149234,0.0609928
86,-1.3356978,-1.4444656,"('uninfluential', 'influential')",-1.3356978,-1.4444656,-0.1087678
87,-0.7063135,-0.68879753,"('unsuccessful', 'successful')",-0.7063135,-0.6887975,0.017516
88,0.24167325,0.21389718,"('low', 'eminent')",0.2416732,0.2138972,-0.027776
