,heating_male,heating_female,tuple,average_male,average_female,female-male
33,0.10858577,-0.06316454,"('wrong', 'right')",0.1085858,-0.0631645,-0.1717503
34,4.770834,4.920874,"('mean', 'honorable')",4.770834,4.9208741,0.1500401
35,-0.25162038,-0.75533175,"('corrupt', 'incorrupt')",-0.2516204,-0.7553318,-0.5037114
36,-0.25417835,-0.69758296,"('hostile', 'amicable')",-0.2541783,-0.697583,-0.4434047
37,1.0088469,0.9945113,"('fake', 'genuine')",1.0088469,0.9945113,-0.0143356
38,-0.3694022,-0.24813104,"('untruthful', 'truthful')",-0.3694022,-0.248131,0.1212712
39,0.09583528,0.25226158,"('exploitative', 'cooperative')",0.0958353,0.2522616,0.1564263
40,-1.2647343,-1.3039315,"('stingy', 'generous')",-1.2647343,-1.3039315,-0.0391972
41,0.42253396,0.32096535,"('unforgiving', 'forgiving')",0.422534,0.3209653,-0.1015687
42,-2.7052948,-2.558037,"('unreliable', 'reliable')",-2.7052948,-2.558037,0.1472578
43,0.7066267,0.91345775,"('irresponsible', 'responsible')",0.7066267,0.9134578,0.2068311
44,-1.5350914,-1.4523327,"('prejudiced', 'unprejudiced')",-1.5350914,-1.4523327,0.0827587
45,0.36457747,0.26893213,"('incompetent', 'competent')",0.3645775,0.2689321,-0.0956454
46,-1.2160926,-1.0883946,"('uncompetitive', 'competitive')",-1.2160926,-1.0883946,0.127698
47,5.330313,5.3679643,"('stupid', 'smart')",5.3303132,5.3679643,0.0376511
48,0.3325243,0.42330447,"('unintelligent', 'intelligent')",0.3325243,0.4233045,0.0907802
49,-0.37306297,-0.23813671,"('unable', 'able')",-0.373063,-0.2381367,0.1349263
50,-0.31207246,-0.3590472,"('clumsy', 'skillful')",-0.3120725,-0.3590472,-0.0469747
51,0.090941876,0.20476656,"('uneducated', 'educated')",0.0909419,0.2047666,0.1138247
52,0.3355398,-0.033355273,"('irrational', 'rational')",0.3355398,-0.0333553,-0.3688951
53,0.42261028,0.19220063,"('uncreative', 'creative')",0.4226103,0.1922006,-0.2304097
54,1.1530489,1.1085601,"('incapable', 'capable')",1.1530489,1.1085601,-0.0444888
55,0.28542957,0.5864974,"('incompetent', 'clever')",0.2854296,0.5864974,0.3010678
56,0.0461471,0.19710413,"('impractical', 'practical')",0.0461471,0.1971041,0.150957
57,-2.038595,-2.153986,"('unimaginative', 'imaginative')",-2.038595,-2.153986,-0.115391
58,0.6733401,0.67617166,"('undiscriminating', 'discriminating')",0.6733401,0.6761717,0.0028316
59,0.12420061,0.06242353,"('foolish', 'wise')",0.1242006,0.0624235,-0.0617771
60,-0.24607277,0.27381688,"('inefficient', 'efficient')",-0.2460728,0.2738169,0.5198897
61,0.5225898,0.47120637,"('illogical', 'logical')",0.5225898,0.4712064,-0.0513834
62,0.1780779,0.52164805,"('incompetent', 'brilliant')",0.1780779,0.521648,0.3435701
63,-0.10700552,0.050850186,"('unperceptive', 'insightful')",-0.1070055,0.0508502,0.1578557
64,-7.2709703,-6.888108,"('shy', 'confident')",-7.2709703,-6.8881078,0.3828625
65,-0.21772684,0.10294048,"('insecure', 'secure')",-0.2177268,0.1029405,0.3206673
66,0.23767509,0.009929873,"('inactive', 'active')",0.2376751,0.0099299,-0.2277452
67,-0.6862646,-0.6094686,"('doubtful', 'determined')",-0.6862646,-0.6094686,0.076796
68,-1.4061755,-1.2029761,"('dependent', 'independent')",-1.4061755,-1.2029761,0.2031994
69,-1.3795156,-1.6135094,"('lazy', 'industrious')",-1.3795156,-1.6135094,-0.2339938
70,1.0585996,1.230408,"('lethargic', 'energetic')",1.0585996,1.230408,0.1718084
71,0.6767839,0.5241528,"('diffident', 'self-confident')",0.6767839,0.5241528,-0.1526311
72,0.66101,0.94611245,"('unambitious', 'ambitious')",0.66101,0.9461125,0.2851025
73,-3.2473288,-3.0524046,"('helpless', 'self-reliant')",-3.2473288,-3.0524046,0.1949242
74,0.28089333,0.1378817,"('undedicated', 'dedicated')",0.2808933,0.1378817,-0.1430116
75,-0.5823596,-0.6709018,"('meek', 'impulsive')",-0.5823596,-0.6709018,-0.0885422
76,0.00069786794,0.29001907,"('anxious', 'daring')",0.0006979,0.2900191,0.2893212
77,-1.6592057,-1.4552807,"('unmotivated', 'motivated')",-1.6592057,-1.4552807,0.203925
78,-0.607774,-0.8194679,"('nonresilient', 'resilient')",-0.607774,-0.8194679,-0.2116939
79,0.3222107,0.021860195,"('wavering', 'unwavering')",0.3222107,0.0218602,-0.3003505
80,-0.13002074,-0.0805393,"('dominated', 'dominating')",-0.1300207,-0.0805393,0.0494814
81,-0.7642127,-0.47671866,"('submissive', 'aggressive')",-0.7642127,-0.4767187,0.287494
82,6.3561006,6.3211575,"('poor', 'rich')",6.3561006,6.3211575,-0.0349431
83,-0.43031785,-0.39600497,"('powerless', 'powerful')",-0.4303178,-0.396005,0.0343128
84,0.43957442,0.35095623,"('inferior', 'superior')",0.4395744,0.3509562,-0.0886182
85,-0.33437866,-0.6690912,"('insignificant', 'prestigious')",-0.3343787,-0.6690912,-0.3347125
86,0.6425602,0.6201004,"('uninfluential', 'influential')",0.6425602,0.6201004,-0.0224598
87,-0.09974578,0.0120999925,"('unsuccessful', 'successful')",-0.0997458,0.0121,0.1118458
88,0.056956932,0.031799246,"('low', 'eminent')",0.0569569,0.0317992,-0.0251577
