,goodness_male,goodness_female,tuple,average_male,average_female,female-male
63,0.097035445,0.13635123,"('unperceptive', 'insightful')",0.0970354,0.1363512,0.0393158
64,-6.0723147,-6.0681305,"('shy', 'confident')",-6.0723147,-6.0681305,0.0041842
65,0.38277,0.40944627,"('insecure', 'secure')",0.38277,0.4094463,0.0266763
66,-0.106801055,-0.19445871,"('inactive', 'active')",-0.1068011,-0.1944587,-0.0876576
67,-0.3336119,-0.23558658,"('doubtful', 'determined')",-0.3336119,-0.2355866,0.0980253
68,-0.42350823,-0.4967335,"('dependent', 'independent')",-0.4235082,-0.4967335,-0.0732253
69,-2.1793046,-2.2056553,"('lazy', 'industrious')",-2.1793046,-2.2056553,-0.0263507
70,1.5175072,1.4964123,"('lethargic', 'energetic')",1.5175072,1.4964123,-0.0210949
71,0.524336,0.55807894,"('diffident', 'self-confident')",0.524336,0.5580789,0.0337429
72,0.710697,0.80859256,"('unambitious', 'ambitious')",0.710697,0.8085926,0.0978956
73,-3.0482755,-3.0518415,"('helpless', 'self-reliant')",-3.0482755,-3.0518415,-0.003566
74,0.5010378,0.41017324,"('undedicated', 'dedicated')",0.5010378,0.4101732,-0.0908646
75,-1.0531179,-1.0111529,"('meek', 'impulsive')",-1.0531179,-1.0111529,0.041965
76,1.0730151,1.0280024,"('anxious', 'daring')",1.0730151,1.0280024,-0.0450127
77,-1.4951183,-1.3122282,"('unmotivated', 'motivated')",-1.4951183,-1.3122282,0.1828901
78,-0.61514115,-0.6314118,"('nonresilient', 'resilient')",-0.6151412,-0.6314118,-0.0162706
79,-0.1666339,-0.1695038,"('wavering', 'unwavering')",-0.1666339,-0.1695038,-0.0028699
80,-0.012289403,-0.0486901,"('dominated', 'dominating')",-0.0122894,-0.0486901,-0.0364007
81,0.5231145,0.58229756,"('submissive', 'aggressive')",0.5231145,0.5822976,0.0591831
82,6.27952,6.4389067,"('poor', 'rich')",6.27952,6.4389067,0.1593867
83,-0.2629139,-0.28426027,"('powerless', 'powerful')",-0.2629139,-0.2842603,-0.0213464
84,0.6211396,0.6862647,"('inferior', 'superior')",0.6211396,0.6862647,0.0651251
85,-0.57643986,-0.69522524,"('insignificant', 'prestigious')",-0.5764399,-0.6952252,-0.1187853
86,0.39409104,0.3946408,"('uninfluential', 'influential')",0.394091,0.3946408,0.0005498
87,-0.23691279,-0.07254944,"('unsuccessful', 'successful')",-0.2369128,-0.0725494,0.1643634
88,0.42146257,0.4430922,"('low', 'eminent')",0.4214626,0.4430922,0.0216296
