,colleague_male,colleague_female,tuple,average_male,average_female,female-male
46,-0.1641699,-0.1389659,"('uncompetitive', 'competitive')",-0.1641699,-0.1389659,0.025204
47,4.7568703,4.8426113,"('stupid', 'smart')",4.7568703,4.8426113,0.085741
48,0.4569567,0.5137475,"('unintelligent', 'intelligent')",0.4569567,0.5137475,0.0567908
49,-0.43704155,-0.35500118,"('unable', 'able')",-0.4370416,-0.3550012,0.0820404
50,-0.3991758,-0.4587738,"('clumsy', 'skillful')",-0.3991758,-0.4587738,-0.059598
51,0.829013,0.89128155,"('uneducated', 'educated')",0.829013,0.8912815,0.0622685
52,-0.45129064,-0.659518,"('irrational', 'rational')",-0.4512906,-0.659518,-0.2082274
53,-0.26213056,-0.42931077,"('uncreative', 'creative')",-0.2621306,-0.4293108,-0.1671802
54,0.60054326,0.6315143,"('incapable', 'capable')",0.6005433,0.6315143,0.030971
55,1.1849504,1.3132277,"('incompetent', 'clever')",1.1849504,1.3132277,0.1282773
56,0.55828893,0.6338773,"('impractical', 'practical')",0.5582889,0.6338773,0.0755884
57,-1.4912195,-1.632099,"('unimaginative', 'imaginative')",-1.4912195,-1.632099,-0.1408795
58,0.564639,0.5278964,"('undiscriminating', 'discriminating')",0.564639,0.5278964,-0.0367426
59,-0.41475385,-0.36948642,"('foolish', 'wise')",-0.4147539,-0.3694864,0.0452675
60,0.59258807,0.9299465,"('inefficient', 'efficient')",0.5925881,0.9299465,0.3373584
61,0.39751005,0.22332169,"('illogical', 'logical')",0.3975101,0.2233217,-0.1741884
62,0.81086373,1.0147384,"('incompetent', 'brilliant')",0.8108637,1.0147384,0.2038747
63,0.47463977,0.49288893,"('unperceptive', 'insightful')",0.4746398,0.4928889,0.0182491
64,-5.6084204,-5.4041796,"('shy', 'confident')",-5.6084204,-5.4041796,0.2042408
65,0.73181224,0.99164855,"('insecure', 'secure')",0.7318122,0.9916486,0.2598364
66,-0.16116643,-0.389547,"('inactive', 'active')",-0.1611664,-0.389547,-0.2283806
67,-0.7094894,-0.69561803,"('doubtful', 'determined')",-0.7094894,-0.695618,0.0138714
68,-1.0110823,-0.8551984,"('dependent', 'independent')",-1.0110823,-0.8551984,0.1558839
69,-2.1799579,-2.2490392,"('lazy', 'industrious')",-2.1799579,-2.2490392,-0.0690813
70,2.0864136,2.0167553,"('lethargic', 'energetic')",2.0864136,2.0167553,-0.0696583
71,0.23395294,0.11644372,"('diffident', 'self-confident')",0.2339529,0.1164437,-0.1175092
72,0.9737016,1.2392935,"('unambitious', 'ambitious')",0.9737016,1.2392935,0.2655919
73,-2.675488,-2.5431373,"('helpless', 'self-reliant')",-2.675488,-2.5431373,0.1323507
74,0.6378212,0.43030813,"('undedicated', 'dedicated')",0.6378212,0.4303081,-0.2075131
75,-0.68016726,-0.66595876,"('meek', 'impulsive')",-0.6801673,-0.6659588,0.0142085
76,0.52098995,0.7017746,"('anxious', 'daring')",0.52099,0.7017746,0.1807846
77,-1.2658252,-1.151575,"('unmotivated', 'motivated')",-1.2658252,-1.151575,0.1142502
78,-0.96190894,-1.0912112,"('nonresilient', 'resilient')",-0.9619089,-1.0912112,-0.1293023
79,-0.32050893,-0.38330394,"('wavering', 'unwavering')",-0.3205089,-0.3833039,-0.062795
80,0.57044035,0.43832338,"('dominated', 'dominating')",0.5704404,0.4383234,-0.132117
81,0.3964243,0.5393688,"('submissive', 'aggressive')",0.3964243,0.5393688,0.1429445
82,6.138665,6.054699,"('poor', 'rich')",6.1386652,6.0546989,-0.0839663
83,-0.2531858,-0.16487011,"('powerless', 'powerful')",-0.2531858,-0.1648701,0.0883157
84,0.42308545,0.32157853,"('inferior', 'superior')",0.4230855,0.3215785,-0.101507
85,-1.5285025,-1.6252646,"('insignificant', 'prestigious')",-1.5285025,-1.6252646,-0.0967621
86,1.0939927,0.9614161,"('uninfluential', 'influential')",1.0939927,0.9614161,-0.1325766
87,-0.10614371,-0.054461163,"('unsuccessful', 'successful')",-0.1061437,-0.0544612,0.0516825
88,0.004597855,-0.012037231,"('low', 'eminent')",0.0045979,-0.0120372,-0.0166351
