,dome_male,dome_female,tuple,average_male,average_female,female-male
46,-0.8957142,-0.8750399,"('uncompetitive', 'competitive')",-0.8957142,-0.8750399,0.0206743
47,5.3929343,5.5394907,"('stupid', 'smart')",5.3929343,5.5394907,0.1465564
48,0.9366245,0.83868974,"('unintelligent', 'intelligent')",0.9366245,0.8386897,-0.0979348
49,0.43120334,0.7220178,"('unable', 'able')",0.4312033,0.7220178,0.2908145
50,-0.019480243,-0.022837192,"('clumsy', 'skillful')",-0.0194802,-0.0228372,-0.003357
51,0.6022969,0.56797796,"('uneducated', 'educated')",0.6022969,0.567978,-0.0343189
52,-0.09242308,0.021924242,"('irrational', 'rational')",-0.0924231,0.0219242,0.1143473
53,0.1109855,0.10854308,"('uncreative', 'creative')",0.1109855,0.1085431,-0.0024424
54,1.3931385,1.7122705,"('incapable', 'capable')",1.3931385,1.7122705,0.319132
55,0.5231985,0.4470397,"('incompetent', 'clever')",0.5231985,0.4470397,-0.0761588
56,0.56899107,0.4554725,"('impractical', 'practical')",0.5689911,0.4554725,-0.1135186
57,-2.900336,-2.7982278,"('unimaginative', 'imaginative')",-2.900336,-2.7982278,0.1021082
58,0.022558097,-0.0230533,"('undiscriminating', 'discriminating')",0.0225581,-0.0230533,-0.0456114
59,0.3404884,0.47015968,"('foolish', 'wise')",0.3404884,0.4701597,0.1296713
60,0.6202175,0.62252724,"('inefficient', 'efficient')",0.6202175,0.6225272,0.0023097
61,0.32761633,0.19279975,"('illogical', 'logical')",0.3276163,0.1927997,-0.1348166
62,0.8743258,1.0416032,"('incompetent', 'brilliant')",0.8743258,1.0416032,0.1672774
63,0.4122229,0.4493312,"('unperceptive', 'insightful')",0.4122229,0.4493312,0.0371083
64,-6.491021,-6.337458,"('shy', 'confident')",-6.4910212,-6.3374581,0.1535631
65,0.10276543,0.070492685,"('insecure', 'secure')",0.1027654,0.0704927,-0.0322727
66,-0.04573513,0.010399684,"('inactive', 'active')",-0.0457351,0.0103997,0.0561348
67,-0.30063295,-0.33219215,"('doubtful', 'determined')",-0.300633,-0.3321922,-0.0315592
68,-0.55982643,-0.3928886,"('dependent', 'independent')",-0.5598264,-0.3928886,0.1669378
69,-2.102339,-1.9257026,"('lazy', 'industrious')",-2.102339,-1.9257026,0.1766364
70,0.8309236,0.9571677,"('lethargic', 'energetic')",0.8309236,0.9571677,0.1262441
71,0.21972781,0.27116752,"('diffident', 'self-confident')",0.2197278,0.2711675,0.0514397
72,0.9031615,0.9207346,"('unambitious', 'ambitious')",0.9031615,0.9207346,0.0175731
73,-3.1641703,-3.028483,"('helpless', 'self-reliant')",-3.1641703,-3.0284829,0.1356874
74,0.1612493,0.035906322,"('undedicated', 'dedicated')",0.1612493,0.0359063,-0.125343
75,-0.936088,-0.71941775,"('meek', 'impulsive')",-0.936088,-0.7194178,0.2166702
76,0.34874654,0.33716205,"('anxious', 'daring')",0.3487465,0.337162,-0.0115845
77,-1.3487842,-1.2282019,"('unmotivated', 'motivated')",-1.3487842,-1.2282019,0.1205823
78,-0.69724464,-0.67005044,"('nonresilient', 'resilient')",-0.6972446,-0.6700504,0.0271942
79,-0.16739488,0.08807805,"('wavering', 'unwavering')",-0.1673949,0.0880781,0.255473
80,-0.63984317,-0.750769,"('dominated', 'dominating')",-0.6398432,-0.750769,-0.1109258
81,-0.08868637,-0.085425995,"('submissive', 'aggressive')",-0.0886864,-0.085426,0.0032604
82,6.9325786,7.154414,"('poor', 'rich')",6.9325786,7.1544142,0.2218356
83,-0.0710506,-0.22949487,"('powerless', 'powerful')",-0.0710506,-0.2294949,-0.1584443
84,0.3289829,0.34393275,"('inferior', 'superior')",0.3289829,0.3439327,0.0149498
85,-0.38510466,-0.47146565,"('insignificant', 'prestigious')",-0.3851047,-0.4714656,-0.0863609
86,0.43587342,0.43879193,"('uninfluential', 'influential')",0.4358734,0.4387919,0.0029185
87,0.045130298,0.16250864,"('unsuccessful', 'successful')",0.0451303,0.1625086,0.1173783
88,0.44317263,0.43134356,"('low', 'eminent')",0.4431726,0.4313436,-0.011829
