,type_male,type_female,tuple,average_male,average_female,female-male
32,1.5095323,1.4426546,"('unkind', 'kind')",1.5095323,1.4426546,-0.0668777
33,-0.47773913,-0.39407563,"('wrong', 'right')",-0.4777391,-0.3940756,0.0836635
34,4.7012143,4.8896713,"('mean', 'honorable')",4.7012143,4.8896713,0.188457
35,-1.0740517,-1.2004571,"('corrupt', 'incorrupt')",-1.0740517,-1.2004571,-0.1264054
36,-1.0910889,-1.0860933,"('hostile', 'amicable')",-1.0910889,-1.0860933,0.0049956
37,0.58289605,0.5838929,"('fake', 'genuine')",0.5828961,0.5838929,0.0009968
38,-0.12935068,-0.018357523,"('untruthful', 'truthful')",-0.1293507,-0.0183575,0.1109932
39,0.027413692,-0.07681041,"('exploitative', 'cooperative')",0.0274137,-0.0768104,-0.1042241
40,-1.6777992,-1.7255992,"('stingy', 'generous')",-1.6777992,-1.7255992,-0.0478
41,-0.11171548,-0.11943122,"('unforgiving', 'forgiving')",-0.1117155,-0.1194312,-0.0077157
42,-2.1187627,-1.9828694,"('unreliable', 'reliable')",-2.1187627,-1.9828694,0.1358933
43,1.3026189,1.3945758,"('irresponsible', 'responsible')",1.3026189,1.3945758,0.0919569
44,-1.4012074,-1.418658,"('prejudiced', 'unprejudiced')",-1.4012074,-1.418658,-0.0174506
45,0.2423874,0.32757413,"('incompetent', 'competent')",0.2423874,0.3275741,0.0851867
46,-0.41278672,-0.26350185,"('uncompetitive', 'competitive')",-0.4127867,-0.2635019,0.1492848
47,5.270674,5.5628805,"('stupid', 'smart')",5.2706742,5.5628805,0.2922063
48,1.1573744,0.8883455,"('unintelligent', 'intelligent')",1.1573744,0.8883455,-0.2690289
49,-0.028931005,0.17502928,"('unable', 'able')",-0.028931,0.1750293,0.2039603
50,0.0006371513,0.076546624,"('clumsy', 'skillful')",0.0006372,0.0765466,0.0759094
51,0.6685509,0.58764917,"('uneducated', 'educated')",0.6685509,0.5876492,-0.0809017
52,-0.76343185,-0.7800054,"('irrational', 'rational')",-0.7634318,-0.7800054,-0.0165736
53,0.09491255,0.12820058,"('uncreative', 'creative')",0.0949126,0.1282006,0.033288
54,0.896029,1.1332647,"('incapable', 'capable')",0.896029,1.1332647,0.2372357
55,1.0564009,0.9359491,"('incompetent', 'clever')",1.0564009,0.9359491,-0.1204518
56,1.082498,1.0472218,"('impractical', 'practical')",1.082498,1.0472218,-0.0352762
57,-2.4751222,-2.3275893,"('unimaginative', 'imaginative')",-2.4751222,-2.3275893,0.1475329
58,-0.049996223,-0.077197865,"('undiscriminating', 'discriminating')",-0.0499962,-0.0771979,-0.0272017
59,-0.19053906,-0.029426143,"('foolish', 'wise')",-0.1905391,-0.0294261,0.161113
60,0.8724903,0.86274827,"('inefficient', 'efficient')",0.8724903,0.8627483,-0.009742
61,0.26530877,0.08242824,"('illogical', 'logical')",0.2653088,0.0824282,-0.1828806
62,1.3744758,1.510207,"('incompetent', 'brilliant')",1.3744758,1.5102071,0.1357313
63,0.5602721,0.7590991,"('unperceptive', 'insightful')",0.5602721,0.7590991,0.198827
64,-6.3329687,-6.114901,"('shy', 'confident')",-6.3329687,-6.1149011,0.2180676
65,0.4910813,0.5492821,"('insecure', 'secure')",0.4910813,0.5492821,0.0582008
66,-0.41876957,-0.31116033,"('inactive', 'active')",-0.4187696,-0.3111603,0.1076093
67,-0.7963307,-0.7863398,"('doubtful', 'determined')",-0.7963307,-0.7863398,0.0099909
68,-0.38156116,-0.29244268,"('dependent', 'independent')",-0.3815612,-0.2924427,0.0891185
69,-1.9878254,-1.9164146,"('lazy', 'industrious')",-1.9878254,-1.9164146,0.0714108
70,1.2869017,1.3469852,"('lethargic', 'energetic')",1.2869017,1.3469852,0.0600835
71,0.37439433,0.5113949,"('diffident', 'self-confident')",0.3743943,0.5113949,0.1370006
72,0.9526493,1.0646698,"('unambitious', 'ambitious')",0.9526493,1.0646698,0.1120205
73,-2.7611804,-2.6773627,"('helpless', 'self-reliant')",-2.7611804,-2.6773627,0.0838177
74,0.15737379,0.056751184,"('undedicated', 'dedicated')",0.1573738,0.0567512,-0.1006226
75,-0.8997986,-0.5769517,"('meek', 'impulsive')",-0.8997986,-0.5769517,0.3228469
76,0.9310039,0.81946665,"('anxious', 'daring')",0.9310039,0.8194667,-0.1115372
77,-1.1372964,-1.176301,"('unmotivated', 'motivated')",-1.1372964,-1.176301,-0.0390046
78,-0.57503647,-0.53917146,"('nonresilient', 'resilient')",-0.5750365,-0.5391715,0.035865
79,-0.58664465,-0.39139616,"('wavering', 'unwavering')",-0.5866446,-0.3913962,0.1952484
80,-0.046413507,-0.23382798,"('dominated', 'dominating')",-0.0464135,-0.233828,-0.1874145
81,0.4811238,0.33717394,"('submissive', 'aggressive')",0.4811238,0.3371739,-0.1439499
82,6.947887,7.1990156,"('poor', 'rich')",6.9478869,7.1990156,0.2511287
83,-0.35942578,-0.3473232,"('powerless', 'powerful')",-0.3594258,-0.3473232,0.0121026
84,0.16531035,0.17781833,"('inferior', 'superior')",0.1653104,0.1778183,0.0125079
85,-1.1979405,-1.4102737,"('insignificant', 'prestigious')",-1.1979405,-1.4102737,-0.2123332
86,0.676197,0.7406878,"('uninfluential', 'influential')",0.676197,0.7406878,0.0644908
87,0.07111812,0.16415995,"('unsuccessful', 'successful')",0.0711181,0.16416,0.0930419
88,0.28825894,0.15389135,"('low', 'eminent')",0.2882589,0.1538914,-0.1343675
