,call_male,call_female,tuple,average_male,average_female,female-male
23,6.861841,6.9419045,"('insincere', 'sincere')",6.8618412,6.9419045,0.0800633
24,1.7188456,1.7442434,"('dishonest', 'honest')",1.7188456,1.7442434,0.0253978
25,0.95560247,0.93428993,"('egoistic', 'altruistic')",0.9556025,0.9342899,-0.0213126
26,0.9401508,0.44293848,"('hardhearted', 'benevolent')",0.9401508,0.4429385,-0.4972123
27,1.8938532,1.7070098,"('hardhearted', 'softhearted')",1.8938532,1.7070098,-0.1868434
28,1.3257812,1.1300973,"('disloyal', 'loyal')",1.3257812,1.1300973,-0.1956839
29,-0.7146197,-0.78945506,"('unfair', 'fair')",-0.7146197,-0.7894551,-0.0748354
30,0.6642217,0.6928597,"('intolerant', 'tolerant')",0.6642217,0.6928597,0.028638
31,-1.5183324,-1.4612651,"('evil', 'good')",-1.5183324,-1.4612651,0.0570673
32,1.4697996,1.209471,"('unkind', 'kind')",1.4697996,1.209471,-0.2603286
33,-0.017989412,0.12723121,"('wrong', 'right')",-0.0179894,0.1272312,0.1452206
34,4.6326423,4.9211855,"('mean', 'honorable')",4.6326423,4.9211855,0.2885432
35,-1.2343794,-1.2653481,"('corrupt', 'incorrupt')",-1.2343794,-1.2653481,-0.0309687
36,-0.89626485,-0.8675596,"('hostile', 'amicable')",-0.8962649,-0.8675596,0.0287053
37,0.9821849,0.87047845,"('fake', 'genuine')",0.9821849,0.8704785,-0.1117064
38,0.18247771,0.23564604,"('untruthful', 'truthful')",0.1824777,0.235646,0.0531683
39,0.3019043,0.32279274,"('exploitative', 'cooperative')",0.3019043,0.3227927,0.0208884
40,-1.1600157,-1.2783947,"('stingy', 'generous')",-1.1600157,-1.2783947,-0.118379
41,0.53536606,0.2413221,"('unforgiving', 'forgiving')",0.5353661,0.2413221,-0.294044
42,-2.735742,-2.7045786,"('unreliable', 'reliable')",-2.7357421,-2.7045786,0.0311635
43,1.0253781,1.0162865,"('irresponsible', 'responsible')",1.0253781,1.0162865,-0.0090916
44,-1.6211169,-1.6914825,"('prejudiced', 'unprejudiced')",-1.6211169,-1.6914825,-0.0703656
45,0.15267713,0.25268823,"('incompetent', 'competent')",0.1526771,0.2526882,0.1000111
46,-0.7651984,-0.7512645,"('uncompetitive', 'competitive')",-0.7651984,-0.7512645,0.0139339
47,5.1935253,5.3936377,"('stupid', 'smart')",5.1935253,5.3936377,0.2001124
48,0.7700026,0.51345134,"('unintelligent', 'intelligent')",0.7700026,0.5134513,-0.2565513
49,0.040275127,0.1294758,"('unable', 'able')",0.0402751,0.1294758,0.0892007
50,-0.5722734,-0.6397288,"('clumsy', 'skillful')",-0.5722734,-0.6397288,-0.0674554
51,0.81462264,0.7832013,"('uneducated', 'educated')",0.8146226,0.7832013,-0.0314213
52,-0.20819658,-0.13364954,"('irrational', 'rational')",-0.2081966,-0.1336495,0.0745471
53,-0.21045482,-0.25615427,"('uncreative', 'creative')",-0.2104548,-0.2561543,-0.0456995
54,1.1001607,1.3236043,"('incapable', 'capable')",1.1001607,1.3236043,0.2234436
55,0.7599347,0.6984102,"('incompetent', 'clever')",0.7599347,0.6984102,-0.0615245
56,0.59527963,0.7779745,"('impractical', 'practical')",0.5952796,0.7779745,0.1826949
57,-2.4360163,-2.4975057,"('unimaginative', 'imaginative')",-2.4360163,-2.4975057,-0.0614894
58,0.077215806,-0.037041854,"('undiscriminating', 'discriminating')",0.0772158,-0.0370419,-0.1142577
59,-0.2908099,-0.1477258,"('foolish', 'wise')",-0.2908099,-0.1477258,0.1430841
60,0.7980184,0.81955475,"('inefficient', 'efficient')",0.7980184,0.8195547,0.0215363
61,0.7991532,0.60777605,"('illogical', 'logical')",0.7991532,0.607776,-0.1913772
62,1.2143444,1.4067466,"('incompetent', 'brilliant')",1.2143444,1.4067466,0.1924022
63,0.4121477,0.46384776,"('unperceptive', 'insightful')",0.4121477,0.4638478,0.0517001
64,-6.7334185,-6.449755,"('shy', 'confident')",-6.7334185,-6.4497552,0.2836633
65,0.06713934,0.13965619,"('insecure', 'secure')",0.0671393,0.1396562,0.0725169
66,-0.78988636,-0.71644396,"('inactive', 'active')",-0.7898864,-0.716444,0.0734424
67,-0.8842116,-1.0150123,"('doubtful', 'determined')",-0.8842116,-1.0150123,-0.1308007
68,-0.81823295,-0.7459121,"('dependent', 'independent')",-0.818233,-0.7459121,0.0723209
69,-1.9389685,-1.810753,"('lazy', 'industrious')",-1.9389685,-1.810753,0.1282155
70,1.0493045,1.1094508,"('lethargic', 'energetic')",1.0493045,1.1094508,0.0601463
71,0.201565,0.42791522,"('diffident', 'self-confident')",0.201565,0.4279152,0.2263502
72,0.65102434,0.77918994,"('unambitious', 'ambitious')",0.6510243,0.7791899,0.1281656
73,-2.698927,-2.4649503,"('helpless', 'self-reliant')",-2.6989269,-2.4649503,0.2339766
74,0.46575838,0.24376352,"('undedicated', 'dedicated')",0.4657584,0.2437635,-0.2219949
75,-1.3541662,-1.150926,"('meek', 'impulsive')",-1.3541662,-1.150926,0.2032402
76,0.19487987,-0.08131044,"('anxious', 'daring')",0.1948799,-0.0813104,-0.2761903
77,-1.1593266,-1.0055571,"('unmotivated', 'motivated')",-1.1593266,-1.0055571,0.1537695
78,-0.5128678,-0.5737142,"('nonresilient', 'resilient')",-0.5128678,-0.5737142,-0.0608464
79,-0.3077407,-0.3781648,"('wavering', 'unwavering')",-0.3077407,-0.3781648,-0.0704241
80,0.09622982,-0.0046527274,"('dominated', 'dominating')",0.0962298,-0.0046527,-0.1008825
81,0.06576302,-0.037363254,"('submissive', 'aggressive')",0.065763,-0.0373633,-0.1031263
82,5.9503946,6.281889,"('poor', 'rich')",5.9503946,6.281889,0.3314944
83,-0.5707309,-0.5573791,"('powerless', 'powerful')",-0.5707309,-0.5573791,0.0133518
84,0.08686996,0.02014139,"('inferior', 'superior')",0.08687,0.0201414,-0.0667286
85,-1.1248412,-1.3677871,"('insignificant', 'prestigious')",-1.1248412,-1.3677871,-0.2429459
86,0.8003814,0.69698226,"('uninfluential', 'influential')",0.8003814,0.6969823,-0.1033991
87,0.45873404,0.6696446,"('unsuccessful', 'successful')",0.458734,0.6696446,0.2109106
88,0.27861363,0.068281054,"('low', 'eminent')",0.2786136,0.0682811,-0.2103325
