,human_male,human_female,tuple,average_male,average_female,female-male
29,-0.7649195,-0.79327667,"('unfair', 'fair')",-0.7649195,-0.7932767,-0.0283572
30,1.1249039,0.9670579,"('intolerant', 'tolerant')",1.1249039,0.9670579,-0.157846
31,-1.9468871,-1.8045784,"('evil', 'good')",-1.9468871,-1.8045784,0.1423087
32,1.3787374,1.2795471,"('unkind', 'kind')",1.3787374,1.2795471,-0.0991903
33,-0.18493524,-0.107046984,"('wrong', 'right')",-0.1849352,-0.107047,0.0778882
34,4.8006043,4.7851195,"('mean', 'honorable')",4.8006043,4.7851195,-0.0154848
35,-1.1550165,-1.1850919,"('corrupt', 'incorrupt')",-1.1550165,-1.1850919,-0.0300754
36,-0.80844223,-0.80674744,"('hostile', 'amicable')",-0.8084422,-0.8067474,0.0016948
37,0.58257395,0.59029657,"('fake', 'genuine')",0.582574,0.5902966,0.0077226
38,0.3963124,0.37692952,"('untruthful', 'truthful')",0.3963124,0.3769295,-0.0193829
39,0.030286131,-0.054124877,"('exploitative', 'cooperative')",0.0302861,-0.0541249,-0.084411
40,-2.120258,-2.205769,"('stingy', 'generous')",-2.1202581,-2.2057691,-0.085511
41,0.1803074,0.01570976,"('unforgiving', 'forgiving')",0.1803074,0.0157098,-0.1645976
42,-2.440699,-2.2530494,"('unreliable', 'reliable')",-2.4406991,-2.2530494,0.1876497
43,0.99964863,0.99113154,"('irresponsible', 'responsible')",0.9996486,0.9911315,-0.0085171
44,-1.3494383,-1.314666,"('prejudiced', 'unprejudiced')",-1.3494383,-1.314666,0.0347723
45,0.080335304,0.039420687,"('incompetent', 'competent')",0.0803353,0.0394207,-0.0409146
46,-0.7618218,-0.7905434,"('uncompetitive', 'competitive')",-0.7618218,-0.7905434,-0.0287216
47,5.1330595,5.190403,"('stupid', 'smart')",5.1330595,5.190403,0.0573435
48,1.270284,0.9976867,"('unintelligent', 'intelligent')",1.2702841,0.9976867,-0.2725974
49,0.44237995,0.45038864,"('unable', 'able')",0.44238,0.4503886,0.0080086
50,0.35251755,0.3508305,"('clumsy', 'skillful')",0.3525175,0.3508305,-0.001687
51,0.34399664,0.3010837,"('uneducated', 'educated')",0.3439966,0.3010837,-0.0429129
52,-0.37268567,-0.36944902,"('irrational', 'rational')",-0.3726857,-0.369449,0.0032367
53,-0.017931074,0.061090857,"('uncreative', 'creative')",-0.0179311,0.0610909,0.079022
54,1.3032552,1.5114318,"('incapable', 'capable')",1.3032552,1.5114318,0.2081766
55,0.5705528,0.44068432,"('incompetent', 'clever')",0.5705528,0.4406843,-0.1298685
56,0.837254,0.75251484,"('impractical', 'practical')",0.837254,0.7525148,-0.0847392
57,-2.9546409,-2.7460334,"('unimaginative', 'imaginative')",-2.9546409,-2.7460334,0.2086075
58,-0.5389567,-0.43977645,"('undiscriminating', 'discriminating')",-0.5389567,-0.4397765,0.0991802
59,-0.1239218,0.01067739,"('foolish', 'wise')",-0.1239218,0.0106774,0.1345992
60,1.0368303,0.8565897,"('inefficient', 'efficient')",1.0368303,0.8565897,-0.1802406
61,0.29693982,6.660074e-05,"('illogical', 'logical')",0.2969398,6.66e-05,-0.2968732
62,1.1179519,1.119988,"('incompetent', 'brilliant')",1.1179519,1.119988,0.0020361
63,0.20559686,0.21104921,"('unperceptive', 'insightful')",0.2055969,0.2110492,0.0054523
64,-6.107656,-6.0089655,"('shy', 'confident')",-6.107656,-6.0089655,0.0986905
65,0.5222382,0.43197915,"('insecure', 'secure')",0.5222382,0.4319791,-0.0902591
66,-0.78306335,-0.6046253,"('inactive', 'active')",-0.7830634,-0.6046253,0.1784381
67,-0.41621315,-0.41148862,"('doubtful', 'determined')",-0.4162132,-0.4114886,0.0047246
68,-0.7603326,-0.8172071,"('dependent', 'independent')",-0.7603326,-0.8172071,-0.0568745
69,-1.8696954,-1.7555482,"('lazy', 'industrious')",-1.8696954,-1.7555482,0.1141472
70,0.90696335,0.9610318,"('lethargic', 'energetic')",0.9069633,0.9610318,0.0540685
71,0.15149906,0.22036205,"('diffident', 'self-confident')",0.1514991,0.2203621,0.068863
72,0.6394341,0.7464553,"('unambitious', 'ambitious')",0.6394341,0.7464553,0.1070212
73,-3.1521883,-2.9565516,"('helpless', 'self-reliant')",-3.1521883,-2.9565516,0.1956367
74,-0.15569107,-0.25029224,"('undedicated', 'dedicated')",-0.1556911,-0.2502922,-0.0946011
75,-1.132442,-0.7638548,"('meek', 'impulsive')",-1.132442,-0.7638548,0.3685872
76,0.36494336,0.29567316,"('anxious', 'daring')",0.3649434,0.2956732,-0.0692702
77,-0.91742486,-0.9834836,"('unmotivated', 'motivated')",-0.9174249,-0.9834836,-0.0660587
78,-0.39223447,-0.5140605,"('nonresilient', 'resilient')",-0.3922345,-0.5140605,-0.121826
79,-0.24609864,-0.18326262,"('wavering', 'unwavering')",-0.2460986,-0.1832626,0.062836
80,-0.3099793,-0.4092592,"('dominated', 'dominating')",-0.3099793,-0.4092592,-0.0992799
81,0.21506749,0.19222939,"('submissive', 'aggressive')",0.2150675,0.1922294,-0.0228381
82,6.3152957,6.4774637,"('poor', 'rich')",6.3152957,6.4774637,0.162168
83,-0.54094404,-0.56069565,"('powerless', 'powerful')",-0.540944,-0.5606956,-0.0197516
84,0.2427001,0.26542705,"('inferior', 'superior')",0.2427001,0.2654271,0.022727
85,-1.0992266,-1.1162877,"('insignificant', 'prestigious')",-1.0992266,-1.1162877,-0.0170611
86,0.18847658,0.17328754,"('uninfluential', 'influential')",0.1884766,0.1732875,-0.0151891
87,-0.14322728,-0.061328202,"('unsuccessful', 'successful')",-0.1432273,-0.0613282,0.0818991
88,0.076934986,0.095146574,"('low', 'eminent')",0.076935,0.0951466,0.0182116
