,dogsled_male,dogsled_female,tuple,average_male,average_female,female-male
26,0.06327676,-0.018953945,"('hardhearted', 'benevolent')",0.0632768,-0.0189539,-0.0822307
27,0.51754284,0.4170637,"('hardhearted', 'softhearted')",0.5175428,0.4170637,-0.1004791
28,0.8097681,0.70286053,"('disloyal', 'loyal')",0.8097681,0.7028605,-0.1069076
29,-0.38829523,-0.460535,"('unfair', 'fair')",-0.3882952,-0.460535,-0.0722398
30,0.9172922,0.8533483,"('intolerant', 'tolerant')",0.9172922,0.8533483,-0.0639439
31,-1.9616169,-1.8877428,"('evil', 'good')",-1.9616169,-1.8877428,0.0738741
32,0.96241844,0.9050449,"('unkind', 'kind')",0.9624184,0.9050449,-0.0573735
33,-0.31792173,-0.37735456,"('wrong', 'right')",-0.3179217,-0.3773546,-0.0594329
34,2.8894825,2.983208,"('mean', 'honorable')",2.8894825,2.9832079,0.0937254
35,-0.9523571,-1.0134265,"('corrupt', 'incorrupt')",-0.9523571,-1.0134265,-0.0610694
36,-1.6140673,-1.6655303,"('hostile', 'amicable')",-1.6140673,-1.6655303,-0.051463
37,0.33245397,0.3117167,"('fake', 'genuine')",0.332454,0.3117167,-0.0207373
38,-0.007741321,-0.01865096,"('untruthful', 'truthful')",-0.0077413,-0.018651,-0.0109097
39,1.310061,1.330799,"('exploitative', 'cooperative')",1.310061,1.330799,0.020738
40,-1.3078411,-1.3625706,"('stingy', 'generous')",-1.3078411,-1.3625706,-0.0547295
41,0.67564344,0.6494781,"('unforgiving', 'forgiving')",0.6756434,0.6494781,-0.0261653
42,-1.0256217,-1.0349371,"('unreliable', 'reliable')",-1.0256217,-1.0349371,-0.0093154
43,0.78561974,0.7765219,"('irresponsible', 'responsible')",0.7856197,0.7765219,-0.0090978
44,-0.81182635,-0.7679538,"('prejudiced', 'unprejudiced')",-0.8118263,-0.7679538,0.0438725
45,0.19085847,0.2260747,"('incompetent', 'competent')",0.1908585,0.2260747,0.0352162
46,-0.06040802,-0.05395576,"('uncompetitive', 'competitive')",-0.060408,-0.0539558,0.0064522
47,3.0728247,3.1454594,"('stupid', 'smart')",3.0728247,3.1454594,0.0726347
48,0.43033665,0.4306209,"('unintelligent', 'intelligent')",0.4303367,0.4306209,0.0002842
49,0.0931505,0.23835683,"('unable', 'able')",0.0931505,0.2383568,0.1452063
50,-0.12710981,-0.0920698,"('clumsy', 'skillful')",-0.1271098,-0.0920698,0.03504
51,0.07786769,-0.024165101,"('uneducated', 'educated')",0.0778677,-0.0241651,-0.1020328
52,-0.69902736,-0.78267336,"('irrational', 'rational')",-0.6990274,-0.7826734,-0.083646
53,-0.8178287,-0.8926859,"('uncreative', 'creative')",-0.8178287,-0.8926859,-0.0748572
54,-0.13470462,-0.10535105,"('incapable', 'capable')",-0.1347046,-0.1053511,0.0293535
55,1.1954905,1.1850132,"('incompetent', 'clever')",1.1954905,1.1850132,-0.0104773
56,1.4369673,1.4057773,"('impractical', 'practical')",1.4369673,1.4057773,-0.03119
57,-1.5963876,-1.5791107,"('unimaginative', 'imaginative')",-1.5963876,-1.5791107,0.0172769
58,-0.45077452,-0.48116997,"('undiscriminating', 'discriminating')",-0.4507745,-0.48117,-0.0303955
59,-0.1499355,-0.07246889,"('foolish', 'wise')",-0.1499355,-0.0724689,0.0774666
60,1.388245,1.401775,"('inefficient', 'efficient')",1.388245,1.401775,0.01353
61,0.22165613,0.0996481,"('illogical', 'logical')",0.2216561,0.0996481,-0.122008
62,0.61574405,0.7295845,"('incompetent', 'brilliant')",0.6157441,0.7295845,0.1138404
63,0.42720592,0.55011934,"('unperceptive', 'insightful')",0.4272059,0.5501193,0.1229134
64,-3.1102912,-3.1512315,"('shy', 'confident')",-3.1102912,-3.1512315,-0.0409403
65,0.6576978,0.6542602,"('insecure', 'secure')",0.6576978,0.6542602,-0.0034376
66,-0.87374777,-0.9142047,"('inactive', 'active')",-0.8737478,-0.9142047,-0.0404569
67,0.51073796,0.50966907,"('doubtful', 'determined')",0.510738,0.5096691,-0.0010689
68,-0.34206998,-0.3521595,"('dependent', 'independent')",-0.34207,-0.3521595,-0.0100895
69,-1.4114535,-1.3651029,"('lazy', 'industrious')",-1.4114535,-1.3651029,0.0463506
70,0.34083527,0.35665107,"('lethargic', 'energetic')",0.3408353,0.3566511,0.0158158
71,0.02919703,0.081855804,"('diffident', 'self-confident')",0.029197,0.0818558,0.0526588
72,-0.2891966,-0.2971759,"('unambitious', 'ambitious')",-0.2891966,-0.2971759,-0.0079793
73,-2.104083,-2.1023552,"('helpless', 'self-reliant')",-2.1040831,-2.1023552,0.0017279
74,-0.0674263,-0.10204681,"('undedicated', 'dedicated')",-0.0674263,-0.1020468,-0.0346205
75,-1.0362276,-0.9545491,"('meek', 'impulsive')",-1.0362276,-0.9545491,0.0816785
76,0.4000363,0.44550356,"('anxious', 'daring')",0.4000363,0.4455036,0.0454673
77,-0.21357393,-0.14429055,"('unmotivated', 'motivated')",-0.2135739,-0.1442906,0.0692833
78,-0.6735197,-0.5844737,"('nonresilient', 'resilient')",-0.6735197,-0.5844737,0.089046
79,-0.7021178,-0.6767988,"('wavering', 'unwavering')",-0.7021178,-0.6767988,0.025319
80,-0.2608674,-0.19115499,"('dominated', 'dominating')",-0.2608674,-0.191155,0.0697124
81,0.73340595,0.8035563,"('submissive', 'aggressive')",0.7334059,0.8035563,0.0701504
82,2.6503458,2.689089,"('poor', 'rich')",2.6503458,2.6890891,0.0387433
83,-0.10640045,-0.13812417,"('powerless', 'powerful')",-0.1064005,-0.1381242,-0.0317237
84,0.49075183,0.41576448,"('inferior', 'superior')",0.4907518,0.4157645,-0.0749873
85,-0.73906094,-0.73431665,"('insignificant', 'prestigious')",-0.7390609,-0.7343166,0.0047443
86,-0.26476312,-0.38250747,"('uninfluential', 'influential')",-0.2647631,-0.3825075,-0.1177444
87,-0.15193802,-0.06630497,"('unsuccessful', 'successful')",-0.151938,-0.066305,0.085633
88,-0.58133477,-0.574279,"('low', 'eminent')",-0.5813348,-0.574279,0.0070558
