,forearm_male,forearm_female,tuple,average_male,average_female,female-male
37,1.1062038,1.1064589,"('fake', 'genuine')",1.1062038,1.1064589,0.0002551
38,0.30110684,0.22986788,"('untruthful', 'truthful')",0.3011068,0.2298679,-0.0712389
39,0.18317845,0.18776919,"('exploitative', 'cooperative')",0.1831785,0.1877692,0.0045907
40,-0.9418613,-0.94538975,"('stingy', 'generous')",-0.9418613,-0.9453897,-0.0035284
41,0.030148253,-0.027499147,"('unforgiving', 'forgiving')",0.0301483,-0.0274991,-0.0576474
42,-1.313281,-1.2996421,"('unreliable', 'reliable')",-1.3132811,-1.2996421,0.013639
43,1.6635566,1.5723649,"('irresponsible', 'responsible')",1.6635566,1.5723649,-0.0911917
44,-1.3387297,-1.4349846,"('prejudiced', 'unprejudiced')",-1.3387297,-1.4349846,-0.0962549
45,0.99469405,1.0434268,"('incompetent', 'competent')",0.9946941,1.0434268,0.0487327
46,-0.086595014,-0.052876502,"('uncompetitive', 'competitive')",-0.086595,-0.0528765,0.0337185
47,5.580417,5.6805134,"('stupid', 'smart')",5.5804172,5.6805134,0.1000962
48,1.1876473,1.1738771,"('unintelligent', 'intelligent')",1.1876473,1.1738771,-0.0137702
49,0.41056782,0.57273734,"('unable', 'able')",0.4105678,0.5727373,0.1621695
50,0.33218256,0.47716582,"('clumsy', 'skillful')",0.3321826,0.4771658,0.1449832
51,1.1532198,1.1514899,"('uneducated', 'educated')",1.1532198,1.1514899,-0.0017299
52,-0.6525256,-0.53881615,"('irrational', 'rational')",-0.6525256,-0.5388162,0.1137094
53,0.54252577,0.564251,"('uncreative', 'creative')",0.5425258,0.564251,0.0217252
54,1.4396111,1.5613701,"('incapable', 'capable')",1.4396111,1.5613701,0.121759
55,1.5420656,1.4723005,"('incompetent', 'clever')",1.5420656,1.4723005,-0.0697651
56,1.2356966,1.1703718,"('impractical', 'practical')",1.2356966,1.1703718,-0.0653248
57,-2.1922655,-2.1171098,"('unimaginative', 'imaginative')",-2.1922655,-2.1171098,0.0751557
58,-0.13735127,-0.09976905,"('undiscriminating', 'discriminating')",-0.1373513,-0.099769,0.0375823
59,0.039203234,0.2400549,"('foolish', 'wise')",0.0392032,0.2400549,0.2008517
60,1.2065737,1.1110687,"('inefficient', 'efficient')",1.2065737,1.1110687,-0.095505
61,0.6725769,0.58454573,"('illogical', 'logical')",0.6725769,0.5845457,-0.0880312
62,2.2688935,2.251873,"('incompetent', 'brilliant')",2.2688935,2.251873,-0.0170205
63,1.5611025,1.6506546,"('unperceptive', 'insightful')",1.5611025,1.6506546,0.0895521
64,-4.8741617,-4.879077,"('shy', 'confident')",-4.8741617,-4.879077,-0.0049153
65,1.4553034,1.3364623,"('insecure', 'secure')",1.4553034,1.3364623,-0.1188411
66,-0.03009439,0.046555452,"('inactive', 'active')",-0.0300944,0.0465555,0.0766499
67,-0.68572074,-0.663367,"('doubtful', 'determined')",-0.6857207,-0.663367,0.0223537
68,-0.035989925,-0.013720479,"('dependent', 'independent')",-0.0359899,-0.0137205,0.0222694
69,-1.6656581,-1.6556606,"('lazy', 'industrious')",-1.6656581,-1.6556606,0.0099975
70,2.0086741,1.9637103,"('lethargic', 'energetic')",2.0086741,1.9637103,-0.0449638
71,0.6525666,0.83851737,"('diffident', 'self-confident')",0.6525666,0.8385174,0.1859508
72,1.0164756,0.9759688,"('unambitious', 'ambitious')",1.0164756,0.9759688,-0.0405068
73,-2.830328,-2.7493758,"('helpless', 'self-reliant')",-2.830328,-2.7493758,0.0809522
74,0.5132559,0.4434875,"('undedicated', 'dedicated')",0.5132559,0.4434875,-0.0697684
75,-0.88695055,-0.79350644,"('meek', 'impulsive')",-0.8869506,-0.7935064,0.0934442
76,1.3281193,1.275131,"('anxious', 'daring')",1.3281193,1.275131,-0.0529883
77,-0.68721074,-0.69444764,"('unmotivated', 'motivated')",-0.6872107,-0.6944476,-0.0072369
78,-0.1866022,-0.18301503,"('nonresilient', 'resilient')",-0.1866022,-0.183015,0.0035872
79,-0.1953355,-0.05597776,"('wavering', 'unwavering')",-0.1953355,-0.0559778,0.1393577
80,0.55864334,0.48046863,"('dominated', 'dominating')",0.5586433,0.4804686,-0.0781747
81,0.6224445,0.61766565,"('submissive', 'aggressive')",0.6224445,0.6176656,-0.0047789
82,6.37785,6.5758862,"('poor', 'rich')",6.3778501,6.5758862,0.1980361
83,-0.2074231,-0.2650532,"('powerless', 'powerful')",-0.2074231,-0.2650532,-0.0576301
84,-0.11659266,-0.06990362,"('inferior', 'superior')",-0.1165927,-0.0699036,0.0466891
85,-1.749794,-1.6147738,"('insignificant', 'prestigious')",-1.749794,-1.6147738,0.1350202
86,0.8857901,0.8996609,"('uninfluential', 'influential')",0.8857901,0.8996609,0.0138708
87,0.45115462,0.6028232,"('unsuccessful', 'successful')",0.4511546,0.6028232,0.1516686
88,0.22152297,0.36251998,"('low', 'eminent')",0.221523,0.36252,0.140997
