,screamer_male,screamer_female,tuple,average_male,average_female,female-male
36,-1.7057848,-1.6430138,"('hostile', 'amicable')",-1.7057848,-1.6430138,0.062771
37,0.20116673,0.21441635,"('fake', 'genuine')",0.2011667,0.2144164,0.0132497
38,0.18558444,0.09549318,"('untruthful', 'truthful')",0.1855844,0.0954932,-0.0900912
39,-0.57451844,-0.46386075,"('exploitative', 'cooperative')",-0.5745184,-0.4638608,0.1106576
40,-2.6297636,-2.5954812,"('stingy', 'generous')",-2.6297636,-2.5954812,0.0342824
41,0.06401217,0.017664794,"('unforgiving', 'forgiving')",0.0640122,0.0176648,-0.0463474
42,-1.5379252,-1.5056052,"('unreliable', 'reliable')",-1.5379252,-1.5056052,0.03232
43,0.600326,0.46083164,"('irresponsible', 'responsible')",0.600326,0.4608316,-0.1394944
44,-1.4714102,-1.4626943,"('prejudiced', 'unprejudiced')",-1.4714102,-1.4626943,0.0087159
45,0.3112088,0.16755219,"('incompetent', 'competent')",0.3112088,0.1675522,-0.1436566
46,-0.13769573,-0.29282513,"('uncompetitive', 'competitive')",-0.1376957,-0.2928251,-0.1551294
47,1.9690462,2.0085044,"('stupid', 'smart')",1.9690462,2.0085044,0.0394582
48,0.0049941633,0.027768422,"('unintelligent', 'intelligent')",0.0049942,0.0277684,0.0227742
49,-0.584015,-0.42675394,"('unable', 'able')",-0.584015,-0.4267539,0.1572611
50,-0.4304921,-0.54632205,"('clumsy', 'skillful')",-0.4304921,-0.546322,-0.1158299
51,0.33022666,0.307706,"('uneducated', 'educated')",0.3302267,0.307706,-0.0225207
52,-1.2045857,-1.3511106,"('irrational', 'rational')",-1.2045857,-1.3511106,-0.1465249
53,-1.2261804,-1.3355856,"('uncreative', 'creative')",-1.2261804,-1.3355856,-0.1094052
54,-0.0037970692,-0.022603326,"('incapable', 'capable')",-0.0037971,-0.0226033,-0.0188062
55,0.79772544,0.83301616,"('incompetent', 'clever')",0.7977254,0.8330162,0.0352908
56,1.4116676,1.3036959,"('impractical', 'practical')",1.4116676,1.3036959,-0.1079717
57,-1.0757802,-1.3667016,"('unimaginative', 'imaginative')",-1.0757802,-1.3667016,-0.2909214
58,0.2697869,0.12122929,"('undiscriminating', 'discriminating')",0.2697869,0.1212293,-0.1485576
59,-0.7346389,-0.7950045,"('foolish', 'wise')",-0.7346389,-0.7950045,-0.0603656
60,1.8124974,1.9084457,"('inefficient', 'efficient')",1.8124974,1.9084457,0.0959483
61,-0.08845025,-0.25075838,"('illogical', 'logical')",-0.0884503,-0.2507584,-0.1623081
62,0.74495405,0.69646955,"('incompetent', 'brilliant')",0.744954,0.6964695,-0.0484845
63,0.14036985,0.13518214,"('unperceptive', 'insightful')",0.1403698,0.1351821,-0.0051877
64,-2.0105069,-2.085842,"('shy', 'confident')",-2.0105069,-2.0858419,-0.075335
65,0.4043165,0.27094555,"('insecure', 'secure')",0.4043165,0.2709455,-0.133371
66,-1.5380613,-1.7156891,"('inactive', 'active')",-1.5380613,-1.7156891,-0.1776278
67,0.47006252,0.51577115,"('doubtful', 'determined')",0.4700625,0.5157712,0.0457087
68,-0.78441757,-0.6842329,"('dependent', 'independent')",-0.7844176,-0.6842329,0.1001847
69,-1.4357346,-1.4264294,"('lazy', 'industrious')",-1.4357346,-1.4264294,0.0093052
70,0.39155993,0.25885868,"('lethargic', 'energetic')",0.3915599,0.2588587,-0.1327012
71,-0.30547124,-0.22838953,"('diffident', 'self-confident')",-0.3054712,-0.2283895,0.0770817
72,0.39407775,0.22441259,"('unambitious', 'ambitious')",0.3940777,0.2244126,-0.1696651
73,-1.7427998,-1.7159933,"('helpless', 'self-reliant')",-1.7427998,-1.7159933,0.0268065
74,0.22466019,0.113680996,"('undedicated', 'dedicated')",0.2246602,0.113681,-0.1109792
75,-0.69434506,-0.7764529,"('meek', 'impulsive')",-0.6943451,-0.7764529,-0.0821078
76,-0.12955013,-0.10107574,"('anxious', 'daring')",-0.1295501,-0.1010757,0.0284744
77,-0.4715527,-0.25984234,"('unmotivated', 'motivated')",-0.4715527,-0.2598423,0.2117104
78,-0.0834184,-0.08131504,"('nonresilient', 'resilient')",-0.0834184,-0.081315,0.0021034
79,-0.98461086,-1.0243165,"('wavering', 'unwavering')",-0.9846109,-1.0243165,-0.0397056
80,0.5035691,0.31902388,"('dominated', 'dominating')",0.5035691,0.3190239,-0.1845452
81,0.77375966,0.76140773,"('submissive', 'aggressive')",0.7737597,0.7614077,-0.012352
82,2.0621684,2.0864036,"('poor', 'rich')",2.0621684,2.0864036,0.0242352
83,-0.29580233,-0.34919414,"('powerless', 'powerful')",-0.2958023,-0.3491941,-0.0533918
84,-0.33707908,-0.29078472,"('inferior', 'superior')",-0.3370791,-0.2907847,0.0462944
85,-1.2211946,-1.0871272,"('insignificant', 'prestigious')",-1.2211946,-1.0871272,0.1340674
86,0.7417751,0.4799478,"('uninfluential', 'influential')",0.7417751,0.4799478,-0.2618273
87,-0.096175835,-0.2800665,"('unsuccessful', 'successful')",-0.0961758,-0.2800665,-0.1838907
88,0.18285084,0.0372058,"('low', 'eminent')",0.1828508,0.0372058,-0.145645
