,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
25,-0.024832543,-0.0019004885,"('egoistic', 'altruistic')",-0.0248325,-0.0019005,0.022932
26,1.4307063,1.3019072,"('hardhearted', 'benevolent')",1.4307063,1.3019072,-0.1287991
27,0.7805865,0.6529306,"('hardhearted', 'softhearted')",0.7805865,0.6529306,-0.1276559
28,-1.0824736,-1.1659875,"('disloyal', 'loyal')",-1.0824736,-1.1659875,-0.0835139
29,0.30271995,0.22755978,"('unfair', 'fair')",0.30272,0.2275598,-0.0751602
30,-0.69744325,-0.6870162,"('intolerant', 'tolerant')",-0.6974432,-0.6870162,0.010427
31,0.7985185,0.78612745,"('evil', 'good')",0.7985185,0.7861274,-0.0123911
32,-0.7104934,-0.83963,"('unkind', 'kind')",-0.7104934,-0.83963,-0.1291366
33,0.24846286,0.22831814,"('wrong', 'right')",0.2484629,0.2283181,-0.0201448
34,1.3639449,1.4491857,"('mean', 'honorable')",1.3639449,1.4491857,0.0852408
35,1.3779826,1.2452277,"('corrupt', 'incorrupt')",1.3779826,1.2452277,-0.1327549
36,1.5369447,1.4436593,"('hostile', 'amicable')",1.5369447,1.4436593,-0.0932854
37,-0.0737576,-0.050873894,"('fake', 'genuine')",-0.0737576,-0.0508739,0.0228837
38,-0.5545892,-0.6655066,"('untruthful', 'truthful')",-0.5545892,-0.6655066,-0.1109174
39,-0.16212368,-0.11065518,"('exploitative', 'cooperative')",-0.1621237,-0.1106552,0.0514685
40,-0.60432285,-0.6344724,"('stingy', 'generous')",-0.6043229,-0.6344724,-0.0301495
41,0.48915964,0.3948256,"('unforgiving', 'forgiving')",0.4891596,0.3948256,-0.094334
42,-0.20133626,-0.122380115,"('unreliable', 'reliable')",-0.2013363,-0.1223801,0.0789562
43,-0.91235024,-0.91754544,"('irresponsible', 'responsible')",-0.9123502,-0.9175454,-0.0051952
44,-0.5401777,-0.41833773,"('prejudiced', 'unprejudiced')",-0.5401777,-0.4183377,0.12184
45,-0.3881775,-0.5601478,"('incompetent', 'competent')",-0.3881775,-0.5601478,-0.1719703
46,-1.236908,-1.3232276,"('uncompetitive', 'competitive')",-1.236908,-1.3232276,-0.0863196
47,0.8406948,0.8628715,"('stupid', 'smart')",0.8406948,0.8628715,0.0221767
48,-1.3553363,-1.307745,"('unintelligent', 'intelligent')",-1.3553363,-1.307745,0.0475913
49,-0.7331742,-0.6076813,"('unable', 'able')",-0.7331742,-0.6076813,0.1254929
50,-0.19527338,-0.20573142,"('clumsy', 'skillful')",-0.1952734,-0.2057314,-0.010458
51,-1.4762516,-1.5307457,"('uneducated', 'educated')",-1.4762516,-1.5307457,-0.0544941
52,0.5538539,0.49131694,"('irrational', 'rational')",0.5538539,0.4913169,-0.062537
53,-0.2745752,-0.2686995,"('uncreative', 'creative')",-0.2745752,-0.2686995,0.0058757
54,-0.0031927451,-0.057667773,"('incapable', 'capable')",-0.0031927,-0.0576678,-0.0544751
55,-1.0967723,-1.0566156,"('incompetent', 'clever')",-1.0967723,-1.0566156,0.0401567
56,-0.33002037,-0.3688144,"('impractical', 'practical')",-0.3300204,-0.3688144,-0.038794
57,-0.7827053,-0.94574535,"('unimaginative', 'imaginative')",-0.7827053,-0.9457453,-0.16304
58,0.8516995,0.79128814,"('undiscriminating', 'discriminating')",0.8516995,0.7912881,-0.0604114
59,0.4690954,0.47341332,"('foolish', 'wise')",0.4690954,0.4734133,0.0043179
60,-1.5819753,-1.429251,"('inefficient', 'efficient')",-1.5819753,-1.429251,0.1527243
61,0.029635461,-0.06509057,"('illogical', 'logical')",0.0296355,-0.0650906,-0.0947261
62,-0.9897588,-0.91715974,"('incompetent', 'brilliant')",-0.9897588,-0.9171597,0.0725991
63,-0.49589056,-0.5455694,"('unperceptive', 'insightful')",-0.4958906,-0.5455694,-0.0496788
64,-1.5748792,-1.4882703,"('shy', 'confident')",-1.5748792,-1.4882703,0.0866089
65,-0.6517245,-0.53848344,"('insecure', 'secure')",-0.6517245,-0.5384834,0.1132411
66,0.6999567,0.6825472,"('inactive', 'active')",0.6999567,0.6825472,-0.0174095
67,-0.5853062,-0.445313,"('doubtful', 'determined')",-0.5853062,-0.445313,0.1399932
68,-1.0526235,-1.0427215,"('dependent', 'independent')",-1.0526235,-1.0427215,0.009902
69,0.9874764,1.1190913,"('lazy', 'industrious')",0.9874764,1.1190913,0.1316149
70,-0.96506983,-0.9989526,"('lethargic', 'energetic')",-0.9650698,-0.9989526,-0.0338828
71,0.48251963,0.39187062,"('diffident', 'self-confident')",0.4825196,0.3918706,-0.090649
72,-0.49436003,-0.48766822,"('unambitious', 'ambitious')",-0.49436,-0.4876682,0.0066918
73,-0.115721345,-0.08252941,"('helpless', 'self-reliant')",-0.1157213,-0.0825294,0.0331919
74,-0.017712438,-0.09615474,"('undedicated', 'dedicated')",-0.0177124,-0.0961547,-0.0784423
75,0.7946755,0.76340455,"('meek', 'impulsive')",0.7946755,0.7634045,-0.031271
76,-0.6299561,-0.4800197,"('anxious', 'daring')",-0.6299561,-0.4800197,0.1499364
77,-2.3230774,-2.1824064,"('unmotivated', 'motivated')",-2.3230774,-2.1824064,0.140671
78,-0.6091116,-0.67105764,"('nonresilient', 'resilient')",-0.6091116,-0.6710576,-0.061946
79,0.62024325,0.5971467,"('wavering', 'unwavering')",0.6202433,0.5971467,-0.0230966
80,-0.4293194,-0.44217148,"('dominated', 'dominating')",-0.4293194,-0.4421715,-0.0128521
81,-2.3295615,-2.234001,"('submissive', 'aggressive')",-2.3295615,-2.2340009,0.0955606
82,0.6914812,0.687015,"('poor', 'rich')",0.6914812,0.687015,-0.0044662
83,-0.23122767,-0.21288006,"('powerless', 'powerful')",-0.2312277,-0.2128801,0.0183476
84,-0.32766697,-0.26645023,"('inferior', 'superior')",-0.327667,-0.2664502,0.0612168
85,1.1456711,1.1572787,"('insignificant', 'prestigious')",1.1456711,1.1572787,0.0116076
86,-1.2217487,-1.3639418,"('uninfluential', 'influential')",-1.2217487,-1.3639418,-0.1421931
87,0.53826284,0.46342695,"('unsuccessful', 'successful')",0.5382628,0.4634269,-0.0748359
88,-1.1205262,-1.1495659,"('low', 'eminent')",-1.1205262,-1.1495659,-0.0290397
