,correspondent_male,correspondent_female,tuple,average_male,average_female,female-male
25,0.89184785,0.88514614,"('egoistic', 'altruistic')",0.8918478,0.8851461,-0.0067017
26,0.86416674,0.84275985,"('hardhearted', 'benevolent')",0.8641667,0.8427598,-0.0214069
27,1.4509603,1.3222086,"('hardhearted', 'softhearted')",1.4509603,1.3222086,-0.1287517
28,1.2044821,1.1739279,"('disloyal', 'loyal')",1.2044821,1.1739279,-0.0305542
29,-0.7083272,-0.7936369,"('unfair', 'fair')",-0.7083272,-0.7936369,-0.0853097
30,0.9361279,0.92343825,"('intolerant', 'tolerant')",0.9361279,0.9234383,-0.0126896
31,-1.3619255,-1.3397348,"('evil', 'good')",-1.3619255,-1.3397348,0.0221907
32,1.0970616,1.0396973,"('unkind', 'kind')",1.0970616,1.0396973,-0.0573643
33,-0.76123726,-0.7669294,"('wrong', 'right')",-0.7612373,-0.7669294,-0.0056921
34,4.7092633,4.8399606,"('mean', 'honorable')",4.7092633,4.8399606,0.1306973
35,-0.51316214,-0.65009046,"('corrupt', 'incorrupt')",-0.5131621,-0.6500905,-0.1369284
36,-1.0002822,-1.0201133,"('hostile', 'amicable')",-1.0002822,-1.0201133,-0.0198311
37,1.1396526,1.1079462,"('fake', 'genuine')",1.1396526,1.1079462,-0.0317064
38,-0.09907158,-0.0139030665,"('untruthful', 'truthful')",-0.0990716,-0.0139031,0.0851685
39,0.39595136,0.3334474,"('exploitative', 'cooperative')",0.3959514,0.3334474,-0.062504
40,-1.6176755,-1.7844635,"('stingy', 'generous')",-1.6176755,-1.7844635,-0.166788
41,-0.3837296,-0.3790281,"('unforgiving', 'forgiving')",-0.3837296,-0.3790281,0.0047015
42,-2.1270955,-2.168416,"('unreliable', 'reliable')",-2.1270955,-2.168416,-0.0413205
43,1.0951322,1.1426029,"('irresponsible', 'responsible')",1.0951322,1.1426029,0.0474707
44,-0.96611345,-0.99327964,"('prejudiced', 'unprejudiced')",-0.9661134,-0.9932796,-0.0271662
45,0.086811975,0.053799238,"('incompetent', 'competent')",0.086812,0.0537992,-0.0330128
46,-0.6633187,-0.71828973,"('uncompetitive', 'competitive')",-0.6633187,-0.7182897,-0.054971
47,4.8984776,5.02085,"('stupid', 'smart')",4.8984776,5.0208502,0.1223726
48,0.33524087,0.26617876,"('unintelligent', 'intelligent')",0.3352409,0.2661788,-0.0690621
49,0.33995524,0.35902998,"('unable', 'able')",0.3399552,0.35903,0.0190748
50,-0.5147291,-0.51593524,"('clumsy', 'skillful')",-0.5147291,-0.5159352,-0.0012061
51,0.9788393,0.8917868,"('uneducated', 'educated')",0.9788393,0.8917868,-0.0870525
52,-1.0142398,-1.1099634,"('irrational', 'rational')",-1.0142398,-1.1099634,-0.0957236
53,-0.04339192,-0.07141169,"('uncreative', 'creative')",-0.0433919,-0.0714117,-0.0280198
54,1.0298442,1.0938337,"('incapable', 'capable')",1.0298442,1.0938337,0.0639895
55,0.87308455,0.88183725,"('incompetent', 'clever')",0.8730845,0.8818372,0.0087527
56,0.8420019,0.83892804,"('impractical', 'practical')",0.8420019,0.838928,-0.0030739
57,-2.9089613,-2.9219844,"('unimaginative', 'imaginative')",-2.9089613,-2.9219844,-0.0130231
58,0.44757354,0.49613926,"('undiscriminating', 'discriminating')",0.4475735,0.4961393,0.0485658
59,-0.6680729,-0.65236974,"('foolish', 'wise')",-0.6680729,-0.6523697,0.0157032
60,0.52184224,0.58868265,"('inefficient', 'efficient')",0.5218422,0.5886827,0.0668405
61,0.24403073,0.11398197,"('illogical', 'logical')",0.2440307,0.113982,-0.1300487
62,0.36471164,0.39898026,"('incompetent', 'brilliant')",0.3647116,0.3989803,0.0342687
63,0.23099214,0.28518602,"('unperceptive', 'insightful')",0.2309921,0.285186,0.0541939
64,-6.066012,-6.0501866,"('shy', 'confident')",-6.0660119,-6.0501866,0.0158253
65,0.06934844,0.10639058,"('insecure', 'secure')",0.0693484,0.1063906,0.0370422
66,0.16630168,0.13361594,"('inactive', 'active')",0.1663017,0.1336159,-0.0326858
67,-0.29013318,-0.2372158,"('doubtful', 'determined')",-0.2901332,-0.2372158,0.0529174
68,-0.4342095,-0.4471726,"('dependent', 'independent')",-0.4342095,-0.4471726,-0.0129631
69,-2.112052,-2.0898266,"('lazy', 'industrious')",-2.112052,-2.0898266,0.0222254
70,1.2457621,1.2082226,"('lethargic', 'energetic')",1.2457621,1.2082226,-0.0375395
71,0.64649117,0.6400408,"('diffident', 'self-confident')",0.6464912,0.6400408,-0.0064504
72,0.5052511,0.5235242,"('unambitious', 'ambitious')",0.5052511,0.5235242,0.0182731
73,-2.9470375,-2.9301314,"('helpless', 'self-reliant')",-2.9470375,-2.9301314,0.0169061
74,0.4708824,0.39870584,"('undedicated', 'dedicated')",0.4708824,0.3987058,-0.0721766
75,-0.84063494,-0.7696023,"('meek', 'impulsive')",-0.8406349,-0.7696023,0.0710326
76,1.0400712,0.9577492,"('anxious', 'daring')",1.0400712,0.9577492,-0.082322
77,-1.230508,-1.0593995,"('unmotivated', 'motivated')",-1.230508,-1.0593995,0.1711085
78,-0.6671393,-0.6271078,"('nonresilient', 'resilient')",-0.6671393,-0.6271078,0.0400315
79,-0.17787875,-0.12929206,"('wavering', 'unwavering')",-0.1778788,-0.1292921,0.0485867
80,0.23923087,0.19749692,"('dominated', 'dominating')",0.2392309,0.1974969,-0.041734
81,0.12403093,0.16873229,"('submissive', 'aggressive')",0.1240309,0.1687323,0.0447014
82,6.222743,6.262422,"('poor', 'rich')",6.222743,6.2624221,0.0396791
83,-0.25849023,-0.33083493,"('powerless', 'powerful')",-0.2584902,-0.3308349,-0.0723447
84,0.55277395,0.51467735,"('inferior', 'superior')",0.552774,0.5146773,-0.0380967
85,-0.43962115,-0.48984954,"('insignificant', 'prestigious')",-0.4396212,-0.4898495,-0.0502283
86,0.7024591,0.6928944,"('uninfluential', 'influential')",0.7024591,0.6928944,-0.0095647
87,-0.1028141,-0.017106464,"('unsuccessful', 'successful')",-0.1028141,-0.0171065,0.0857076
88,0.82593036,0.83187884,"('low', 'eminent')",0.8259304,0.8318788,0.0059484
