,limit_male,limit_female,tuple,average_male,average_female,female-male
51,1.3913479,1.3296598,"('uneducated', 'educated')",1.3913479,1.3296598,-0.0616881
52,-0.8834568,-0.9933984,"('irrational', 'rational')",-0.8834568,-0.9933984,-0.1099416
53,-0.1082834,-0.13054486,"('uncreative', 'creative')",-0.1082834,-0.1305449,-0.0222615
54,0.8030496,0.89431703,"('incapable', 'capable')",0.8030496,0.894317,0.0912674
55,1.2632948,1.2705247,"('incompetent', 'clever')",1.2632948,1.2705247,0.0072299
56,1.2698536,1.3193029,"('impractical', 'practical')",1.2698536,1.3193029,0.0494493
57,-2.6493056,-2.568363,"('unimaginative', 'imaginative')",-2.6493056,-2.568363,0.0809426
58,-0.08231981,-0.08689183,"('undiscriminating', 'discriminating')",-0.0823198,-0.0868918,-0.004572
59,-0.535286,-0.57741636,"('foolish', 'wise')",-0.535286,-0.5774164,-0.0421304
60,0.979222,1.0373907,"('inefficient', 'efficient')",0.979222,1.0373907,0.0581687
61,0.42688537,0.28280503,"('illogical', 'logical')",0.4268854,0.282805,-0.1440804
62,0.5680797,0.67114455,"('incompetent', 'brilliant')",0.5680797,0.6711445,0.1030648
63,0.15215658,0.20227665,"('unperceptive', 'insightful')",0.1521566,0.2022766,0.05012
64,-5.86737,-5.836819,"('shy', 'confident')",-5.8673701,-5.8368192,0.0305509
65,0.54535437,0.5963306,"('insecure', 'secure')",0.5453544,0.5963306,0.0509762
66,-0.1636465,-0.19650656,"('inactive', 'active')",-0.1636465,-0.1965066,-0.0328601
67,0.02388542,0.12632874,"('doubtful', 'determined')",0.0238854,0.1263287,0.1024433
68,-0.40475887,-0.43937853,"('dependent', 'independent')",-0.4047589,-0.4393785,-0.0346196
69,-2.3959525,-2.3708785,"('lazy', 'industrious')",-2.3959525,-2.3708785,0.025074
70,1.5770779,1.5538682,"('lethargic', 'energetic')",1.5770779,1.5538682,-0.0232097
71,0.4431205,0.5156136,"('diffident', 'self-confident')",0.4431205,0.5156136,0.0724931
72,0.57783496,0.6321969,"('unambitious', 'ambitious')",0.577835,0.6321969,0.0543619
73,-3.051446,-3.0321069,"('helpless', 'self-reliant')",-3.051446,-3.0321069,0.0193391
74,0.54104257,0.45776132,"('undedicated', 'dedicated')",0.5410426,0.4577613,-0.0832813
75,-1.4926264,-1.3709097,"('meek', 'impulsive')",-1.4926264,-1.3709097,0.1217167
76,0.98384196,0.93704414,"('anxious', 'daring')",0.983842,0.9370441,-0.0467979
77,-1.2047526,-1.040762,"('unmotivated', 'motivated')",-1.2047526,-1.0407619,0.1639907
78,-0.48437062,-0.4939499,"('nonresilient', 'resilient')",-0.4843706,-0.4939499,-0.0095793
79,-0.6573823,-0.6838599,"('wavering', 'unwavering')",-0.6573823,-0.6838599,-0.0264776
80,0.6203365,0.566138,"('dominated', 'dominating')",0.6203365,0.566138,-0.0541985
81,0.9661677,0.99887395,"('submissive', 'aggressive')",0.9661677,0.9988739,0.0327062
82,6.228037,6.3383255,"('poor', 'rich')",6.2280369,6.3383255,0.1102886
83,0.21300721,0.18714683,"('powerless', 'powerful')",0.2130072,0.1871468,-0.0258604
84,0.5100877,0.47900096,"('inferior', 'superior')",0.5100877,0.479001,-0.0310867
85,-1.1029545,-1.2179117,"('insignificant', 'prestigious')",-1.1029545,-1.2179117,-0.1149572
86,0.8740289,0.8196788,"('uninfluential', 'influential')",0.8740289,0.8196788,-0.0543501
87,-0.19962363,-0.06130653,"('unsuccessful', 'successful')",-0.1996236,-0.0613065,0.1383171
88,0.58251286,0.5517714,"('low', 'eminent')",0.5825129,0.5517714,-0.0307415
