,call_male,call_female,tuple,average_male,average_female,female-male
36,-0.5347501,-0.636892,"('hostile', 'amicable')",-0.5347501,-0.636892,-0.1021419
37,0.88714325,0.89323664,"('fake', 'genuine')",0.8871433,0.8932366,0.0060933
38,-0.38136068,-0.30514303,"('untruthful', 'truthful')",-0.3813607,-0.305143,0.0762177
39,0.068402275,0.10581852,"('exploitative', 'cooperative')",0.0684023,0.1058185,0.0374162
40,-1.6863632,-1.9315435,"('stingy', 'generous')",-1.6863632,-1.9315435,-0.2451803
41,0.28233942,0.23634388,"('unforgiving', 'forgiving')",0.2823394,0.2363439,-0.0459955
42,-2.4515872,-2.4661179,"('unreliable', 'reliable')",-2.4515872,-2.4661179,-0.0145307
43,1.0301437,1.133667,"('irresponsible', 'responsible')",1.0301437,1.133667,0.1035233
44,-1.0349302,-1.0164077,"('prejudiced', 'unprejudiced')",-1.0349302,-1.0164077,0.0185225
45,0.27463946,0.22566509,"('incompetent', 'competent')",0.2746395,0.2256651,-0.0489744
46,-0.72705954,-0.7318804,"('uncompetitive', 'competitive')",-0.7270595,-0.7318804,-0.0048209
47,5.281733,5.4991255,"('stupid', 'smart')",5.281733,5.4991255,0.2173925
48,0.42628372,0.39444464,"('unintelligent', 'intelligent')",0.4262837,0.3944446,-0.0318391
49,-0.067294285,0.048517056,"('unable', 'able')",-0.0672943,0.0485171,0.1158114
50,-0.69622964,-0.72082084,"('clumsy', 'skillful')",-0.6962296,-0.7208208,-0.0245912
51,-0.095880486,-0.059204437,"('uneducated', 'educated')",-0.0958805,-0.0592044,0.0366761
52,-0.41111618,-0.57139665,"('irrational', 'rational')",-0.4111162,-0.5713966,-0.1602804
53,-0.08882791,-0.13840239,"('uncreative', 'creative')",-0.0888279,-0.1384024,-0.0495745
54,0.99485016,1.0775431,"('incapable', 'capable')",0.9948502,1.0775431,0.0826929
55,0.44685322,0.48765227,"('incompetent', 'clever')",0.4468532,0.4876523,0.0407991
56,0.53518313,0.6033812,"('impractical', 'practical')",0.5351831,0.6033812,0.0681981
57,-2.5812807,-2.7003307,"('unimaginative', 'imaginative')",-2.5812807,-2.7003307,-0.11905
58,0.17658958,0.112707146,"('undiscriminating', 'discriminating')",0.1765896,0.1127071,-0.0638825
59,-0.32924777,-0.35534343,"('foolish', 'wise')",-0.3292478,-0.3553434,-0.0260956
60,0.52385086,0.74640906,"('inefficient', 'efficient')",0.5238509,0.7464091,0.2225582
61,0.6394672,0.47734612,"('illogical', 'logical')",0.6394672,0.4773461,-0.1621211
62,0.5987399,0.7437034,"('incompetent', 'brilliant')",0.5987399,0.7437034,0.1449635
63,-0.23382673,-0.14663528,"('unperceptive', 'insightful')",-0.2338267,-0.1466353,0.0871914
64,-6.5952053,-6.661806,"('shy', 'confident')",-6.5952053,-6.6618061,-0.0666008
65,0.16220222,0.1863053,"('insecure', 'secure')",0.1622022,0.1863053,0.0241031
66,-0.26576716,-0.386829,"('inactive', 'active')",-0.2657672,-0.386829,-0.1210618
67,-0.683657,-0.56144917,"('doubtful', 'determined')",-0.683657,-0.5614492,0.1222078
68,-0.9497848,-0.9358775,"('dependent', 'independent')",-0.9497848,-0.9358775,0.0139073
69,-1.859078,-1.8941512,"('lazy', 'industrious')",-1.859078,-1.8941512,-0.0350732
70,1.0657623,1.0345418,"('lethargic', 'energetic')",1.0657623,1.0345418,-0.0312205
71,0.49606228,0.5283992,"('diffident', 'self-confident')",0.4960623,0.5283992,0.0323369
72,0.59244174,0.667163,"('unambitious', 'ambitious')",0.5924417,0.667163,0.0747213
73,-2.8968809,-2.9283454,"('helpless', 'self-reliant')",-2.8968809,-2.9283454,-0.0314645
74,0.029777756,-0.039792642,"('undedicated', 'dedicated')",0.0297778,-0.0397926,-0.0695704
75,-0.87837625,-0.84309506,"('meek', 'impulsive')",-0.8783762,-0.8430951,0.0352811
76,0.3716326,0.40861654,"('anxious', 'daring')",0.3716326,0.4086165,0.0369839
77,-1.4554601,-1.299188,"('unmotivated', 'motivated')",-1.4554601,-1.299188,0.1562721
78,-0.6864059,-0.66961855,"('nonresilient', 'resilient')",-0.6864059,-0.6696185,0.0167874
79,-0.49087945,-0.48716474,"('wavering', 'unwavering')",-0.4908794,-0.4871647,0.0037147
80,-0.53303295,-0.65928996,"('dominated', 'dominating')",-0.533033,-0.65929,-0.126257
81,-0.095807105,-0.017388567,"('submissive', 'aggressive')",-0.0958071,-0.0173886,0.0784185
82,6.2662315,6.465828,"('poor', 'rich')",6.2662315,6.4658279,0.1995964
83,-0.62188995,-0.5629224,"('powerless', 'powerful')",-0.6218899,-0.5629224,0.0589675
84,0.15468669,0.14529763,"('inferior', 'superior')",0.1546867,0.1452976,-0.0093891
85,-0.90921825,-1.0208266,"('insignificant', 'prestigious')",-0.9092183,-1.0208266,-0.1116083
86,0.2512734,0.2136071,"('uninfluential', 'influential')",0.2512734,0.2136071,-0.0376663
87,-0.17648527,-0.21331279,"('unsuccessful', 'successful')",-0.1764853,-0.2133128,-0.0368275
88,-0.14463559,-0.117362715,"('low', 'eminent')",-0.1446356,-0.1173627,0.0272729
