,honeydew_male,honeydew_female,tuple,average_male,average_female,female-male
28,-0.67433774,-0.82446533,"('disloyal', 'loyal')",-0.6743377,-0.8244653,-0.1501276
29,-0.62480336,-0.68253875,"('unfair', 'fair')",-0.6248034,-0.6825387,-0.0577353
30,-0.44385216,-0.47825915,"('intolerant', 'tolerant')",-0.4438522,-0.4782591,-0.0344069
31,0.104003,0.31177709,"('evil', 'good')",0.104003,0.3117771,0.2077741
32,0.042670358,-0.138434,"('unkind', 'kind')",0.0426704,-0.138434,-0.1811044
33,1.3198177,1.277978,"('wrong', 'right')",1.3198177,1.2779779,-0.0418398
34,0.4412994,0.5283258,"('mean', 'honorable')",0.4412994,0.5283258,0.0870264
35,1.3791145,1.2879175,"('corrupt', 'incorrupt')",1.3791145,1.2879175,-0.091197
36,0.76845324,0.76594204,"('hostile', 'amicable')",0.7684532,0.765942,-0.0025112
37,-0.40117303,-0.42252633,"('fake', 'genuine')",-0.401173,-0.4225263,-0.0213533
38,-0.023176573,-0.04186453,"('untruthful', 'truthful')",-0.0231766,-0.0418645,-0.0186879
39,0.5181399,0.5255959,"('exploitative', 'cooperative')",0.5181399,0.5255959,0.007456
40,-1.461969,-1.4998459,"('stingy', 'generous')",-1.461969,-1.4998459,-0.0378769
41,-0.649864,-0.65532655,"('unforgiving', 'forgiving')",-0.649864,-0.6553265,-0.0054625
42,-0.53550833,-0.49988168,"('unreliable', 'reliable')",-0.5355083,-0.4998817,0.0356266
43,-1.7495658,-1.7897705,"('irresponsible', 'responsible')",-1.7495658,-1.7897705,-0.0402047
44,0.2724177,0.28528106,"('prejudiced', 'unprejudiced')",0.2724177,0.2852811,0.0128634
45,-1.1069831,-1.0730759,"('incompetent', 'competent')",-1.1069831,-1.0730759,0.0339072
46,-1.6869609,-1.7578025,"('uncompetitive', 'competitive')",-1.6869609,-1.7578025,-0.0708416
47,1.0815216,1.0972093,"('stupid', 'smart')",1.0815216,1.0972093,0.0156877
48,-1.7228076,-1.8057274,"('unintelligent', 'intelligent')",-1.7228076,-1.8057274,-0.0829198
49,-0.4883622,-0.46878693,"('unable', 'able')",-0.4883622,-0.4687869,0.0195753
50,0.6171552,0.5510389,"('clumsy', 'skillful')",0.6171552,0.5510389,-0.0661163
51,-1.3497593,-1.4405341,"('uneducated', 'educated')",-1.3497593,-1.4405341,-0.0907748
52,0.9124952,0.76424074,"('irrational', 'rational')",0.9124952,0.7642407,-0.1482545
53,-0.8711848,-0.981737,"('uncreative', 'creative')",-0.8711848,-0.981737,-0.1105522
54,0.6435926,0.5507385,"('incapable', 'capable')",0.6435926,0.5507385,-0.0928541
55,-1.2722969,-1.257454,"('incompetent', 'clever')",-1.2722969,-1.257454,0.0148429
56,-0.39301938,-0.39395773,"('impractical', 'practical')",-0.3930194,-0.3939577,-0.0009383
57,-1.6410298,-1.6919883,"('unimaginative', 'imaginative')",-1.6410298,-1.6919883,-0.0509585
58,-0.6441379,-0.6553717,"('undiscriminating', 'discriminating')",-0.6441379,-0.6553717,-0.0112338
59,0.76576877,0.73763496,"('foolish', 'wise')",0.7657688,0.737635,-0.0281338
60,-1.172255,-1.1434337,"('inefficient', 'efficient')",-1.172255,-1.1434337,0.0288213
61,-0.4727531,-0.6573397,"('illogical', 'logical')",-0.4727531,-0.6573397,-0.1845866
62,-0.6713952,-0.67522615,"('incompetent', 'brilliant')",-0.6713952,-0.6752262,-0.003831
63,-1.2365676,-1.2431302,"('unperceptive', 'insightful')",-1.2365676,-1.2431302,-0.0065626
64,-1.8226691,-1.8568374,"('shy', 'confident')",-1.8226691,-1.8568374,-0.0341683
65,-0.96730006,-1.0213449,"('insecure', 'secure')",-0.9673001,-1.0213449,-0.0540448
66,-0.3150661,-0.355081,"('inactive', 'active')",-0.3150661,-0.355081,-0.0400149
67,-0.3485701,-0.29941824,"('doubtful', 'determined')",-0.3485701,-0.2994182,0.0491519
68,-0.913838,-0.9107072,"('dependent', 'independent')",-0.913838,-0.9107072,0.0031308
69,1.7702464,1.8089126,"('lazy', 'industrious')",1.7702464,1.8089126,0.0386662
70,-1.9662418,-1.9729376,"('lethargic', 'energetic')",-1.9662418,-1.9729376,-0.0066958
71,1.1945274,1.1971815,"('diffident', 'self-confident')",1.1945274,1.1971815,0.0026541
72,-1.0190035,-1.0256317,"('unambitious', 'ambitious')",-1.0190035,-1.0256317,-0.0066282
73,-0.25722307,-0.24882333,"('helpless', 'self-reliant')",-0.2572231,-0.2488233,0.0083998
74,-0.4112828,-0.43966714,"('undedicated', 'dedicated')",-0.4112828,-0.4396671,-0.0283843
75,0.17697605,0.26083916,"('meek', 'impulsive')",0.1769761,0.2608392,0.0838631
76,-1.2610219,-1.273937,"('anxious', 'daring')",-1.2610219,-1.273937,-0.0129151
77,-1.8217734,-1.7583457,"('unmotivated', 'motivated')",-1.8217734,-1.7583457,0.0634277
78,0.076530464,0.049524974,"('nonresilient', 'resilient')",0.0765305,0.049525,-0.0270055
79,0.4074608,0.44042867,"('wavering', 'unwavering')",0.4074608,0.4404287,0.0329679
80,-0.6995831,-0.7902182,"('dominated', 'dominating')",-0.6995831,-0.7902182,-0.0906351
81,-2.1135535,-2.1456075,"('submissive', 'aggressive')",-2.1135535,-2.1456075,-0.032054
82,0.022499971,-0.00048119016,"('poor', 'rich')",0.0225,-0.0004812,-0.0229812
83,-0.45898348,-0.45780122,"('powerless', 'powerful')",-0.4589835,-0.4578012,0.0011823
84,0.37593532,0.3315952,"('inferior', 'superior')",0.3759353,0.3315952,-0.0443401
85,1.6161184,1.5872957,"('insignificant', 'prestigious')",1.6161184,1.5872957,-0.0288227
86,-1.6365672,-1.7732184,"('uninfluential', 'influential')",-1.6365672,-1.7732184,-0.1366512
87,0.7068344,0.6461323,"('unsuccessful', 'successful')",0.7068344,0.6461323,-0.0607021
88,-0.74709344,-0.8974163,"('low', 'eminent')",-0.7470934,-0.8974163,-0.1503229
