,directv_male,directv_female,tuple,average_male,average_female,female-male
28,0.93409216,0.79876524,"('disloyal', 'loyal')",0.9340922,0.7987652,-0.135327
29,-0.1908428,-0.24540813,"('unfair', 'fair')",-0.1908428,-0.2454081,-0.0545653
30,0.7133665,0.50257313,"('intolerant', 'tolerant')",0.7133665,0.5025731,-0.2107934
31,-0.6551299,-0.39275914,"('evil', 'good')",-0.6551299,-0.3927591,0.2623708
32,0.24363281,0.0936888,"('unkind', 'kind')",0.2436328,0.0936888,-0.149944
33,0.8238683,0.88097334,"('wrong', 'right')",0.8238683,0.8809733,0.057105
34,2.0370424,2.1190455,"('mean', 'honorable')",2.0370424,2.1190455,0.0820031
35,0.09596655,0.26173747,"('corrupt', 'incorrupt')",0.0959665,0.2617375,0.165771
36,-0.24431352,-0.12353581,"('hostile', 'amicable')",-0.2443135,-0.1235358,0.1207777
37,0.055203788,0.025408886,"('fake', 'genuine')",0.0552038,0.0254089,-0.0297949
38,0.06318488,0.034928385,"('untruthful', 'truthful')",0.0631849,0.0349284,-0.0282565
39,0.53239614,0.5172422,"('exploitative', 'cooperative')",0.5323961,0.5172422,-0.0151539
40,-0.9511037,-0.9370725,"('stingy', 'generous')",-0.9511037,-0.9370725,0.0140312
41,0.23627782,0.11231594,"('unforgiving', 'forgiving')",0.2362778,0.1123159,-0.1239619
42,-1.3393538,-1.4021496,"('unreliable', 'reliable')",-1.3393538,-1.4021496,-0.0627958
43,0.20012479,0.121616066,"('irresponsible', 'responsible')",0.2001248,0.1216161,-0.0785087
44,-1.0243281,-1.0441618,"('prejudiced', 'unprejudiced')",-1.0243281,-1.0441618,-0.0198337
45,-0.48435825,-0.5952903,"('incompetent', 'competent')",-0.4843583,-0.5952903,-0.110932
46,-0.9344353,-1.0825101,"('uncompetitive', 'competitive')",-0.9344353,-1.0825101,-0.1480748
47,2.454834,2.509848,"('stupid', 'smart')",2.454834,2.5098481,0.0550141
48,0.39369482,0.28768772,"('unintelligent', 'intelligent')",0.3936948,0.2876877,-0.1060071
49,-0.086698964,-0.07510936,"('unable', 'able')",-0.086699,-0.0751094,0.0115896
50,-0.23083012,-0.2718089,"('clumsy', 'skillful')",-0.2308301,-0.2718089,-0.0409788
51,-0.4104997,-0.58520377,"('uneducated', 'educated')",-0.4104997,-0.5852038,-0.1747041
52,0.7099502,0.7339022,"('irrational', 'rational')",0.7099502,0.7339022,0.023952
53,0.8480074,0.82880735,"('uncreative', 'creative')",0.8480074,0.8288074,-0.0192
54,0.8593247,0.89681697,"('incapable', 'capable')",0.8593247,0.896817,0.0374923
55,-0.11517632,-0.32840282,"('incompetent', 'clever')",-0.1151763,-0.3284028,-0.2132265
56,1.0360172,0.8229743,"('impractical', 'practical')",1.0360172,0.8229743,-0.2130429
57,-1.6347495,-1.738915,"('unimaginative', 'imaginative')",-1.6347495,-1.738915,-0.1041655
58,0.42411837,0.36116746,"('undiscriminating', 'discriminating')",0.4241184,0.3611675,-0.0629509
59,0.691583,0.83341444,"('foolish', 'wise')",0.691583,0.8334144,0.1418314
60,0.083234474,-0.17650488,"('inefficient', 'efficient')",0.0832345,-0.1765049,-0.2597394
61,1.0714989,0.9317031,"('illogical', 'logical')",1.0714989,0.9317031,-0.1397958
62,0.7537832,0.67055136,"('incompetent', 'brilliant')",0.7537832,0.6705514,-0.0832318
63,0.09750077,0.06765956,"('unperceptive', 'insightful')",0.0975008,0.0676596,-0.0298412
64,-3.1161487,-3.2416692,"('shy', 'confident')",-3.1161487,-3.2416692,-0.1255205
65,-0.40592033,-0.6122017,"('insecure', 'secure')",-0.4059203,-0.6122017,-0.2062814
66,0.43333492,0.6067613,"('inactive', 'active')",0.4333349,0.6067613,0.1734264
67,0.5058334,0.46673542,"('doubtful', 'determined')",0.5058334,0.4667354,-0.039098
68,-0.41217142,-0.44788626,"('dependent', 'independent')",-0.4121714,-0.4478863,-0.0357149
69,0.25894746,0.45506245,"('lazy', 'industrious')",0.2589475,0.4550624,0.1961149
70,-0.47908422,-0.58820564,"('lethargic', 'energetic')",-0.4790842,-0.5882056,-0.1091214
71,0.495805,0.58797693,"('diffident', 'self-confident')",0.495805,0.5879769,0.0921719
72,-0.58065546,-0.5795982,"('unambitious', 'ambitious')",-0.5806555,-0.5795982,0.0010573
73,-0.95751685,-0.9493702,"('helpless', 'self-reliant')",-0.9575168,-0.9493702,0.0081466
74,0.419066,0.33094773,"('undedicated', 'dedicated')",0.419066,0.3309477,-0.0881183
75,-0.34320056,-0.22951576,"('meek', 'impulsive')",-0.3432006,-0.2295158,0.1136848
76,-0.07685567,-0.16858858,"('anxious', 'daring')",-0.0768557,-0.1685886,-0.0917329
77,-0.32592207,-0.33619514,"('unmotivated', 'motivated')",-0.3259221,-0.3361951,-0.010273
78,-0.5923553,-0.5676273,"('nonresilient', 'resilient')",-0.5923553,-0.5676273,0.024728
79,0.19075225,0.34911996,"('wavering', 'unwavering')",0.1907523,0.34912,0.1583677
80,-0.35051432,-0.49087685,"('dominated', 'dominating')",-0.3505143,-0.4908769,-0.1403626
81,-0.46992308,-0.6183931,"('submissive', 'aggressive')",-0.4699231,-0.6183931,-0.14847
82,2.7729945,2.7851357,"('poor', 'rich')",2.7729945,2.7851357,0.0121412
83,0.25797945,0.15254202,"('powerless', 'powerful')",0.2579795,0.152542,-0.1054375
84,0.69718164,0.6293885,"('inferior', 'superior')",0.6971816,0.6293885,-0.0677931
85,0.8801368,1.1758711,"('insignificant', 'prestigious')",0.8801368,1.1758711,0.2957343
86,-0.08199103,-0.25358915,"('uninfluential', 'influential')",-0.081991,-0.2535892,-0.1715982
87,0.5860637,0.6554775,"('unsuccessful', 'successful')",0.5860637,0.6554775,0.0694138
88,0.4419145,0.40828422,"('low', 'eminent')",0.4419145,0.4082842,-0.0336303
