,linguistics_male,linguistics_female,tuple,average_male,average_female,female-male
33,0.24668896,0.11593332,"('wrong', 'right')",0.246689,0.1159333,-0.1307557
34,4.9946194,5.133065,"('mean', 'honorable')",4.9946194,5.1330652,0.1384458
35,-0.22972856,-0.30205998,"('corrupt', 'incorrupt')",-0.2297286,-0.30206,-0.0723314
36,-0.07667657,-0.09165035,"('hostile', 'amicable')",-0.0766766,-0.0916504,-0.0149738
37,0.011006553,0.10172224,"('fake', 'genuine')",0.0110066,0.1017222,0.0907156
38,0.8659467,0.80768746,"('untruthful', 'truthful')",0.8659467,0.8076875,-0.0582592
39,0.079850696,0.04135112,"('exploitative', 'cooperative')",0.0798507,0.0413511,-0.0384996
40,-2.2056804,-2.3596437,"('stingy', 'generous')",-2.2056804,-2.3596437,-0.1539633
41,-0.001863597,-0.13362014,"('unforgiving', 'forgiving')",-0.0018636,-0.1336201,-0.1317565
42,-3.612663,-3.4817562,"('unreliable', 'reliable')",-3.612663,-3.4817562,0.1309068
43,0.5676439,0.58587843,"('irresponsible', 'responsible')",0.5676439,0.5858784,0.0182345
44,-1.9133503,-1.767785,"('prejudiced', 'unprejudiced')",-1.9133503,-1.767785,0.1455653
45,-0.18894154,-0.236254,"('incompetent', 'competent')",-0.1889415,-0.236254,-0.0473125
46,-1.5580192,-1.6134772,"('uncompetitive', 'competitive')",-1.5580192,-1.6134772,-0.055458
47,5.6209407,5.8024273,"('stupid', 'smart')",5.6209407,5.8024273,0.1814866
48,0.8302867,0.7214386,"('unintelligent', 'intelligent')",0.8302867,0.7214386,-0.1088481
49,-0.17567867,-0.028122826,"('unable', 'able')",-0.1756787,-0.0281228,0.1475559
50,-0.5830882,-0.4239827,"('clumsy', 'skillful')",-0.5830882,-0.4239827,0.1591055
51,-0.41378093,-0.42089388,"('uneducated', 'educated')",-0.4137809,-0.4208939,-0.007113
52,0.15590835,0.062511384,"('irrational', 'rational')",0.1559083,0.0625114,-0.0933969
53,0.7440074,0.7415358,"('uncreative', 'creative')",0.7440074,0.7415358,-0.0024716
54,0.64732575,0.8695583,"('incapable', 'capable')",0.6473258,0.8695583,0.2222325
55,0.06129662,0.013169693,"('incompetent', 'clever')",0.0612966,0.0131697,-0.0481269
56,0.18236035,0.23457274,"('impractical', 'practical')",0.1823604,0.2345727,0.0522123
57,-3.3619332,-3.425589,"('unimaginative', 'imaginative')",-3.3619332,-3.4255891,-0.0636559
58,-0.19405125,-0.26902837,"('undiscriminating', 'discriminating')",-0.1940513,-0.2690284,-0.0749771
59,0.8029817,0.86701405,"('foolish', 'wise')",0.8029817,0.8670141,0.0640324
60,0.21948358,0.26766804,"('inefficient', 'efficient')",0.2194836,0.267668,0.0481844
61,0.8149507,0.5451164,"('illogical', 'logical')",0.8149507,0.5451164,-0.2698343
62,0.349284,0.5183988,"('incompetent', 'brilliant')",0.349284,0.5183988,0.1691148
63,0.28256685,0.31192294,"('unperceptive', 'insightful')",0.2825668,0.3119229,0.0293561
64,-6.929234,-6.972446,"('shy', 'confident')",-6.929234,-6.972446,-0.043212
65,-0.51181746,-0.47789747,"('insecure', 'secure')",-0.5118175,-0.4778975,0.03392
66,-0.46715048,-0.40835422,"('inactive', 'active')",-0.4671505,-0.4083542,0.0587963
67,-0.15993014,-0.16858737,"('doubtful', 'determined')",-0.1599301,-0.1685874,-0.0086573
68,-0.93321437,-0.9238579,"('dependent', 'independent')",-0.9332144,-0.9238579,0.0093565
69,-1.0225469,-1.0170625,"('lazy', 'industrious')",-1.0225469,-1.0170625,0.0054844
70,-0.617747,-0.44421354,"('lethargic', 'energetic')",-0.617747,-0.4442135,0.1735335
71,0.85463303,0.826233,"('diffident', 'self-confident')",0.854633,0.826233,-0.0284
72,-0.04255902,0.06543234,"('unambitious', 'ambitious')",-0.042559,0.0654323,0.1079913
73,-3.0617528,-3.0759106,"('helpless', 'self-reliant')",-3.0617528,-3.0759106,-0.0141578
74,-0.35496658,-0.43416914,"('undedicated', 'dedicated')",-0.3549666,-0.4341691,-0.0792025
75,-1.0373636,-0.82472944,"('meek', 'impulsive')",-1.0373636,-0.8247294,0.2126342
76,-0.5170383,-0.446531,"('anxious', 'daring')",-0.5170383,-0.446531,0.0705073
77,-1.058054,-1.0856886,"('unmotivated', 'motivated')",-1.058054,-1.0856886,-0.0276346
78,-0.6387952,-0.69094354,"('nonresilient', 'resilient')",-0.6387952,-0.6909435,-0.0521483
79,0.12764391,0.18114418,"('wavering', 'unwavering')",0.1276439,0.1811442,0.0535003
80,-1.0621129,-1.0640836,"('dominated', 'dominating')",-1.0621129,-1.0640836,-0.0019707
81,-0.97812194,-1.0016844,"('submissive', 'aggressive')",-0.9781219,-1.0016844,-0.0235625
82,5.8937836,6.286111,"('poor', 'rich')",5.8937836,6.2861109,0.3923273
83,-0.007202726,-0.2255355,"('powerless', 'powerful')",-0.0072027,-0.2255355,-0.2183328
84,0.38961145,0.28256783,"('inferior', 'superior')",0.3896115,0.2825678,-0.1070437
85,0.8793731,0.709276,"('insignificant', 'prestigious')",0.8793731,0.709276,-0.1700971
86,0.24135447,0.022232108,"('uninfluential', 'influential')",0.2413545,0.0222321,-0.2191224
87,-0.6504512,-0.54921514,"('unsuccessful', 'successful')",-0.6504512,-0.5492151,0.1012361
88,0.24303883,0.17462601,"('low', 'eminent')",0.2430388,0.174626,-0.0684128
