,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
60,-0.26594394,-0.08029093,"('inefficient', 'efficient')",2.1633353,2.206267,-0.021019842,0.019746143,-0.13483305,0.0103217885,0.4353846,0.539011,0.1036264
61,-0.16703299,-0.25221765,"('illogical', 'logical')",0.3635591,0.15749322,0.8956479,0.7862932,1.1196626,1.0856656,0.5529592,0.4443086,-0.1086506
62,0.29143646,0.37404373,"('incompetent', 'brilliant')",1.2829837,1.3225472,1.3841382,1.4252455,1.2795329,1.3095759,1.0595229,1.1078531,0.0483302
63,-0.13183326,-0.057947934,"('unperceptive', 'insightful')",0.78604925,0.7684571,-0.28908116,-0.29535767,0.4934594,0.54104877,0.2146486,0.2390501,0.0244015
64,0.3065786,0.319398,"('shy', 'confident')",0.46339154,0.49901232,0.26315647,0.30429667,-5.248031,-5.1367164,-1.0537262,-1.0035024,0.0502238
65,0.16425124,0.22389494,"('insecure', 'secure')",0.60885227,0.56720734,-0.035397477,-0.024137706,0.9121403,0.99200517,0.4124616,0.4397424,0.0272808
66,0.7385476,0.7100092,"('inactive', 'active')",-0.19545445,-0.19388744,0.8803523,0.85738784,0.84641606,0.82886016,0.5674654,0.5505924,-0.016873
67,0.70034814,0.70740473,"('doubtful', 'determined')",0.16733375,0.24504992,-0.029496424,-0.028853178,-0.57308054,-0.519179,0.0662762,0.1011056,0.0348294
68,-0.6733701,-0.69994724,"('dependent', 'independent')",-1.3506978,-1.3863922,-1.1215482,-1.1781706,-1.0310575,-1.0262831,-1.0441684,-1.0726984,-0.02853
69,1.0336268,1.0027082,"('lazy', 'industrious')",0.40229788,0.4653034,0.24551862,0.34669897,-0.67911476,-0.63502884,0.2505821,0.2949204,0.0443383
70,0.24833845,0.34036946,"('lethargic', 'energetic')",0.66099036,0.6823594,1.0119625,1.0120187,0.9688084,0.9517182,0.7225249,0.7466165,0.0240916
71,0.34383085,0.39257267,"('diffident', 'self-confident')",0.54938626,0.5770338,0.12565209,0.19733237,-0.06013651,-0.038412534,0.2396832,0.2821316,0.0424484
72,-0.23321062,-0.23437908,"('unambitious', 'ambitious')",0.60065144,0.59978956,0.0054706335,-0.035900474,0.022630408,0.012595497,0.0988855,0.0855264,-0.0133591
73,0.57500327,0.53365487,"('helpless', 'self-reliant')",0.23343885,0.35437298,0.076722294,0.14713791,-3.4790113,-3.4126148,-0.6484617,-0.5943623,0.0540994
74,0.76709604,0.81940496,"('undedicated', 'dedicated')",0.90850747,0.93189406,1.0569801,1.0377526,0.6080818,0.64565164,0.8351663,0.8586758,0.0235095
75,0.6317073,0.5672555,"('meek', 'impulsive')",-0.26940733,-0.24632388,0.09931417,0.1266263,-0.39352173,-0.3194734,0.0170231,0.0320211,0.014998
76,0.29139158,0.40227962,"('anxious', 'daring')",0.694127,0.8397232,0.31913581,0.351314,-0.38126856,-0.36560068,0.2308464,0.306929,0.0760826
77,-0.78997046,-0.6710298,"('unmotivated', 'motivated')",0.47070608,0.49173883,-1.0635684,-0.90483665,-0.40714055,-0.21542203,-0.4474933,-0.3248874,0.1226059
78,-0.22540256,-0.17730448,"('nonresilient', 'resilient')",0.72513413,0.61681426,0.30677804,0.36282164,0.5420991,0.6375133,0.3371522,0.3599612,0.022809
79,0.2673958,0.23775245,"('wavering', 'unwavering')",-1.2666606,-1.2290862,0.5903734,0.6368921,0.32091194,0.39292476,-0.0219949,0.0096208,0.0316157
80,0.27223957,0.30128455,"('dominated', 'dominating')",0.7911734,0.8304387,1.5704477,1.5518448,0.8422011,0.86982733,0.8690155,0.8883488,0.0193333
81,-0.05228389,0.012911301,"('submissive', 'aggressive')",1.2376587,1.2394117,-0.79204553,-0.7952877,-1.3291657,-1.3083067,-0.2339591,-0.2128178,0.0211413
82,0.05081296,0.1235964,"('poor', 'rich')",0.38003942,0.33688343,0.14023757,0.14610949,4.6940985,4.707125,1.3162971,1.3284286,0.0121315
83,-0.3418018,-0.29523253,"('powerless', 'powerful')",0.12921785,0.19771346,-0.95145315,-0.96882784,-0.5974133,-0.5892007,-0.4403626,-0.4138869,0.0264757
84,0.40100437,0.3364051,"('inferior', 'superior')",-0.62179226,-0.6193271,-0.021370176,0.018032596,0.00156717,0.011656299,-0.0601477,-0.0633083,-0.0031606
85,-0.16822161,-0.23376475,"('insignificant', 'prestigious')",-1.2983905,-1.2575796,0.1666673,0.26943415,0.89473635,0.94331485,-0.1013021,-0.0696488,0.0316533
86,-0.66865087,-0.653886,"('uninfluential', 'influential')",0.65447295,0.41406646,-0.66971,-0.7493825,0.68231016,0.60124385,-0.0003944,-0.0969895,-0.0965951
87,0.75062895,0.7395302,"('unsuccessful', 'successful')",1.775565,1.7826622,1.7645943,1.7494138,2.175439,2.2701643,1.6165569,1.6354427,0.0188858
88,-0.71177816,-0.72368956,"('low', 'eminent')",0.07897662,0.0084356405,-1.0123132,-1.0102826,-1.1956273,-1.243043,-0.7101855,-0.7421449,-0.0319594
