,elver_male,elver_female,tuple,average_male,average_female,female-male
39,0.28288662,0.4428498,"('exploitative', 'cooperative')",0.2828866,0.4428498,0.1599632
40,-0.39312533,-0.5641331,"('stingy', 'generous')",-0.3931253,-0.5641331,-0.1710078
41,0.32478192,0.08986137,"('unforgiving', 'forgiving')",0.3247819,0.0898614,-0.2349205
42,-1.3973289,-1.4958094,"('unreliable', 'reliable')",-1.3973289,-1.4958094,-0.0984805
43,-0.17866534,-0.22642404,"('irresponsible', 'responsible')",-0.1786653,-0.226424,-0.0477587
44,-0.48749298,-0.50099856,"('prejudiced', 'unprejudiced')",-0.487493,-0.5009986,-0.0135056
45,-0.5271255,-0.672839,"('incompetent', 'competent')",-0.5271255,-0.672839,-0.1457135
46,-0.982234,-0.9747262,"('uncompetitive', 'competitive')",-0.982234,-0.9747262,0.0075078
47,1.9532572,2.0953538,"('stupid', 'smart')",1.9532572,2.0953538,0.1420966
48,-0.32669234,-0.35805535,"('unintelligent', 'intelligent')",-0.3266923,-0.3580554,-0.0313631
49,0.20691678,0.46574152,"('unable', 'able')",0.2069168,0.4657415,0.2588247
50,-0.035386037,0.029302003,"('clumsy', 'skillful')",-0.035386,0.029302,0.064688
51,-0.12506194,-0.3698722,"('uneducated', 'educated')",-0.1250619,-0.3698722,-0.2448103
52,-0.24401408,-0.21405385,"('irrational', 'rational')",-0.2440141,-0.2140539,0.0299602
53,-0.40409645,-0.50669867,"('uncreative', 'creative')",-0.4040965,-0.5066987,-0.1026022
54,0.07462357,0.08279537,"('incapable', 'capable')",0.0746236,0.0827954,0.0081718
55,-0.3855207,-0.41762322,"('incompetent', 'clever')",-0.3855207,-0.4176232,-0.0321025
56,0.2675398,0.25209346,"('impractical', 'practical')",0.2675398,0.2520935,-0.0154463
57,-1.075411,-1.3288924,"('unimaginative', 'imaginative')",-1.075411,-1.3288924,-0.2534814
58,-0.5447046,-0.5976436,"('undiscriminating', 'discriminating')",-0.5447046,-0.5976436,-0.052939
59,0.85763407,1.0768737,"('foolish', 'wise')",0.8576341,1.0768737,0.2192396
60,-0.24617662,-0.10169298,"('inefficient', 'efficient')",-0.2461766,-0.101693,0.1444836
61,-1.0244403,-1.0768331,"('illogical', 'logical')",-1.0244403,-1.0768331,-0.0523928
62,0.20011142,0.4374822,"('incompetent', 'brilliant')",0.2001114,0.4374822,0.2373708
63,-0.4543987,-0.5479232,"('unperceptive', 'insightful')",-0.4543987,-0.5479232,-0.0935245
64,-3.3022485,-3.3208258,"('shy', 'confident')",-3.3022485,-3.3208258,-0.0185773
65,-0.2776797,-0.05812808,"('insecure', 'secure')",-0.2776797,-0.0581281,0.2195516
66,-0.49980742,-0.76273465,"('inactive', 'active')",-0.4998074,-0.7627347,-0.2629273
67,0.026225492,-0.13584659,"('doubtful', 'determined')",0.0262255,-0.1358466,-0.1620721
68,-0.85039943,-0.6279217,"('dependent', 'independent')",-0.8503994,-0.6279217,0.2224777
69,-0.39305317,-0.4459752,"('lazy', 'industrious')",-0.3930532,-0.4459752,-0.052922
70,-0.007237736,-0.14679635,"('lethargic', 'energetic')",-0.0072377,-0.1467963,-0.1395586
71,-0.20809194,-0.37576416,"('diffident', 'self-confident')",-0.2080919,-0.3757642,-0.1676723
72,-0.5887158,-0.4599543,"('unambitious', 'ambitious')",-0.5887158,-0.4599543,0.1287615
73,-1.2210442,-1.1188849,"('helpless', 'self-reliant')",-1.2210442,-1.1188849,0.1021593
74,-0.5374719,-0.71644366,"('undedicated', 'dedicated')",-0.5374719,-0.7164437,-0.1789718
75,0.29394343,0.2353231,"('meek', 'impulsive')",0.2939434,0.2353231,-0.0586203
76,-0.14322238,-0.072926246,"('anxious', 'daring')",-0.1432224,-0.0729262,0.0702962
77,-1.595483,-1.5364368,"('unmotivated', 'motivated')",-1.5954829,-1.5364368,0.0590461
78,-1.2369186,-1.2796015,"('nonresilient', 'resilient')",-1.2369186,-1.2796015,-0.0426829
79,-0.27027762,-0.41532815,"('wavering', 'unwavering')",-0.2702776,-0.4153281,-0.1450505
80,-0.345618,-0.31777218,"('dominated', 'dominating')",-0.345618,-0.3177722,0.0278458
81,-0.24560536,-0.30875987,"('submissive', 'aggressive')",-0.2456054,-0.3087599,-0.0631545
82,2.608241,2.7070768,"('poor', 'rich')",2.6082411,2.7070768,0.0988357
83,-0.5302793,-0.7634901,"('powerless', 'powerful')",-0.5302793,-0.7634901,-0.2332108
84,0.49303228,0.71184754,"('inferior', 'superior')",0.4930323,0.7118475,0.2188152
85,0.13657388,-0.16978124,"('insignificant', 'prestigious')",0.1365739,-0.1697812,-0.3063551
86,-0.9020501,-1.33219,"('uninfluential', 'influential')",-0.9020501,-1.33219,-0.4301399
87,-0.36869836,-0.32152116,"('unsuccessful', 'successful')",-0.3686984,-0.3215212,0.0471772
88,-0.34312224,-0.57715434,"('low', 'eminent')",-0.3431222,-0.5771543,-0.2340321
