,lesson_male,lesson_female,tuple,average_male,average_female,female-male
54,0.8081217,0.8981896,"('incapable', 'capable')",0.8081217,0.8981896,0.0900679
55,1.4357085,1.4794372,"('incompetent', 'clever')",1.4357085,1.4794372,0.0437287
56,0.8334457,0.8684415,"('impractical', 'practical')",0.8334457,0.8684415,0.0349958
57,-1.2632895,-1.5705615,"('unimaginative', 'imaginative')",-1.2632895,-1.5705615,-0.307272
58,0.43072712,0.422573,"('undiscriminating', 'discriminating')",0.4307271,0.422573,-0.0081541
59,-0.2561978,-0.18974818,"('foolish', 'wise')",-0.2561978,-0.1897482,0.0664496
60,0.85554796,1.1125076,"('inefficient', 'efficient')",0.855548,1.1125076,0.2569596
61,0.6629416,0.46111965,"('illogical', 'logical')",0.6629416,0.4611197,-0.2018219
62,0.94231737,1.1348262,"('incompetent', 'brilliant')",0.9423174,1.1348262,0.1925088
63,0.23799482,0.37808356,"('unperceptive', 'insightful')",0.2379948,0.3780836,0.1400888
64,-5.5285473,-5.5226893,"('shy', 'confident')",-5.5285473,-5.5226893,0.005858
65,0.9009539,1.0712636,"('insecure', 'secure')",0.9009539,1.0712636,0.1703097
66,-0.057741404,-0.24342953,"('inactive', 'active')",-0.0577414,-0.2434295,-0.1856881
67,-0.49280432,-0.37332624,"('doubtful', 'determined')",-0.4928043,-0.3733262,0.1194781
68,-0.8752905,-0.7470462,"('dependent', 'independent')",-0.8752905,-0.7470462,0.1282443
69,-2.155082,-2.2504888,"('lazy', 'industrious')",-2.155082,-2.2504888,-0.0954068
70,2.240627,2.1363096,"('lethargic', 'energetic')",2.2406271,2.1363096,-0.1043175
71,0.15566982,0.1841626,"('diffident', 'self-confident')",0.1556698,0.1841626,0.0284928
72,0.900166,1.1766696,"('unambitious', 'ambitious')",0.900166,1.1766696,0.2765036
73,-2.7671297,-2.7085338,"('helpless', 'self-reliant')",-2.7671297,-2.7085338,0.0585959
74,0.52502954,0.3736664,"('undedicated', 'dedicated')",0.5250295,0.3736664,-0.1513631
75,-0.83681697,-0.81405175,"('meek', 'impulsive')",-0.836817,-0.8140517,0.0227653
76,0.82264304,0.9319735,"('anxious', 'daring')",0.822643,0.9319735,0.1093305
77,-1.1278851,-1.0514505,"('unmotivated', 'motivated')",-1.1278851,-1.0514505,0.0764346
78,-1.1361775,-1.1846644,"('nonresilient', 'resilient')",-1.1361775,-1.1846644,-0.0484869
79,-0.5543135,-0.57551235,"('wavering', 'unwavering')",-0.5543135,-0.5755123,-0.0211988
80,0.63308305,0.5074187,"('dominated', 'dominating')",0.633083,0.5074187,-0.1256643
81,0.7567242,0.7906594,"('submissive', 'aggressive')",0.7567242,0.7906594,0.0339352
82,6.0105004,6.137378,"('poor', 'rich')",6.0105004,6.1373782,0.1268778
83,-0.15146586,-0.13478355,"('powerless', 'powerful')",-0.1514659,-0.1347836,0.0166823
84,0.2228928,0.22114378,"('inferior', 'superior')",0.2228928,0.2211438,-0.001749
85,-1.7914582,-1.8352963,"('insignificant', 'prestigious')",-1.7914582,-1.8352963,-0.0438381
86,1.0376561,0.9215734,"('uninfluential', 'influential')",1.0376561,0.9215734,-0.1160827
87,-0.043976177,0.035127528,"('unsuccessful', 'successful')",-0.0439762,0.0351275,0.0791037
88,-0.019854074,-0.034319926,"('low', 'eminent')",-0.0198541,-0.0343199,-0.0144658
