,co-producer_male,co-producer_female,tuple,average_male,average_female,female-male
74,0.7338905,0.8559172,"('undedicated', 'dedicated')",0.7338905,0.8559172,0.1220267
75,0.370301,0.8221423,"('meek', 'impulsive')",0.370301,0.8221423,0.4518413
76,-0.427088,-0.59444094,"('anxious', 'daring')",-0.427088,-0.5944409,-0.1673529
77,-0.47065333,-0.30254015,"('unmotivated', 'motivated')",-0.4706533,-0.3025402,0.1681131
78,-0.3642519,-0.41901535,"('nonresilient', 'resilient')",-0.3642519,-0.4190153,-0.0547634
79,-0.7017435,-0.5555946,"('wavering', 'unwavering')",-0.7017435,-0.5555946,0.1461489
80,1.2672297,0.8511974,"('dominated', 'dominating')",1.2672297,0.8511974,-0.4160323
81,-0.12891378,-0.5721085,"('submissive', 'aggressive')",-0.1289138,-0.5721085,-0.4431947
82,-0.36049956,0.09031947,"('poor', 'rich')",-0.3604996,0.0903195,0.4508191
83,-0.2129142,-0.45953703,"('powerless', 'powerful')",-0.2129142,-0.459537,-0.2466228
84,1.8722346,1.8461012,"('inferior', 'superior')",1.8722346,1.8461012,-0.0261334
85,-0.677611,-0.342455,"('insignificant', 'prestigious')",-0.677611,-0.342455,0.335156
86,-0.6025692,-0.7387714,"('uninfluential', 'influential')",-0.6025692,-0.7387714,-0.1362022
87,0.69917136,0.44667822,"('unsuccessful', 'successful')",0.6991714,0.4466782,-0.2524932
88,0.39510015,0.50641674,"('low', 'eminent')",0.3951001,0.5064167,0.1113166
