,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
33,2.1200151,2.011512,"('wrong', 'right')",1.7382095,1.6191483,0.05572379,0.071482025,1.3046495,1.2340474,-0.0706021
34,-0.037728023,0.17795491,"('mean', 'honorable')",-0.06630712,0.08305653,4.8984375,4.929215,1.598134,1.7300755,0.1319415
35,2.0913494,1.8500711,"('corrupt', 'incorrupt')",0.8992528,0.73433036,-0.54101145,-0.55146754,0.8165302,0.6776446,-0.1388856
36,1.4375641,1.41541,"('hostile', 'amicable')",1.6981287,1.5440232,0.2005729,0.14727868,1.1120886,1.0355706,-0.076518
37,0.25865677,0.35778928,"('fake', 'genuine')",0.49398848,0.55260557,0.10752018,0.2064198,0.2867218,0.3722715,0.0855497
38,-0.13812329,-0.13881446,"('untruthful', 'truthful')",0.11048531,0.16776155,0.042938486,0.12585717,0.0051002,0.0516014,0.0465012
39,-0.6631644,-0.5514517,"('exploitative', 'cooperative')",0.13381056,0.14237347,0.67873996,0.7484879,0.0497954,0.1131366,0.0633412
40,-0.059674587,0.1601145,"('stingy', 'generous')",0.5953048,0.49734482,-2.08278,-2.1665065,-0.5157166,-0.5030158,0.0127008
41,-1.0210397,-0.73734915,"('unforgiving', 'forgiving')",0.48936823,0.53165,0.3133621,0.3809908,-0.0727698,0.0584306,0.1312004
42,0.5722236,0.72346807,"('unreliable', 'reliable')",1.2037493,1.4808044,-2.1739123,-1.8716861,-0.1326465,0.1108621,0.2435086
43,-1.6960671,-1.4721528,"('irresponsible', 'responsible')",-1.1938748,-0.9530448,0.28603682,0.46341193,-0.8679684,-0.6539286,0.2140398
44,-0.018275823,-0.021668714,"('prejudiced', 'unprejudiced')",-1.1263728,-1.0990591,-1.3330402,-1.2679882,-0.8258963,-0.7962387,0.0296576
45,-1.5342792,-1.1509199,"('incompetent', 'competent')",-0.54814917,-0.47141108,-0.58253473,-0.61697924,-0.8883211,-0.7464368,0.1418843
46,-2.2681115,-1.9337863,"('uncompetitive', 'competitive')",-0.9496174,-0.7937155,-1.366625,-1.3657966,-1.528118,-1.3644328,0.1636852
47,-1.0839481,-0.9813127,"('stupid', 'smart')",0.44206154,0.5054695,4.912499,4.8909836,1.4235374,1.4717134,0.048176
48,-2.0641804,-1.8526027,"('unintelligent', 'intelligent')",-0.88267916,-0.78751355,-0.40790695,-0.4066296,-1.1182555,-1.0155819,0.1026736
49,-0.590492,-0.504254,"('unable', 'able')",-0.8903823,-0.7705943,-0.32816583,-0.20264211,-0.6030134,-0.4924968,0.1105166
50,0.65912443,0.6485214,"('clumsy', 'skillful')",0.49529162,0.33173978,-0.105266646,-0.16943485,0.3497165,0.2702755,-0.079441
51,-0.6914954,-0.72844553,"('uneducated', 'educated')",-0.30582988,-0.30300614,0.087537475,-0.006700305,-0.3032626,-0.3460507,-0.0427881
52,0.92072284,0.732438,"('irrational', 'rational')",1.3004746,0.99712837,0.6887314,0.62762463,0.9699763,0.7857304,-0.1842459
53,0.38064852,0.58919126,"('uncreative', 'creative')",1.6508698,1.7134814,1.0359316,1.0754302,1.0224833,1.1260343,0.103551
54,0.73890954,0.7311792,"('incapable', 'capable')",1.093622,1.0135971,1.2519361,1.2523006,1.0281558,0.9990257,-0.0291301
55,-2.1979816,-1.9326961,"('incompetent', 'clever')",-1.0940795,-0.895045,-0.31623146,-0.2744847,-1.2027642,-1.0340753,0.1686889
56,-1.3366308,-1.2291721,"('impractical', 'practical')",-0.008096278,0.17677733,-0.12110768,0.023195444,-0.4886116,-0.3430665,0.1455451
57,-1.3334256,-0.8800014,"('unimaginative', 'imaginative')",0.73625666,0.9310308,-3.0818038,-2.9643378,-1.2263242,-0.9711028,0.2552214
58,0.33345893,0.70785046,"('undiscriminating', 'discriminating')",0.4739207,0.51120394,0.23539719,0.32246223,0.3475923,0.5138389,0.1662466
59,1.2138033,1.0511584,"('foolish', 'wise')",1.6359098,1.5348213,0.49266928,0.5687005,1.1141275,1.0515601,-0.0625674
60,-2.672216,-2.4765654,"('inefficient', 'efficient')",-1.6999261,-1.5859222,-0.32997388,-0.2080539,-1.5673718,-1.4235139,0.1438579
61,-0.6658658,-0.6406289,"('illogical', 'logical')",1.1029543,0.85266095,0.33284485,0.21464357,0.2566444,0.1422252,-0.1144192
62,-1.6968544,-1.4708092,"('incompetent', 'brilliant')",-0.786622,-0.62347686,-0.17509869,-0.07931906,-0.8861917,-0.724535,0.1616567
63,-1.1774647,-0.95627016,"('unperceptive', 'insightful')",0.4237246,0.48070553,0.26376918,0.31157354,-0.1633237,-0.0546637,0.10866
64,0.08515854,0.009913631,"('shy', 'confident')",0.08792402,0.034228437,-5.158075,-4.9368777,-1.6616642,-1.6309118,0.0307524
65,-2.0057194,-1.8718253,"('insecure', 'secure')",-1.5319687,-1.4900453,0.0038544014,-0.020409659,-1.1779446,-1.1274268,0.0505178
66,1.1786878,1.1924808,"('inactive', 'active')",0.48413622,0.40748715,0.569461,0.52221465,0.744095,0.7073942,-0.0367008
67,0.4566872,0.3919856,"('doubtful', 'determined')",-0.055382155,-0.08730975,-0.13961066,-0.09313153,0.0872315,0.0705148,-0.0167167
68,0.23003536,0.19033869,"('dependent', 'independent')",0.028824646,-0.041157335,-1.4044473,-1.3747749,-0.3818624,-0.4085312,-0.0266688
69,2.3557162,2.1941593,"('lazy', 'industrious')",2.1639996,1.9376934,-0.69322205,-0.59720224,1.2754979,1.1782168,-0.0972811
70,-1.51775,-1.2618849,"('lethargic', 'energetic')",-0.21800834,0.042274974,0.30197674,0.3332764,-0.4779272,-0.2954445,0.1824827
71,1.2927029,1.3139629,"('diffident', 'self-confident')",1.8937898,1.8448669,0.98934686,0.96395296,1.3919465,1.3742609,-0.0176856
72,-0.9759784,-0.86693406,"('unambitious', 'ambitious')",-0.09808889,-0.115715936,-0.15439399,-0.11310062,-0.4094871,-0.3652502,0.0442369
73,0.8036788,0.76217294,"('helpless', 'self-reliant')",0.9522298,0.8559385,-2.7102234,-2.5817022,-0.3181049,-0.321197,-0.0030921
74,-0.20043427,-0.01882046,"('undedicated', 'dedicated')",1.3241798,1.3907604,0.23422839,0.27462557,0.4526579,0.5488552,0.0961973
75,0.87411,0.802834,"('meek', 'impulsive')",-0.0484054,-0.066788,-0.5223374,-0.48042625,0.1011224,0.0852066,-0.0159158
76,-1.2069383,-0.93128234,"('anxious', 'daring')",-1.1554137,-0.7618852,-0.29711017,-0.17482217,-0.8864873,-0.6226633,0.263824
77,-2.0506718,-1.9106148,"('unmotivated', 'motivated')",-0.4935339,-0.5843212,-0.86914676,-0.88340396,-1.1377842,-1.1261133,0.0116709
78,0.1767679,0.3791064,"('nonresilient', 'resilient')",0.179198,0.21512613,-0.18175761,-0.19760734,0.0580694,0.1322084,0.074139
79,0.99515486,1.0275841,"('wavering', 'unwavering')",0.98456925,1.0397664,-0.17382658,-0.113878615,0.6019659,0.6511573,0.0491914
80,-1.1944873,-1.1235889,"('dominated', 'dominating')",-1.4736654,-1.4012637,-0.71101886,-0.79261017,-1.1263905,-1.105821,0.0205695
81,-2.9204519,-2.7488227,"('submissive', 'aggressive')",-0.97619,-0.90242594,-1.1504407,-1.1870403,-1.6823608,-1.6127631,0.0695977
82,-1.4855397,-1.4518154,"('poor', 'rich')",-2.575865,-2.4978957,4.756912,4.59667,0.2318358,0.215653,-0.0161828
83,-0.2697416,-0.12598872,"('powerless', 'powerful')",0.21889593,0.2917236,-0.8398875,-0.7580127,-0.2969111,-0.1974259,0.0994852
84,0.6951075,0.7170757,"('inferior', 'superior')",0.45333198,0.3061784,0.6731686,0.6312147,0.6072027,0.5514896,-0.0557131
85,2.364277,2.2293699,"('insignificant', 'prestigious')",2.8898513,2.6593485,-0.26385605,-0.24107555,1.6634242,1.5492144,-0.1142098
86,-1.1863405,-0.96216565,"('uninfluential', 'influential')",0.6892819,0.7964156,-0.32056385,-0.34881884,-0.2725408,-0.171523,0.1010178
87,0.26282978,0.30051592,"('unsuccessful', 'successful')",0.535582,0.37968674,0.19291098,0.034473866,0.3304409,0.2382255,-0.0922154
88,-0.38690105,-0.2249476,"('low', 'eminent')",-0.04126714,-0.1275459,-0.68680227,-0.6842465,-0.3716568,-0.34558,0.0260768
