,broom_male,broom_female,tuple,average_male,average_female,female-male
21,0.14642182,0.30273825,"('immoral', 'moral')",0.1464218,0.3027382,0.1563164
22,0.1692121,0.20392378,"('untrustworthy', 'trustworthy')",0.1692121,0.2039238,0.0347117
23,6.232423,6.3845086,"('insincere', 'sincere')",6.2324228,6.3845086,0.1520858
24,1.8452115,1.9221835,"('dishonest', 'honest')",1.8452115,1.9221835,0.076972
25,0.08494348,0.22433089,"('egoistic', 'altruistic')",0.0849435,0.2243309,0.1393874
26,0.71557504,0.4356348,"('hardhearted', 'benevolent')",0.715575,0.4356348,-0.2799402
27,1.6853027,1.5354178,"('hardhearted', 'softhearted')",1.6853027,1.5354178,-0.1498849
28,1.0788271,0.9342448,"('disloyal', 'loyal')",1.0788271,0.9342448,-0.1445823
29,-0.36972418,-0.46548197,"('unfair', 'fair')",-0.3697242,-0.465482,-0.0957578
30,1.2139812,1.111706,"('intolerant', 'tolerant')",1.2139812,1.111706,-0.1022752
31,-1.3992602,-1.2434335,"('evil', 'good')",-1.3992602,-1.2434335,0.1558267
32,1.4744741,1.3697519,"('unkind', 'kind')",1.4744741,1.3697519,-0.1047222
33,-1.1151056,-0.9665114,"('wrong', 'right')",-1.1151056,-0.9665114,0.1485942
34,3.8679552,4.235274,"('mean', 'honorable')",3.8679552,4.2352738,0.3673186
35,-1.0651568,-1.2453281,"('corrupt', 'incorrupt')",-1.0651568,-1.2453281,-0.1801713
36,-0.6403385,-0.79077506,"('hostile', 'amicable')",-0.6403385,-0.7907751,-0.1504366
37,1.0994925,1.0662056,"('fake', 'genuine')",1.0994925,1.0662056,-0.0332869
38,-0.42380416,-0.36883515,"('untruthful', 'truthful')",-0.4238042,-0.3688352,0.054969
39,0.0949119,0.120324105,"('exploitative', 'cooperative')",0.0949119,0.1203241,0.0254122
40,-1.0977333,-1.147939,"('stingy', 'generous')",-1.0977333,-1.147939,-0.0502057
41,0.61697793,0.31231758,"('unforgiving', 'forgiving')",0.6169779,0.3123176,-0.3046603
42,-1.4960353,-1.5566969,"('unreliable', 'reliable')",-1.4960353,-1.5566969,-0.0606616
43,1.650636,1.6362704,"('irresponsible', 'responsible')",1.650636,1.6362704,-0.0143656
44,-1.1326351,-1.2838436,"('prejudiced', 'unprejudiced')",-1.1326351,-1.2838436,-0.1512085
45,0.8491175,0.65639234,"('incompetent', 'competent')",0.8491175,0.6563923,-0.1927252
46,-0.09075267,-0.22121604,"('uncompetitive', 'competitive')",-0.0907527,-0.221216,-0.1304633
47,5.6099668,5.7842507,"('stupid', 'smart')",5.6099668,5.7842507,0.1742839
48,1.1064125,1.0330317,"('unintelligent', 'intelligent')",1.1064125,1.0330317,-0.0733808
49,-0.37078956,-0.15151024,"('unable', 'able')",-0.3707896,-0.1515102,0.2192794
50,0.09958265,0.065877564,"('clumsy', 'skillful')",0.0995826,0.0658776,-0.033705
51,0.6514245,0.63431066,"('uneducated', 'educated')",0.6514245,0.6343107,-0.0171138
52,-0.68004656,-0.61176467,"('irrational', 'rational')",-0.6800466,-0.6117647,0.0682819
53,0.51269025,0.5273885,"('uncreative', 'creative')",0.5126902,0.5273885,0.0146983
54,0.7454427,0.9151988,"('incapable', 'capable')",0.7454427,0.9151988,0.1697561
55,1.2128296,1.2822846,"('incompetent', 'clever')",1.2128296,1.2822846,0.069455
56,0.66665447,0.7486226,"('impractical', 'practical')",0.6666545,0.7486226,0.0819681
57,-1.9415905,-2.127601,"('unimaginative', 'imaginative')",-1.9415905,-2.1276009,-0.1860104
58,0.35551685,0.186459,"('undiscriminating', 'discriminating')",0.3555169,0.186459,-0.1690579
59,-0.12191077,0.021072045,"('foolish', 'wise')",-0.1219108,0.021072,0.1429828
60,0.42143694,0.58140737,"('inefficient', 'efficient')",0.4214369,0.5814074,0.1599705
61,0.64503103,0.48051277,"('illogical', 'logical')",0.645031,0.4805128,-0.1645182
62,1.0280154,1.2430562,"('incompetent', 'brilliant')",1.0280154,1.2430562,0.2150408
63,1.0324552,1.1240859,"('unperceptive', 'insightful')",1.0324552,1.1240859,0.0916307
64,-5.7441273,-5.6342897,"('shy', 'confident')",-5.7441273,-5.6342897,0.1098376
65,1.5382317,1.4228817,"('insecure', 'secure')",1.5382317,1.4228817,-0.11535
66,0.20437074,0.08630806,"('inactive', 'active')",0.2043707,0.0863081,-0.1180626
67,-0.8933834,-0.85989696,"('doubtful', 'determined')",-0.8933834,-0.859897,0.0334864
68,-0.5613821,-0.4148193,"('dependent', 'independent')",-0.5613821,-0.4148193,0.1465628
69,-2.1319163,-2.0253527,"('lazy', 'industrious')",-2.1319163,-2.0253527,0.1065636
70,1.9658452,1.8636973,"('lethargic', 'energetic')",1.9658452,1.8636973,-0.1021479
71,0.22374497,0.46067718,"('diffident', 'self-confident')",0.223745,0.4606772,0.2369322
72,0.9264833,1.1130407,"('unambitious', 'ambitious')",0.9264833,1.1130407,0.1865574
73,-3.4220293,-3.1417427,"('helpless', 'self-reliant')",-3.4220293,-3.1417427,0.2802866
74,0.19765267,0.17246914,"('undedicated', 'dedicated')",0.1976527,0.1724691,-0.0251836
75,-0.95710325,-0.90014243,"('meek', 'impulsive')",-0.9571033,-0.9001424,0.0569609
76,1.2840531,1.157994,"('anxious', 'daring')",1.2840531,1.157994,-0.1260591
77,-1.0997392,-1.0407118,"('unmotivated', 'motivated')",-1.0997392,-1.0407118,0.0590274
78,-0.07577943,-0.18333086,"('nonresilient', 'resilient')",-0.0757794,-0.1833309,-0.1075515
79,0.20431902,0.04135172,"('wavering', 'unwavering')",0.204319,0.0413517,-0.1629673
80,0.4574575,0.23705508,"('dominated', 'dominating')",0.4574575,0.2370551,-0.2204024
81,0.76010597,0.6225789,"('submissive', 'aggressive')",0.760106,0.6225789,-0.1375271
82,6.175483,6.350573,"('poor', 'rich')",6.1754832,6.3505731,0.1750899
83,-0.6125745,-0.5950799,"('powerless', 'powerful')",-0.6125745,-0.5950799,0.0174946
84,0.27385136,0.20832604,"('inferior', 'superior')",0.2738514,0.208326,-0.0655254
85,-1.7218441,-1.6672415,"('insignificant', 'prestigious')",-1.7218441,-1.6672415,0.0546026
86,0.5973755,0.54704577,"('uninfluential', 'influential')",0.5973755,0.5470458,-0.0503297
87,0.037317965,0.19546178,"('unsuccessful', 'successful')",0.037318,0.1954618,0.1581438
88,-0.10341301,-0.01399838,"('low', 'eminent')",-0.103413,-0.0139984,0.0894146
