,amphenol_male,amphenol_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-0.9480571,-1.0592171,"('hostile', 'amicable')",-0.6222283,-0.75880724,-0.7851427,-0.9090122,-0.1238695
37,-0.36610746,-0.3895807,"('fake', 'genuine')",-0.4723286,-0.4372251,-0.419218,-0.4134029,0.0058151
38,-0.41814816,-0.4466747,"('untruthful', 'truthful')",-0.05063928,0.04690347,-0.2343937,-0.1998856,0.0345081
39,0.16970377,0.14862102,"('exploitative', 'cooperative')",0.2187847,0.27168247,0.1942442,0.2101517,0.0159075
40,0.096879676,0.099539,"('stingy', 'generous')",-2.0641718,-2.1359706,-0.983646,-1.0182158,-0.0345698
41,-0.4646119,-0.55119616,"('unforgiving', 'forgiving')",-0.08120388,-0.22750658,-0.2729079,-0.3893514,-0.1164435
42,0.21162629,0.20522183,"('unreliable', 'reliable')",-3.074542,-3.0373306,-1.4314579,-1.4160544,0.0154035
43,-0.9308667,-0.9483782,"('irresponsible', 'responsible')",0.25871742,0.22656144,-0.3360747,-0.3609084,-0.0248337
44,0.5284289,0.6015567,"('prejudiced', 'unprejudiced')",-1.3978803,-1.3783829,-0.4347257,-0.3884131,0.0463126
45,-1.1544182,-1.2247894,"('incompetent', 'competent')",0.34376714,0.20328492,-0.4053255,-0.5107522,-0.1054267
46,-0.34065437,-0.35927477,"('uncompetitive', 'competitive')",-0.42262942,-0.5096092,-0.3816419,-0.434442,-0.0528001
47,-0.015146822,0.013078503,"('stupid', 'smart')",4.968028,5.040336,2.4764407,2.5267074,0.0502667
48,0.15421292,0.10777187,"('unintelligent', 'intelligent')",1.2083409,1.1746347,0.6812769,0.6412033,-0.0400736
49,0.46574277,0.5749189,"('unable', 'able')",0.07845847,0.14463305,0.2721006,0.359776,0.0876754
50,0.37229437,0.33390793,"('clumsy', 'skillful')",0.003609497,-0.086765476,0.1879519,0.1235712,-0.0643807
51,-0.4342681,-0.5591345,"('uneducated', 'educated')",0.64120805,0.545243,0.10347,-0.0069457,-0.1104157
52,-0.54106826,-0.66680855,"('irrational', 'rational')",-0.09653256,-0.21694244,-0.3188004,-0.4418755,-0.1230751
53,-1.4427277,-1.5265989,"('uncreative', 'creative')",0.26638097,0.16283557,-0.5881734,-0.6818817,-0.0937083
54,-0.9395024,-1.0114785,"('incapable', 'capable')",0.58660305,0.62417215,-0.1764497,-0.1936532,-0.0172035
55,-0.45527765,-0.49885783,"('incompetent', 'clever')",0.76672643,0.659549,0.1557244,0.0803456,-0.0753788
56,0.5025377,0.3670857,"('impractical', 'practical')",0.06441338,-0.008343117,0.2834755,0.1793713,-0.1041042
57,-0.8157422,-0.9154844,"('unimaginative', 'imaginative')",-2.5719035,-2.6833348,-1.6938229,-1.7994096,-0.1055867
58,-0.013927512,-0.07083481,"('undiscriminating', 'discriminating')",-0.047030855,-0.11573745,-0.0304792,-0.0932861,-0.0628069
59,0.09972334,0.10860753,"('foolish', 'wise')",-0.11203858,-0.061085545,-0.0061576,0.023761,0.0299186
60,0.25955886,0.27478352,"('inefficient', 'efficient')",0.2638392,0.32589275,0.261699,0.3003381,0.0386391
61,-0.6305694,-0.7256361,"('illogical', 'logical')",0.53472215,0.3361424,-0.0479236,-0.1947469,-0.1468233
62,-0.03320784,0.01683423,"('incompetent', 'brilliant')",0.87072295,0.98060256,0.4187576,0.4987184,0.0799608
63,-0.487868,-0.49839514,"('unperceptive', 'insightful')",0.5056014,0.5089961,0.0088667,0.0053005,-0.0035662
64,0.28210697,0.24866183,"('shy', 'confident')",-5.727405,-5.7648797,-2.7226491,-2.7581089,-0.0354598
65,-0.2680443,-0.3535369,"('insecure', 'secure')",-0.024705019,-0.061505735,-0.1463747,-0.2075213,-0.0611466
66,-0.7005904,-0.70517147,"('inactive', 'active')",-0.11888373,-0.079333976,-0.4097371,-0.3922527,0.0174844
67,0.18896109,0.14105487,"('doubtful', 'determined')",-0.34326237,-0.38945624,-0.0771506,-0.1242007,-0.0470501
68,0.4335601,0.45283556,"('dependent', 'independent')",-0.49636996,-0.5017381,-0.0314049,-0.0244513,0.0069536
69,0.7829382,0.82193846,"('lazy', 'industrious')",-0.6763659,-0.5644205,0.0532861,0.128759,0.0754729
70,-1.03158,-1.0346999,"('lethargic', 'energetic')",-0.084052995,-0.09919654,-0.5578165,-0.5669482,-0.0091317
71,0.059369765,0.06677236,"('diffident', 'self-confident')",0.37284544,0.36207855,0.2161076,0.2144254,-0.0016822
72,-0.31364605,-0.32916167,"('unambitious', 'ambitious')",-0.45132965,-0.42021993,-0.3824878,-0.3746908,0.007797
73,1.1285532,1.0935153,"('helpless', 'self-reliant')",-2.9639208,-2.8843586,-0.9176838,-0.8954217,0.0222621
74,-0.468446,-0.5043806,"('undedicated', 'dedicated')",-0.3864891,-0.52395684,-0.4274675,-0.5141687,-0.0867012
75,0.6209146,0.6636753,"('meek', 'impulsive')",-0.59558636,-0.43016312,0.0126641,0.1167561,0.104092
76,0.12564106,0.17852741,"('anxious', 'daring')",-0.0547662,-0.006280612,0.0354374,0.0861234,0.050686
77,-0.30947578,-0.3032521,"('unmotivated', 'motivated')",-0.80396026,-0.76126754,-0.556718,-0.5322598,0.0244582
78,-0.11805396,-0.07100023,"('nonresilient', 'resilient')",-0.0089352,-0.055893227,-0.0634946,-0.0634467,4.79e-05
79,-0.2932883,-0.33695316,"('wavering', 'unwavering')",-0.8408855,-0.79637873,-0.5670869,-0.5666659,0.000421
80,0.010005936,0.033347808,"('dominated', 'dominating')",-0.52811354,-0.46239087,-0.2590538,-0.2145215,0.0445323
81,0.47391406,0.4339713,"('submissive', 'aggressive')",-0.077417925,-0.00735645,0.1982481,0.2133074,0.0150593
82,-0.70848227,-0.736829,"('poor', 'rich')",6.066543,6.00773,2.6790304,2.6354506,-0.0435798
83,0.24259385,0.1786345,"('powerless', 'powerful')",-0.8704463,-0.88300353,-0.3139262,-0.3521845,-0.0382583
84,0.03876515,0.013513101,"('inferior', 'superior')",0.83749384,0.83800894,0.4381295,0.425761,-0.0123685
85,0.35488456,0.33210137,"('insignificant', 'prestigious')",-0.051936146,-0.10139328,0.1514742,0.115354,-0.0361202
86,-1.2213887,-1.3756393,"('uninfluential', 'influential')",-0.24259453,-0.40084773,-0.7319916,-0.8882436,-0.156252
87,-0.01222191,-0.108864635,"('unsuccessful', 'successful')",1.1375515,1.1478525,0.5626648,0.5194939,-0.0431709
88,0.085363805,-0.0275303,"('low', 'eminent')",0.2939126,0.1204024,0.1896382,0.0464361,-0.1432021
