,severity_male,severity_female,tuple,average_male,average_female,female-male
41,0.06389052,0.040392473,"('unforgiving', 'forgiving')",0.0638905,0.0403925,-0.023498
42,-1.8805418,-1.9903824,"('unreliable', 'reliable')",-1.8805418,-1.9903824,-0.1098406
43,1.0306599,1.0040587,"('irresponsible', 'responsible')",1.0306599,1.0040587,-0.0266012
44,-0.73407394,-0.7186629,"('prejudiced', 'unprejudiced')",-0.7340739,-0.7186629,0.015411
45,-0.077934,-0.09294127,"('incompetent', 'competent')",-0.077934,-0.0929413,-0.0150073
46,-0.15644388,-0.2649636,"('uncompetitive', 'competitive')",-0.1564439,-0.2649636,-0.1085197
47,4.8086615,4.9895024,"('stupid', 'smart')",4.8086615,4.9895024,0.1808409
48,0.33639792,0.2808418,"('unintelligent', 'intelligent')",0.3363979,0.2808418,-0.0555561
49,0.004029762,0.07050146,"('unable', 'able')",0.0040298,0.0705015,0.0664717
50,-0.3312951,-0.3984946,"('clumsy', 'skillful')",-0.3312951,-0.3984946,-0.0671995
51,0.8375907,0.68178034,"('uneducated', 'educated')",0.8375907,0.6817803,-0.1558104
52,-0.99995893,-1.0268726,"('irrational', 'rational')",-0.9999589,-1.0268726,-0.0269137
53,-0.35720623,-0.42351523,"('uncreative', 'creative')",-0.3572062,-0.4235152,-0.066309
54,0.82265854,0.8753881,"('incapable', 'capable')",0.8226585,0.8753881,0.0527296
55,0.91262925,0.878094,"('incompetent', 'clever')",0.9126292,0.878094,-0.0345352
56,0.73005956,0.68162805,"('impractical', 'practical')",0.7300596,0.681628,-0.0484316
57,-2.438698,-2.4465976,"('unimaginative', 'imaginative')",-2.4386981,-2.4465976,-0.0078995
58,0.094904676,0.08381299,"('undiscriminating', 'discriminating')",0.0949047,0.083813,-0.0110917
59,-0.27524695,-0.28000176,"('foolish', 'wise')",-0.2752469,-0.2800018,-0.0047549
60,0.7131914,0.7517406,"('inefficient', 'efficient')",0.7131914,0.7517406,0.0385492
61,-0.026339475,-0.16850838,"('illogical', 'logical')",-0.0263395,-0.1685084,-0.1421689
62,0.43567562,0.48141268,"('incompetent', 'brilliant')",0.4356756,0.4814127,0.0457371
63,0.037086256,0.01873425,"('unperceptive', 'insightful')",0.0370863,0.0187343,-0.018352
64,-5.750411,-5.790239,"('shy', 'confident')",-5.750411,-5.7902389,-0.0398279
65,0.58015454,0.55832,"('insecure', 'secure')",0.5801545,0.55832,-0.0218345
66,-0.071200654,-0.113477185,"('inactive', 'active')",-0.0712007,-0.1134772,-0.0422765
67,-0.34964284,-0.28601488,"('doubtful', 'determined')",-0.3496428,-0.2860149,0.0636279
68,-0.56978047,-0.6317437,"('dependent', 'independent')",-0.5697805,-0.6317437,-0.0619632
69,-2.2510073,-2.202056,"('lazy', 'industrious')",-2.2510073,-2.2020559,0.0489514
70,1.5694387,1.476729,"('lethargic', 'energetic')",1.5694387,1.476729,-0.0927097
71,0.43397555,0.5139637,"('diffident', 'self-confident')",0.4339755,0.5139637,0.0799882
72,0.82081324,0.94978666,"('unambitious', 'ambitious')",0.8208132,0.9497867,0.1289735
73,-3.038868,-3.0014832,"('helpless', 'self-reliant')",-3.038868,-3.0014832,0.0373848
74,0.47997302,0.3126566,"('undedicated', 'dedicated')",0.479973,0.3126566,-0.1673164
75,-0.83087677,-0.7193356,"('meek', 'impulsive')",-0.8308768,-0.7193356,0.1115412
76,1.0699431,1.0048885,"('anxious', 'daring')",1.0699431,1.0048885,-0.0650546
77,-1.5471954,-1.3954386,"('unmotivated', 'motivated')",-1.5471954,-1.3954386,0.1517568
78,-0.64391494,-0.6446596,"('nonresilient', 'resilient')",-0.6439149,-0.6446596,-0.0007447
79,-0.3665316,-0.35870743,"('wavering', 'unwavering')",-0.3665316,-0.3587074,0.0078242
80,-0.003665883,-0.13590685,"('dominated', 'dominating')",-0.0036659,-0.1359068,-0.1322409
81,0.6300088,0.59709555,"('submissive', 'aggressive')",0.6300088,0.5970955,-0.0329133
82,5.9567904,6.0943027,"('poor', 'rich')",5.9567904,6.0943027,0.1375123
83,0.02441212,0.055560432,"('powerless', 'powerful')",0.0244121,0.0555604,0.0311483
84,0.31624666,0.34894282,"('inferior', 'superior')",0.3162467,0.3489428,0.0326961
85,-0.62258816,-0.6314887,"('insignificant', 'prestigious')",-0.6225882,-0.6314887,-0.0089005
86,0.39543515,0.37052843,"('uninfluential', 'influential')",0.3954352,0.3705284,-0.0249068
87,-0.69293714,-0.5626373,"('unsuccessful', 'successful')",-0.6929371,-0.5626373,0.1302998
88,0.38899845,0.32535738,"('low', 'eminent')",0.3889984,0.3253574,-0.063641
