,word_male,word_female,tuple,average_male,average_female,female-male
71,0.5703808,0.66905534,"('diffident', 'self-confident')",0.5703808,0.6690553,0.0986745
72,0.9020339,0.91283435,"('unambitious', 'ambitious')",0.9020339,0.9128343,0.0108004
73,-2.6667416,-2.6156878,"('helpless', 'self-reliant')",-2.6667416,-2.6156878,0.0510538
74,0.6168302,0.5294444,"('undedicated', 'dedicated')",0.6168302,0.5294444,-0.0873858
75,-0.9517604,-0.8882627,"('meek', 'impulsive')",-0.9517604,-0.8882627,0.0634977
76,1.4506154,1.3843095,"('anxious', 'daring')",1.4506154,1.3843095,-0.0663059
77,-0.8069958,-0.75936395,"('unmotivated', 'motivated')",-0.8069958,-0.7593639,0.0476319
78,-0.18763344,-0.22250466,"('nonresilient', 'resilient')",-0.1876334,-0.2225047,-0.0348713
79,-0.17505954,-0.122587405,"('wavering', 'unwavering')",-0.1750595,-0.1225874,0.0524721
80,0.5095503,0.4857387,"('dominated', 'dominating')",0.5095503,0.4857387,-0.0238116
81,0.72941846,0.7813581,"('submissive', 'aggressive')",0.7294185,0.7813581,0.0519396
82,6.3621235,6.5289855,"('poor', 'rich')",6.3621235,6.5289855,0.166862
83,-0.31580728,-0.29196936,"('powerless', 'powerful')",-0.3158073,-0.2919694,0.0238379
84,0.26106924,0.24147877,"('inferior', 'superior')",0.2610692,0.2414788,-0.0195904
85,-1.5291353,-1.5735296,"('insignificant', 'prestigious')",-1.5291353,-1.5735296,-0.0443943
86,0.8161847,0.8223775,"('uninfluential', 'influential')",0.8161847,0.8223775,0.0061928
87,0.624813,0.7177404,"('unsuccessful', 'successful')",0.624813,0.7177404,0.0929274
88,0.35627472,0.38430768,"('low', 'eminent')",0.3562747,0.3843077,0.028033
