,revascularization_male,revascularization_female,tuple,average_male,average_female,female-male
32,0.43338686,0.2224343,"('unkind', 'kind')",0.4333869,0.2224343,-0.2109526
33,0.053563792,-0.077236,"('wrong', 'right')",0.0535638,-0.077236,-0.1307998
34,1.0160941,1.0735304,"('mean', 'honorable')",1.0160941,1.0735304,0.0574363
35,0.7878791,0.70147735,"('corrupt', 'incorrupt')",0.7878791,0.7014773,-0.0864018
36,-0.40007842,-0.5494246,"('hostile', 'amicable')",-0.4000784,-0.5494246,-0.1493462
37,-0.4113297,-0.40234149,"('fake', 'genuine')",-0.4113297,-0.4023415,0.0089882
38,0.012695592,-0.13840021,"('untruthful', 'truthful')",0.0126956,-0.1384002,-0.1510958
39,0.16502196,0.18473788,"('exploitative', 'cooperative')",0.165022,0.1847379,0.0197159
40,-0.2509053,-0.24570404,"('stingy', 'generous')",-0.2509053,-0.245704,0.0052013
41,0.17996283,0.07280886,"('unforgiving', 'forgiving')",0.1799628,0.0728089,-0.1071539
42,-0.1706605,0.034417845,"('unreliable', 'reliable')",-0.1706605,0.0344178,0.2050783
43,-0.9674315,-0.9894937,"('irresponsible', 'responsible')",-0.9674315,-0.9894937,-0.0220622
44,1.037067,1.2596469,"('prejudiced', 'unprejudiced')",1.0370671,1.2596469,0.2225798
45,-0.5692167,-0.63346434,"('incompetent', 'competent')",-0.5692167,-0.6334643,-0.0642476
46,-1.1202428,-1.1813589,"('uncompetitive', 'competitive')",-1.1202428,-1.1813589,-0.0611161
47,0.953087,0.9964091,"('stupid', 'smart')",0.953087,0.9964091,0.0433221
48,-0.1407968,-0.33036837,"('unintelligent', 'intelligent')",-0.1407968,-0.3303684,-0.1895716
49,0.20996968,0.3095148,"('unable', 'able')",0.2099697,0.3095148,0.0995451
50,0.7110418,0.6677615,"('clumsy', 'skillful')",0.7110418,0.6677615,-0.0432803
51,-0.08624571,-0.24447587,"('uneducated', 'educated')",-0.0862457,-0.2444759,-0.1582302
52,0.26652375,0.12290545,"('irrational', 'rational')",0.2665237,0.1229054,-0.1436183
53,-1.0395085,-1.202659,"('uncreative', 'creative')",-1.0395085,-1.202659,-0.1631505
54,-0.38979673,-0.52946603,"('incapable', 'capable')",-0.3897967,-0.529466,-0.1396693
55,-0.9899238,-1.0862181,"('incompetent', 'clever')",-0.9899238,-1.0862181,-0.0962943
56,0.07537613,0.026353512,"('impractical', 'practical')",0.0753761,0.0263535,-0.0490226
57,-1.2577579,-1.3925915,"('unimaginative', 'imaginative')",-1.2577579,-1.3925915,-0.1348336
58,-0.9350685,-1.0379919,"('undiscriminating', 'discriminating')",-0.9350685,-1.0379919,-0.1029234
59,0.21354155,0.24699639,"('foolish', 'wise')",0.2135416,0.2469964,0.0334548
60,-0.48005894,-0.39590335,"('inefficient', 'efficient')",-0.4800589,-0.3959033,0.0841556
61,-0.43785337,-0.60027426,"('illogical', 'logical')",-0.4378534,-0.6002743,-0.1624209
62,-0.04780598,-0.009939462,"('incompetent', 'brilliant')",-0.047806,-0.0099395,0.0378665
63,-0.23558804,-0.3066445,"('unperceptive', 'insightful')",-0.235588,-0.3066445,-0.0710565
64,-0.78358227,-0.64505893,"('shy', 'confident')",-0.7835823,-0.6450589,0.1385234
65,-0.87887836,-0.84731656,"('insecure', 'secure')",-0.8788784,-0.8473166,0.0315618
66,-0.42728886,-0.47572935,"('inactive', 'active')",-0.4272889,-0.4757293,-0.0484404
67,0.93741965,0.98341,"('doubtful', 'determined')",0.9374197,0.98341,0.0459903
68,0.0013363138,0.019727385,"('dependent', 'independent')",0.0013363,0.0197274,0.0183911
69,1.1856906,1.2403206,"('lazy', 'industrious')",1.1856906,1.2403206,0.05463
70,0.07023065,0.13250658,"('lethargic', 'energetic')",0.0702306,0.1325066,0.062276
71,-0.031943202,-0.090580806,"('diffident', 'self-confident')",-0.0319432,-0.0905808,-0.0586376
72,-0.56548536,-0.62696505,"('unambitious', 'ambitious')",-0.5654854,-0.626965,-0.0614796
73,-0.092204474,0.020861492,"('helpless', 'self-reliant')",-0.0922045,0.0208615,0.113066
74,-0.1957824,-0.25064743,"('undedicated', 'dedicated')",-0.1957824,-0.2506474,-0.054865
75,1.2276514,1.2528352,"('meek', 'impulsive')",1.2276514,1.2528352,0.0251838
76,0.22075728,0.3362836,"('anxious', 'daring')",0.2207573,0.3362836,0.1155263
77,-0.46117482,-0.48189944,"('unmotivated', 'motivated')",-0.4611748,-0.4818994,-0.0207246
78,-0.81880635,-0.8653209,"('nonresilient', 'resilient')",-0.8188064,-0.8653209,-0.0465145
79,-0.2308941,-0.2308984,"('wavering', 'unwavering')",-0.2308941,-0.2308984,-4.3e-06
80,0.2803326,0.2600215,"('dominated', 'dominating')",0.2803326,0.2600215,-0.0203111
81,0.60244924,0.5633412,"('submissive', 'aggressive')",0.6024492,0.5633412,-0.039108
82,0.64212424,0.598249,"('poor', 'rich')",0.6421242,0.598249,-0.0438752
83,-0.019001875,-0.18551075,"('powerless', 'powerful')",-0.0190019,-0.1855108,-0.1665089
84,0.43377343,0.36878982,"('inferior', 'superior')",0.4337734,0.3687898,-0.0649836
85,0.2751948,0.13723367,"('insignificant', 'prestigious')",0.2751948,0.1372337,-0.1379611
86,-1.6553153,-1.9813049,"('uninfluential', 'influential')",-1.6553153,-1.9813049,-0.3259896
87,0.16558963,0.10244263,"('unsuccessful', 'successful')",0.1655896,0.1024426,-0.063147
88,0.86295694,0.6890817,"('low', 'eminent')",0.8629569,0.6890817,-0.1738752
