,nonbeliever_male,nonbeliever_female,tuple,average_male,average_female,female-male
40,-0.4512615,-0.4868458,"('stingy', 'generous')",-0.4512615,-0.4868458,-0.0355843
41,-1.251761,-1.3253281,"('unforgiving', 'forgiving')",-1.251761,-1.3253281,-0.0735671
42,0.016267573,0.09781597,"('unreliable', 'reliable')",0.0162676,0.097816,0.0815484
43,-1.3335187,-1.3519993,"('irresponsible', 'responsible')",-1.3335187,-1.3519993,-0.0184806
44,1.2073091,1.2399198,"('prejudiced', 'unprejudiced')",1.2073091,1.2399198,0.0326107
45,-1.8877605,-1.9417878,"('incompetent', 'competent')",-1.8877605,-1.9417878,-0.0540273
46,-2.4595706,-2.4948957,"('uncompetitive', 'competitive')",-2.4595706,-2.4948957,-0.0353251
47,-0.35034463,-0.42003793,"('stupid', 'smart')",-0.3503446,-0.4200379,-0.0696933
48,-2.0550377,-2.053244,"('unintelligent', 'intelligent')",-2.0550377,-2.0532441,0.0017936
49,-0.31714842,-0.1697029,"('unable', 'able')",-0.3171484,-0.1697029,0.1474455
50,0.3290371,0.40170416,"('clumsy', 'skillful')",0.3290371,0.4017042,0.0726671
51,-1.6026343,-1.6601564,"('uneducated', 'educated')",-1.6026343,-1.6601564,-0.0575221
52,-0.0717302,-0.14626345,"('irrational', 'rational')",-0.0717302,-0.1462635,-0.0745333
53,-1.08206,-1.0319495,"('uncreative', 'creative')",-1.08206,-1.0319495,0.0501105
54,0.029281953,0.07049714,"('incapable', 'capable')",0.029282,0.0704971,0.0412151
55,-2.1681187,-2.2199397,"('incompetent', 'clever')",-2.1681187,-2.2199397,-0.051821
56,-0.59273565,-0.6179477,"('impractical', 'practical')",-0.5927356,-0.6179477,-0.0252121
57,-2.302494,-2.3372097,"('unimaginative', 'imaginative')",-2.302494,-2.3372097,-0.0347157
58,-1.381398,-1.4161862,"('undiscriminating', 'discriminating')",-1.381398,-1.4161862,-0.0347882
59,0.6182255,0.6689229,"('foolish', 'wise')",0.6182255,0.6689229,0.0506974
60,-1.1432798,-1.0763137,"('inefficient', 'efficient')",-1.1432798,-1.0763137,0.0669661
61,-0.8147638,-0.8830189,"('illogical', 'logical')",-0.8147638,-0.8830189,-0.0682551
62,-1.2947342,-1.2541714,"('incompetent', 'brilliant')",-1.2947342,-1.2541714,0.0405628
63,-2.5378022,-2.527912,"('unperceptive', 'insightful')",-2.5378022,-2.5279119,0.0098903
64,-1.3038164,-1.3199589,"('shy', 'confident')",-1.3038164,-1.3199589,-0.0161425
65,-1.2790176,-1.4033585,"('insecure', 'secure')",-1.2790176,-1.4033585,-0.1243409
66,-0.0588273,-0.105266176,"('inactive', 'active')",-0.0588273,-0.1052662,-0.0464389
67,0.65816003,0.65333605,"('doubtful', 'determined')",0.65816,0.653336,-0.004824
68,-0.96206635,-0.86963177,"('dependent', 'independent')",-0.9620664,-0.8696318,0.0924346
69,2.1559093,2.242649,"('lazy', 'industrious')",2.1559093,2.2426491,0.0867398
70,-1.071768,-1.117804,"('lethargic', 'energetic')",-1.071768,-1.1178041,-0.0460361
71,0.45717666,0.57566255,"('diffident', 'self-confident')",0.4571767,0.5756626,0.1184859
72,-1.0926961,-1.0371852,"('unambitious', 'ambitious')",-1.0926961,-1.0371852,0.0555109
73,0.9565152,1.0033416,"('helpless', 'self-reliant')",0.9565152,1.0033416,0.0468264
74,-0.8713734,-0.8961419,"('undedicated', 'dedicated')",-0.8713734,-0.8961419,-0.0247685
75,0.40423772,0.46773025,"('meek', 'impulsive')",0.4042377,0.4677303,0.0634926
76,-0.7960498,-0.7592285,"('anxious', 'daring')",-0.7960498,-0.7592285,0.0368213
77,-0.879406,-0.74677265,"('unmotivated', 'motivated')",-0.879406,-0.7467726,0.1326334
78,-1.3871654,-1.3234943,"('nonresilient', 'resilient')",-1.3871654,-1.3234943,0.0636711
79,1.0821887,1.127421,"('wavering', 'unwavering')",1.0821887,1.127421,0.0452323
80,-0.04892163,-0.10921147,"('dominated', 'dominating')",-0.0489216,-0.1092115,-0.0602899
81,-1.2876025,-1.4357916,"('submissive', 'aggressive')",-1.2876025,-1.4357916,-0.1481891
82,-0.5770872,-0.59157294,"('poor', 'rich')",-0.5770872,-0.5915729,-0.0144857
83,-0.76002574,-0.80851924,"('powerless', 'powerful')",-0.7600257,-0.8085192,-0.0484935
84,0.7566645,0.77352345,"('inferior', 'superior')",0.7566645,0.7735234,0.0168589
85,0.8300307,0.81789595,"('insignificant', 'prestigious')",0.8300307,0.8178959,-0.0121348
86,-2.515068,-2.593154,"('uninfluential', 'influential')",-2.5150681,-2.593154,-0.0780859
87,-0.12749346,-0.16459407,"('unsuccessful', 'successful')",-0.1274935,-0.1645941,-0.0371006
88,-0.41178927,-0.40054464,"('low', 'eminent')",-0.4117893,-0.4005446,0.0112447
