,suite_male,suite_female,tuple,average_male,average_female,female-male
76,-0.24535912,-0.3326217,"('anxious', 'daring')",-0.2453591,-0.3326217,-0.0872626
77,-0.81161505,-0.877894,"('unmotivated', 'motivated')",-0.811615,-0.877894,-0.066279
78,-0.29270747,-0.3580814,"('nonresilient', 'resilient')",-0.2927075,-0.3580814,-0.0653739
79,-0.60908794,-0.47632018,"('wavering', 'unwavering')",-0.6090879,-0.4763202,0.1327677
80,-0.56222343,-0.693727,"('dominated', 'dominating')",-0.5622234,-0.693727,-0.1315036
81,-0.48318818,-0.46416342,"('submissive', 'aggressive')",-0.4831882,-0.4641634,0.0190248
82,6.0861936,6.337224,"('poor', 'rich')",6.0861936,6.337224,0.2510304
83,-0.30673602,-0.39204687,"('powerless', 'powerful')",-0.306736,-0.3920469,-0.0853109
84,0.20510209,0.13302039,"('inferior', 'superior')",0.2051021,0.1330204,-0.0720817
85,-0.48626062,-0.48683393,"('insignificant', 'prestigious')",-0.4862606,-0.4868339,-0.0005733
86,0.08129797,0.015178818,"('uninfluential', 'influential')",0.081298,0.0151788,-0.0661192
87,0.022274017,0.096030466,"('unsuccessful', 'successful')",0.022274,0.0960305,0.0737565
88,0.011955814,0.019778032,"('low', 'eminent')",0.0119558,0.019778,0.0078222
