,volcano_male,volcano_female,tuple,average_male,average_female,female-male
30,1.3797804,1.3549937,"('intolerant', 'tolerant')",1.3797804,1.3549937,-0.0247867
31,-1.3529718,-1.3518236,"('evil', 'good')",-1.3529718,-1.3518236,0.0011482
32,1.0873411,1.0250001,"('unkind', 'kind')",1.0873411,1.0250001,-0.062341
33,-0.9062921,-0.79677486,"('wrong', 'right')",-0.9062921,-0.7967749,0.1095172
34,4.37352,4.600623,"('mean', 'honorable')",4.3735199,4.6006231,0.2271032
35,-1.3670181,-1.5194063,"('corrupt', 'incorrupt')",-1.3670181,-1.5194063,-0.1523882
36,-0.8475827,-0.94869477,"('hostile', 'amicable')",-0.8475827,-0.9486948,-0.1011121
37,0.6741504,0.63262135,"('fake', 'genuine')",0.6741504,0.6326213,-0.0415291
38,-0.45498785,-0.3670745,"('untruthful', 'truthful')",-0.4549879,-0.3670745,0.0879134
39,0.00096863415,0.010713789,"('exploitative', 'cooperative')",0.0009686,0.0107138,0.0097452
40,-1.2535411,-1.3329405,"('stingy', 'generous')",-1.2535411,-1.3329405,-0.0793994
41,0.06896871,-0.012091905,"('unforgiving', 'forgiving')",0.0689687,-0.0120919,-0.0810606
42,-1.8152492,-1.841728,"('unreliable', 'reliable')",-1.8152492,-1.841728,-0.0264788
43,1.5370876,1.5553133,"('irresponsible', 'responsible')",1.5370876,1.5553133,0.0182257
44,-1.0694401,-1.1913866,"('prejudiced', 'unprejudiced')",-1.0694401,-1.1913866,-0.1219465
45,0.1962126,0.08876131,"('incompetent', 'competent')",0.1962126,0.0887613,-0.1074513
46,-0.18182226,-0.20564263,"('uncompetitive', 'competitive')",-0.1818223,-0.2056426,-0.0238203
47,5.6479764,5.7925487,"('stupid', 'smart')",5.6479764,5.7925487,0.1445723
48,1.0346607,1.0095497,"('unintelligent', 'intelligent')",1.0346607,1.0095497,-0.025111
49,-0.2765524,-0.13583952,"('unable', 'able')",-0.2765524,-0.1358395,0.1407129
50,-0.3354744,-0.28536937,"('clumsy', 'skillful')",-0.3354744,-0.2853694,0.050105
51,0.27600217,0.24449217,"('uneducated', 'educated')",0.2760022,0.2444922,-0.03151
52,-0.5751743,-0.5898809,"('irrational', 'rational')",-0.5751743,-0.5898809,-0.0147066
53,0.33992994,0.3150622,"('uncreative', 'creative')",0.3399299,0.3150622,-0.0248677
54,0.85618335,0.9870873,"('incapable', 'capable')",0.8561834,0.9870873,0.1309039
55,0.88174677,0.8782644,"('incompetent', 'clever')",0.8817468,0.8782644,-0.0034824
56,0.4260744,0.41984603,"('impractical', 'practical')",0.4260744,0.419846,-0.0062284
57,-2.1471586,-2.2394013,"('unimaginative', 'imaginative')",-2.1471586,-2.2394013,-0.0922427
58,-0.07803914,-0.10861484,"('undiscriminating', 'discriminating')",-0.0780391,-0.1086148,-0.0305757
59,0.0014004856,0.08142243,"('foolish', 'wise')",0.0014005,0.0814224,0.0800219
60,0.34966612,0.48445976,"('inefficient', 'efficient')",0.3496661,0.4844598,0.1347937
61,0.49600285,0.3483197,"('illogical', 'logical')",0.4960029,0.3483197,-0.1476832
62,1.012404,1.093299,"('incompetent', 'brilliant')",1.012404,1.093299,0.080895
63,0.6671428,0.7059767,"('unperceptive', 'insightful')",0.6671428,0.7059767,0.0388339
64,-5.780521,-5.7837825,"('shy', 'confident')",-5.7805209,-5.7837825,-0.0032616
65,1.1166126,1.0539106,"('insecure', 'secure')",1.1166126,1.0539106,-0.062702
66,0.06562288,-0.031082362,"('inactive', 'active')",0.0656229,-0.0310824,-0.0967053
67,-0.8524613,-0.76048285,"('doubtful', 'determined')",-0.8524613,-0.7604828,0.0919785
68,-0.43972117,-0.39843404,"('dependent', 'independent')",-0.4397212,-0.398434,0.0412872
69,-2.0716302,-2.026833,"('lazy', 'industrious')",-2.0716302,-2.0268331,0.0447971
70,1.6665238,1.5709769,"('lethargic', 'energetic')",1.6665238,1.5709769,-0.0955469
71,0.2425336,0.36657244,"('diffident', 'self-confident')",0.2425336,0.3665724,0.1240388
72,1.0062585,1.1281754,"('unambitious', 'ambitious')",1.0062585,1.1281754,0.1219169
73,-3.016542,-2.9490392,"('helpless', 'self-reliant')",-3.016542,-2.9490392,0.0675028
74,0.01006823,-0.056320827,"('undedicated', 'dedicated')",0.0100682,-0.0563208,-0.066389
75,-0.71473753,-0.64995843,"('meek', 'impulsive')",-0.7147375,-0.6499584,0.0647791
76,1.1151133,1.0682774,"('anxious', 'daring')",1.1151133,1.0682774,-0.0468359
77,-1.1403806,-1.0719097,"('unmotivated', 'motivated')",-1.1403806,-1.0719097,0.0684709
78,-0.41035923,-0.39591178,"('nonresilient', 'resilient')",-0.4103592,-0.3959118,0.0144474
79,-0.13410914,-0.17886782,"('wavering', 'unwavering')",-0.1341091,-0.1788678,-0.0447587
80,0.0051349076,-0.1240684,"('dominated', 'dominating')",0.0051349,-0.1240684,-0.1292033
81,0.31383646,0.31663603,"('submissive', 'aggressive')",0.3138365,0.316636,0.0027995
82,6.2326684,6.4118347,"('poor', 'rich')",6.2326684,6.4118347,0.1791663
83,-0.52844894,-0.537247,"('powerless', 'powerful')",-0.5284489,-0.537247,-0.0087981
84,0.3428462,0.34986424,"('inferior', 'superior')",0.3428462,0.3498642,0.007018
85,-1.1676239,-1.1171019,"('insignificant', 'prestigious')",-1.1676239,-1.1171019,0.050522
86,0.50103635,0.43655792,"('uninfluential', 'influential')",0.5010363,0.4365579,-0.0644784
87,-0.1185482,-0.028422333,"('unsuccessful', 'successful')",-0.1185482,-0.0284223,0.0901259
88,-0.23343135,-0.15854025,"('low', 'eminent')",-0.2334314,-0.1585402,0.0748912
