,metaphor_male,metaphor_female,tuple,average_male,average_female,female-male
25,0.46654156,0.45975578,"('egoistic', 'altruistic')",0.4665416,0.4597558,-0.0067858
26,0.3131619,0.21909827,"('hardhearted', 'benevolent')",0.3131619,0.2190983,-0.0940636
27,1.8602314,1.6876645,"('hardhearted', 'softhearted')",1.8602314,1.6876645,-0.1725669
28,0.8381433,0.816022,"('disloyal', 'loyal')",0.8381433,0.816022,-0.0221213
29,-0.4307433,-0.54648566,"('unfair', 'fair')",-0.4307433,-0.5464857,-0.1157424
30,0.6607802,0.6301101,"('intolerant', 'tolerant')",0.6607802,0.6301101,-0.0306701
31,-1.2184931,-1.2539682,"('evil', 'good')",-1.2184931,-1.2539682,-0.0354751
32,1.0922177,1.0501307,"('unkind', 'kind')",1.0922177,1.0501307,-0.042087
33,-0.36893973,-0.35589874,"('wrong', 'right')",-0.3689397,-0.3558987,0.013041
34,4.4688187,4.5628767,"('mean', 'honorable')",4.4688187,4.5628767,0.094058
35,-0.83154315,-0.9703345,"('corrupt', 'incorrupt')",-0.8315431,-0.9703345,-0.1387914
36,-0.5354558,-0.55612963,"('hostile', 'amicable')",-0.5354558,-0.5561296,-0.0206738
37,0.91020006,0.9021616,"('fake', 'genuine')",0.9102001,0.9021616,-0.0080385
38,-0.56928533,-0.45678854,"('untruthful', 'truthful')",-0.5692853,-0.4567885,0.1124968
39,0.11559947,0.10329627,"('exploitative', 'cooperative')",0.1155995,0.1032963,-0.0123032
40,-1.3887136,-1.5787686,"('stingy', 'generous')",-1.3887136,-1.5787686,-0.190055
41,0.13607128,0.14409319,"('unforgiving', 'forgiving')",0.1360713,0.1440932,0.0080219
42,-1.9465808,-1.9670159,"('unreliable', 'reliable')",-1.9465808,-1.9670159,-0.0204351
43,1.1308721,1.1175839,"('irresponsible', 'responsible')",1.1308721,1.1175839,-0.0132882
44,-0.80858874,-0.80138713,"('prejudiced', 'unprejudiced')",-0.8085887,-0.8013871,0.0072016
45,-0.05112081,-0.116151266,"('incompetent', 'competent')",-0.0511208,-0.1161513,-0.0650305
46,-0.33751094,-0.34111753,"('uncompetitive', 'competitive')",-0.3375109,-0.3411175,-0.0036066
47,5.0740843,5.1631074,"('stupid', 'smart')",5.0740843,5.1631074,0.0890231
48,0.34644482,0.28654355,"('unintelligent', 'intelligent')",0.3464448,0.2865435,-0.0599013
49,0.07583939,0.19438162,"('unable', 'able')",0.0758394,0.1943816,0.1185422
50,-0.16641249,-0.12185106,"('clumsy', 'skillful')",-0.1664125,-0.1218511,0.0445614
51,0.08123433,0.03940056,"('uneducated', 'educated')",0.0812343,0.0394006,-0.0418337
52,-0.23888505,-0.31517324,"('irrational', 'rational')",-0.238885,-0.3151732,-0.0762882
53,0.065120295,0.040696025,"('uncreative', 'creative')",0.0651203,0.040696,-0.0244243
54,1.0240955,1.1649672,"('incapable', 'capable')",1.0240955,1.1649672,0.1408717
55,0.46691218,0.4058705,"('incompetent', 'clever')",0.4669122,0.4058705,-0.0610417
56,0.18378319,0.15159675,"('impractical', 'practical')",0.1837832,0.1515968,-0.0321864
57,-2.570583,-2.5595756,"('unimaginative', 'imaginative')",-2.5705831,-2.5595756,0.0110075
58,-0.027577236,-0.07264959,"('undiscriminating', 'discriminating')",-0.0275772,-0.0726496,-0.0450724
59,-0.109408095,-0.025685139,"('foolish', 'wise')",-0.1094081,-0.0256851,0.083723
60,0.5663624,0.61327785,"('inefficient', 'efficient')",0.5663624,0.6132779,0.0469155
61,0.21292329,0.00034432113,"('illogical', 'logical')",0.2129233,0.0003443,-0.212579
62,0.6498401,0.66105664,"('incompetent', 'brilliant')",0.6498401,0.6610566,0.0112165
63,0.1825671,0.1928776,"('unperceptive', 'insightful')",0.1825671,0.1928776,0.0103105
64,-6.0749826,-6.00498,"('shy', 'confident')",-6.0749826,-6.0049801,0.0700025
65,0.4559105,0.412001,"('insecure', 'secure')",0.4559105,0.412001,-0.0439095
66,-0.09095426,-0.12095015,"('inactive', 'active')",-0.0909543,-0.1209501,-0.0299958
67,-0.6504124,-0.5600846,"('doubtful', 'determined')",-0.6504124,-0.5600846,0.0903278
68,-0.4740957,-0.52081627,"('dependent', 'independent')",-0.4740957,-0.5208163,-0.0467206
69,-1.7310574,-1.7303184,"('lazy', 'industrious')",-1.7310574,-1.7303184,0.000739
70,1.2260994,1.1627349,"('lethargic', 'energetic')",1.2260994,1.1627349,-0.0633645
71,0.53895736,0.56538695,"('diffident', 'self-confident')",0.5389574,0.565387,0.0264296
72,0.93913203,1.0174011,"('unambitious', 'ambitious')",0.939132,1.0174011,0.0782691
73,-2.970118,-2.94354,"('helpless', 'self-reliant')",-2.970118,-2.9435401,0.0265779
74,-0.21911189,-0.30926982,"('undedicated', 'dedicated')",-0.2191119,-0.3092698,-0.0901579
75,-0.629643,-0.44206125,"('meek', 'impulsive')",-0.629643,-0.4420612,0.1875818
76,0.62930554,0.56888044,"('anxious', 'daring')",0.6293055,0.5688804,-0.0604251
77,-1.3891292,-1.2207286,"('unmotivated', 'motivated')",-1.3891292,-1.2207286,0.1684006
78,-0.493539,-0.5274095,"('nonresilient', 'resilient')",-0.493539,-0.5274095,-0.0338705
79,-0.43259794,-0.32490543,"('wavering', 'unwavering')",-0.4325979,-0.3249054,0.1076925
80,-0.4079495,-0.4676717,"('dominated', 'dominating')",-0.4079495,-0.4676717,-0.0597222
81,-0.14875601,-0.08025181,"('submissive', 'aggressive')",-0.148756,-0.0802518,0.0685042
82,6.464113,6.51952,"('poor', 'rich')",6.4641132,6.5195198,0.0554066
83,-0.47822902,-0.42068973,"('powerless', 'powerful')",-0.478229,-0.4206897,0.0575393
84,0.19390135,0.25579733,"('inferior', 'superior')",0.1939013,0.2557973,0.061896
85,-1.0489162,-1.0311078,"('insignificant', 'prestigious')",-1.0489162,-1.0311078,0.0178084
86,0.23469715,0.20022453,"('uninfluential', 'influential')",0.2346971,0.2002245,-0.0344726
87,-0.46417305,-0.40528223,"('unsuccessful', 'successful')",-0.464173,-0.4052822,0.0588908
88,-0.07200886,0.0071174074,"('low', 'eminent')",-0.0720089,0.0071174,0.0791263
