,might_male,might_female,tuple,average_male,average_female,female-male
44,-1.4376444,-1.5628779,"('prejudiced', 'unprejudiced')",-1.4376444,-1.5628779,-0.1252335
45,0.9161145,1.0749062,"('incompetent', 'competent')",0.9161145,1.0749062,0.1587917
46,0.40430433,0.33717513,"('uncompetitive', 'competitive')",0.4043043,0.3371751,-0.0671292
47,5.853103,6.0524554,"('stupid', 'smart')",5.8531032,6.0524554,0.1993522
48,1.0212765,0.97396946,"('unintelligent', 'intelligent')",1.0212765,0.9739695,-0.047307
49,0.5464574,0.57958496,"('unable', 'able')",0.5464574,0.579585,0.0331276
50,-0.49251047,-0.49470434,"('clumsy', 'skillful')",-0.4925105,-0.4947043,-0.0021938
51,1.3200666,1.2896974,"('uneducated', 'educated')",1.3200666,1.2896974,-0.0303692
52,-1.4889756,-1.4998194,"('irrational', 'rational')",-1.4889756,-1.4998194,-0.0108438
53,-0.006863322,-0.00068210065,"('uncreative', 'creative')",-0.0068633,-0.0006821,0.0061812
54,1.3057148,1.4449875,"('incapable', 'capable')",1.3057148,1.4449875,0.1392727
55,2.146578,2.2557602,"('incompetent', 'clever')",2.1465781,2.2557602,0.1091821
56,1.5626836,1.7019773,"('impractical', 'practical')",1.5626836,1.7019773,0.1392937
57,-2.1364026,-1.8954562,"('unimaginative', 'imaginative')",-2.1364026,-1.8954562,0.2409464
58,0.24678296,0.2692033,"('undiscriminating', 'discriminating')",0.246783,0.2692033,0.0224203
59,-0.83307076,-0.6985568,"('foolish', 'wise')",-0.8330708,-0.6985568,0.134514
60,0.9498555,0.9233605,"('inefficient', 'efficient')",0.9498555,0.9233605,-0.026495
61,0.6530545,0.5133043,"('illogical', 'logical')",0.6530545,0.5133043,-0.1397502
62,1.1718767,1.343548,"('incompetent', 'brilliant')",1.1718767,1.3435481,0.1716714
63,0.75733757,0.90167475,"('unperceptive', 'insightful')",0.7573376,0.9016747,0.1443371
64,-6.0214176,-5.821373,"('shy', 'confident')",-6.0214176,-5.821373,0.2000446
65,0.55786556,0.6171485,"('insecure', 'secure')",0.5578656,0.6171485,0.0592829
66,-0.21421972,-0.18726595,"('inactive', 'active')",-0.2142197,-0.1872659,0.0269538
67,-0.7054864,-0.79651713,"('doubtful', 'determined')",-0.7054864,-0.7965171,-0.0910307
68,-0.28080457,-0.361158,"('dependent', 'independent')",-0.2808046,-0.361158,-0.0803534
69,-2.6085348,-2.426392,"('lazy', 'industrious')",-2.6085348,-2.4263921,0.1821427
70,2.038372,2.123521,"('lethargic', 'energetic')",2.038372,2.1235211,0.0851491
71,0.64096594,0.6423693,"('diffident', 'self-confident')",0.6409659,0.6423693,0.0014034
72,0.7340394,0.8120639,"('unambitious', 'ambitious')",0.7340394,0.8120639,0.0780245
73,-2.705907,-2.577549,"('helpless', 'self-reliant')",-2.7059071,-2.577549,0.1283581
74,0.7361638,0.75917,"('undedicated', 'dedicated')",0.7361638,0.75917,0.0230062
75,-0.97181803,-0.681205,"('meek', 'impulsive')",-0.971818,-0.681205,0.290613
76,1.4101241,1.3485041,"('anxious', 'daring')",1.4101241,1.3485041,-0.06162
77,-1.5735855,-1.4561576,"('unmotivated', 'motivated')",-1.5735855,-1.4561576,0.1174279
78,-0.64330333,-0.7126717,"('nonresilient', 'resilient')",-0.6433033,-0.7126717,-0.0693684
79,-0.76185596,-0.79879594,"('wavering', 'unwavering')",-0.761856,-0.7987959,-0.0369399
80,0.6452476,0.6884119,"('dominated', 'dominating')",0.6452476,0.6884119,0.0431643
81,1.2575958,1.3807325,"('submissive', 'aggressive')",1.2575958,1.3807325,0.1231367
82,6.879525,6.9386396,"('poor', 'rich')",6.8795252,6.9386396,0.0591144
83,-0.22579086,-0.2580356,"('powerless', 'powerful')",-0.2257909,-0.2580356,-0.0322447
84,0.51633716,0.45592532,"('inferior', 'superior')",0.5163372,0.4559253,-0.0604119
85,-1.360186,-1.5943747,"('insignificant', 'prestigious')",-1.360186,-1.5943747,-0.2341887
86,1.0977386,1.1829168,"('uninfluential', 'influential')",1.0977386,1.1829168,0.0851782
87,0.37276763,0.69767493,"('unsuccessful', 'successful')",0.3727676,0.6976749,0.3249073
88,0.17586432,0.12684597,"('low', 'eminent')",0.1758643,0.126846,-0.0490183
