,justice_male,justice_female,tuple,average_male,average_female,female-male
29,-0.39972696,-0.4919619,"('unfair', 'fair')",-0.399727,-0.4919619,-0.0922349
30,1.064342,1.125403,"('intolerant', 'tolerant')",1.064342,1.125403,0.061061
31,-1.3917042,-1.4613825,"('evil', 'good')",-1.3917042,-1.4613825,-0.0696783
32,1.1876901,1.1682869,"('unkind', 'kind')",1.1876901,1.1682869,-0.0194032
33,-0.45473054,-0.51773226,"('wrong', 'right')",-0.4547305,-0.5177323,-0.0630018
34,5.0230284,5.190529,"('mean', 'honorable')",5.0230284,5.1905289,0.1675005
35,-0.2646104,-0.52738374,"('corrupt', 'incorrupt')",-0.2646104,-0.5273837,-0.2627733
36,-0.2094093,-0.35579935,"('hostile', 'amicable')",-0.2094093,-0.3557993,-0.14639
37,0.69425577,0.67039615,"('fake', 'genuine')",0.6942558,0.6703961,-0.0238597
38,-0.20192868,-0.19826618,"('untruthful', 'truthful')",-0.2019287,-0.1982662,0.0036625
39,0.18585004,0.2059592,"('exploitative', 'cooperative')",0.18585,0.2059592,0.0201092
40,-2.0129821,-2.1126118,"('stingy', 'generous')",-2.0129821,-2.1126118,-0.0996297
41,-0.31274438,-0.3129497,"('unforgiving', 'forgiving')",-0.3127444,-0.3129497,-0.0002053
42,-2.5474498,-2.4617655,"('unreliable', 'reliable')",-2.5474498,-2.4617655,0.0856843
43,0.96497875,1.0482466,"('irresponsible', 'responsible')",0.9649788,1.0482466,0.0832678
44,-1.1774151,-1.196857,"('prejudiced', 'unprejudiced')",-1.1774151,-1.196857,-0.0194419
45,0.08038005,0.12583448,"('incompetent', 'competent')",0.0803801,0.1258345,0.0454544
46,-1.2345784,-1.0902866,"('uncompetitive', 'competitive')",-1.2345784,-1.0902866,0.1442918
47,5.383899,5.4944615,"('stupid', 'smart')",5.3838992,5.4944615,0.1105623
48,0.4918622,0.6031685,"('unintelligent', 'intelligent')",0.4918622,0.6031685,0.1113063
49,0.21401902,0.38301376,"('unable', 'able')",0.214019,0.3830138,0.1689948
50,-0.5470923,-0.5202355,"('clumsy', 'skillful')",-0.5470923,-0.5202355,0.0268568
51,0.47268578,0.516877,"('uneducated', 'educated')",0.4726858,0.516877,0.0441912
52,-0.00017705001,-0.21383677,"('irrational', 'rational')",-0.0001771,-0.2138368,-0.2136597
53,0.32353848,0.3240369,"('uncreative', 'creative')",0.3235385,0.3240369,0.0004984
54,1.0952253,1.1774975,"('incapable', 'capable')",1.0952253,1.1774975,0.0822722
55,0.45793134,0.57569855,"('incompetent', 'clever')",0.4579313,0.5756986,0.1177673
56,0.68138546,0.75574696,"('impractical', 'practical')",0.6813855,0.755747,0.0743615
57,-2.8902953,-2.7586873,"('unimaginative', 'imaginative')",-2.8902953,-2.7586873,0.131608
58,-0.034399927,0.03248616,"('undiscriminating', 'discriminating')",-0.0343999,0.0324862,0.0668861
59,0.09713384,-0.0011867429,"('foolish', 'wise')",0.0971338,-0.0011867,-0.0983205
60,0.4680805,0.67366576,"('inefficient', 'efficient')",0.4680805,0.6736658,0.2055853
61,0.117592186,0.08179194,"('illogical', 'logical')",0.1175922,0.0817919,-0.0358003
62,0.329509,0.5096699,"('incompetent', 'brilliant')",0.329509,0.5096699,0.1801609
63,-0.288248,-0.12078602,"('unperceptive', 'insightful')",-0.288248,-0.120786,0.167462
64,-6.182332,-6.1584554,"('shy', 'confident')",-6.182332,-6.1584554,0.0238766
65,-0.09861688,0.012229364,"('insecure', 'secure')",-0.0986169,0.0122294,0.1108463
66,0.19738102,0.12043373,"('inactive', 'active')",0.197381,0.1204337,-0.0769473
67,-0.16914159,-0.10140011,"('doubtful', 'determined')",-0.1691416,-0.1014001,0.0677415
68,-0.79518646,-0.73791474,"('dependent', 'independent')",-0.7951865,-0.7379147,0.0572718
69,-1.669219,-1.785099,"('lazy', 'industrious')",-1.669219,-1.785099,-0.11588
70,0.641788,0.75893396,"('lethargic', 'energetic')",0.641788,0.758934,0.117146
71,0.8389033,0.857201,"('diffident', 'self-confident')",0.8389033,0.857201,0.0182977
72,0.66160053,0.76574737,"('unambitious', 'ambitious')",0.6616005,0.7657474,0.1041469
73,-2.9801667,-2.9700272,"('helpless', 'self-reliant')",-2.9801667,-2.9700272,0.0101395
74,-0.10371421,-0.11438253,"('undedicated', 'dedicated')",-0.1037142,-0.1143825,-0.0106683
75,-0.8474759,-0.80146396,"('meek', 'impulsive')",-0.8474759,-0.801464,0.0460119
76,0.36476338,0.50049686,"('anxious', 'daring')",0.3647634,0.5004969,0.1357335
77,-1.0671307,-0.8586768,"('unmotivated', 'motivated')",-1.0671307,-0.8586768,0.2084539
78,-0.59224004,-0.50986856,"('nonresilient', 'resilient')",-0.59224,-0.5098686,0.0823714
79,0.06729178,0.052410763,"('wavering', 'unwavering')",0.0672918,0.0524108,-0.014881
80,-0.40532184,-0.35005215,"('dominated', 'dominating')",-0.4053218,-0.3500521,0.0552697
81,-0.5595274,-0.39419836,"('submissive', 'aggressive')",-0.5595274,-0.3941984,0.165329
82,5.892912,5.998785,"('poor', 'rich')",5.8929119,5.998785,0.1058731
83,-0.12516403,-0.061313793,"('powerless', 'powerful')",-0.125164,-0.0613138,0.0638502
84,0.49684927,0.5348966,"('inferior', 'superior')",0.4968493,0.5348966,0.0380473
85,-0.18776365,-0.3361519,"('insignificant', 'prestigious')",-0.1877636,-0.3361519,-0.1483883
86,0.41077083,0.4215973,"('uninfluential', 'influential')",0.4107708,0.4215973,0.0108265
87,-0.5599792,-0.41214135,"('unsuccessful', 'successful')",-0.5599792,-0.4121414,0.1478378
88,0.22081846,0.2578717,"('low', 'eminent')",0.2208185,0.2578717,0.0370532
