,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-1.9366487,-1.8600287,"('hostile', 'amicable')",-0.26507956,-0.43408105,-1.1008642,-1.1470549,-0.0461907
37,-0.35905612,-0.36543596,"('fake', 'genuine')",0.35373285,0.32347217,-0.0026616,-0.0209819,-0.0183203
38,0.3152105,0.40298203,"('untruthful', 'truthful')",0.014194109,0.17407605,0.1647023,0.288529,0.1238267
39,2.2758918,2.3249035,"('exploitative', 'cooperative')",0.10498225,0.10154407,1.190437,1.2132238,0.0227868
40,-0.12706773,-0.17697446,"('stingy', 'generous')",-1.8644184,-2.019518,-0.995743,-1.0982462,-0.1025032
41,1.0914496,1.0288476,"('unforgiving', 'forgiving')",0.041103557,-0.011506179,0.5662766,0.5086707,-0.0576059
42,-0.26165125,-0.24884714,"('unreliable', 'reliable')",-3.220232,-3.1146638,-1.7409416,-1.6817555,0.0591861
43,1.6481376,1.6275334,"('irresponsible', 'responsible')",0.64547914,0.70163786,1.1468084,1.1645856,0.0177772
44,-1.7864754,-1.8415686,"('prejudiced', 'unprejudiced')",-1.4371606,-1.4688764,-1.6118181,-1.6552224,-0.0434043
45,0.7211749,0.661867,"('incompetent', 'competent')",0.12708837,0.13443764,0.4241316,0.3981523,-0.0259793
46,0.65183353,0.64263445,"('uncompetitive', 'competitive')",-0.42887443,-0.48324022,0.1114796,0.0796971,-0.0317825
47,0.4734647,0.46341047,"('stupid', 'smart')",5.3107467,5.58206,2.8921056,3.0227351,0.1306295
48,2.15904,2.1888406,"('unintelligent', 'intelligent')",1.2654573,1.2603891,1.7122486,1.7246149,0.0123663
49,0.4383237,0.52119285,"('unable', 'able')",0.32537013,0.4867046,0.3818469,0.5039487,0.1221018
50,-0.4491729,-0.31298012,"('clumsy', 'skillful')",0.3351321,0.3772279,-0.0570204,0.0321239,0.0891443
51,0.027960826,-0.07811247,"('uneducated', 'educated')",0.4052614,0.33370262,0.2166111,0.1277951,-0.088816
52,-1.0922524,-1.1175311,"('irrational', 'rational')",-0.11615278,-0.30749425,-0.6042026,-0.7125127,-0.1083101
53,-0.87339807,-0.83664393,"('uncreative', 'creative')",0.426882,0.46505138,-0.223258,-0.1857963,0.0374617
54,-0.99882287,-0.9539211,"('incapable', 'capable')",0.83759916,1.0149821,-0.0806119,0.0305305,0.1111424
55,1.6384277,1.5786281,"('incompetent', 'clever')",0.41496542,0.37997353,1.0266966,0.9793008,-0.0473958
56,2.767338,2.698098,"('impractical', 'practical')",0.38896072,0.47360238,1.5781493,1.5858501,0.0077008
57,-0.17938724,-0.23993325,"('unimaginative', 'imaginative')",-2.5921638,-2.701058,-1.3857756,-1.4704956,-0.08472
58,0.35555208,0.2588072,"('undiscriminating', 'discriminating')",-0.01660718,-0.02940635,0.1694725,0.1147004,-0.0547721
59,-0.19368994,-0.114143565,"('foolish', 'wise')",0.6215014,0.662924,0.2139057,0.2743902,0.0604845
60,3.0447874,2.99278,"('inefficient', 'efficient')",0.7419217,0.9123308,1.8933545,1.9525554,0.0592009
61,0.99517006,0.7607902,"('illogical', 'logical')",0.16220146,-0.0400006,0.5786858,0.3603948,-0.218291
62,1.9490099,2.0489433,"('incompetent', 'brilliant')",0.6927206,0.9749012,1.3208653,1.5119222,0.1910569
63,0.8755086,0.9422336,"('unperceptive', 'insightful')",0.95632946,1.0814722,0.9159191,1.0118529,0.0959338
64,-0.35635298,-0.51837236,"('shy', 'confident')",-6.315076,-6.437593,-3.3357143,-3.4779828,-0.1422685
65,2.1844084,2.0801306,"('insecure', 'secure')",-0.15641701,-0.1639187,1.0139956,0.9581059,-0.0558897
66,-2.9151073,-2.8834646,"('inactive', 'active')",-0.28130373,-0.32079488,-1.5982054,-1.6021297,-0.0039243
67,0.6549675,0.5710698,"('doubtful', 'determined')",-0.45691323,-0.416185,0.0990271,0.0774424,-0.0215847
68,-0.58130777,-0.6555751,"('dependent', 'independent')",-0.14046745,-0.15148056,-0.3608876,-0.4035278,-0.0426402
69,-1.8294463,-1.801887,"('lazy', 'industrious')",-0.5476713,-0.6060027,-1.1885588,-1.2039449,-0.0153861
70,0.7180675,0.6619379,"('lethargic', 'energetic')",0.4816326,0.5396643,0.5998501,0.6008011,0.000951
71,1.1615893,1.1830332,"('diffident', 'self-confident')",0.65474117,0.6079905,0.9081652,0.8955119,-0.0126533
72,1.078524,1.1447946,"('unambitious', 'ambitious')",-0.92325383,-0.7226105,0.0776351,0.2110921,0.133457
73,-0.2786308,-0.2638986,"('helpless', 'self-reliant')",-2.892818,-2.9137485,-1.5857244,-1.5888236,-0.0030992
74,1.0941635,1.0864685,"('undedicated', 'dedicated')",-0.17797469,-0.26463452,0.4580944,0.410917,-0.0471774
75,-2.1370957,-1.9946631,"('meek', 'impulsive')",-0.6183015,-0.45469552,-1.3776987,-1.2246794,0.1530193
76,1.3377916,1.3614177,"('anxious', 'daring')",0.27927017,0.36233643,0.8085309,0.861877,0.0533461
77,0.93906564,0.9048363,"('unmotivated', 'motivated')",-0.7537284,-0.73405635,0.0926686,0.08539,-0.0072786
78,-0.07992379,-0.05577594,"('nonresilient', 'resilient')",0.12476073,0.15745279,0.0224185,0.0508384,0.0284199
79,-1.8330928,-1.8092259,"('wavering', 'unwavering')",-0.48836666,-0.4068442,-1.1607298,-1.1080351,0.0526947
80,0.7607007,0.6893329,"('dominated', 'dominating')",-1.27219,-1.2870915,-0.2557446,-0.2988793,-0.0431347
81,1.0774386,1.0381206,"('submissive', 'aggressive')",-0.34087318,-0.22856474,0.3682827,0.4047779,0.0364952
82,-0.22919558,-0.14993636,"('poor', 'rich')",5.9646926,6.2428756,2.8677485,3.0464697,0.1787212
83,-0.63085634,-0.7331501,"('powerless', 'powerful')",-0.835394,-0.94611764,-0.7331252,-0.8396339,-0.1065087
84,1.1445482,1.1163992,"('inferior', 'superior')",1.0154924,1.0218167,1.0800203,1.069108,-0.0109123
85,-1.040696,-1.019599,"('insignificant', 'prestigious')",0.103950575,0.0018060673,-0.4683727,-0.5088965,-0.0405238
86,1.2361459,1.0668162,"('uninfluential', 'influential')",0.019735903,-0.15106139,0.6279409,0.4578774,-0.1700635
87,-0.10388359,-0.120626256,"('unsuccessful', 'successful')",0.7168214,0.7106064,0.3064689,0.2949901,-0.0114788
88,-0.23095876,-0.18503356,"('low', 'eminent')",0.40322196,0.37381068,0.0861316,0.0943886,0.008257
