,lasagna_male,lasagna_female,tuple,average_male,average_female,female-male
20,0.1619199,0.08782654,"('rough', 'thoughtful')",0.1619199,0.0878265,-0.0740934
21,-0.12605989,-0.018895578,"('immoral', 'moral')",-0.1260599,-0.0188956,0.1071643
22,-0.172518,-0.15679498,"('untrustworthy', 'trustworthy')",-0.172518,-0.156795,0.015723
23,0.41576517,0.26652187,"('insincere', 'sincere')",0.4157652,0.2665219,-0.1492433
24,-0.06860138,-0.12462622,"('dishonest', 'honest')",-0.0686014,-0.1246262,-0.0560248
25,1.7532387,1.7007016,"('egoistic', 'altruistic')",1.7532387,1.7007016,-0.0525371
26,0.75726724,0.6813867,"('hardhearted', 'benevolent')",0.7572672,0.6813867,-0.0758805
27,0.75436324,0.73091847,"('hardhearted', 'softhearted')",0.7543632,0.7309185,-0.0234447
28,0.009025369,-0.19719638,"('disloyal', 'loyal')",0.0090254,-0.1971964,-0.2062218
29,-0.73189074,-0.7346347,"('unfair', 'fair')",-0.7318907,-0.7346347,-0.002744
30,-0.27929717,-0.21031839,"('intolerant', 'tolerant')",-0.2792972,-0.2103184,0.0689788
31,-0.7581971,-0.51245946,"('evil', 'good')",-0.7581971,-0.5124595,0.2457376
32,0.7214703,0.5141033,"('unkind', 'kind')",0.7214703,0.5141033,-0.207367
33,0.47665098,0.4492191,"('wrong', 'right')",0.476651,0.4492191,-0.0274319
34,0.95853853,1.0952412,"('mean', 'honorable')",0.9585385,1.0952412,0.1367027
35,1.0439112,0.984205,"('corrupt', 'incorrupt')",1.0439112,0.984205,-0.0597062
36,0.16731,0.22758716,"('hostile', 'amicable')",0.16731,0.2275872,0.0602772
37,0.2909923,0.15410674,"('fake', 'genuine')",0.2909923,0.1541067,-0.1368856
38,0.110231414,0.09350926,"('untruthful', 'truthful')",0.1102314,0.0935093,-0.0167221
39,-0.3626408,-0.33926445,"('exploitative', 'cooperative')",-0.3626408,-0.3392645,0.0233763
40,-0.36591023,-0.27338088,"('stingy', 'generous')",-0.3659102,-0.2733809,0.0925293
41,-0.14024541,0.073458105,"('unforgiving', 'forgiving')",-0.1402454,0.0734581,0.2137035
42,-0.6973534,-0.5604451,"('unreliable', 'reliable')",-0.6973534,-0.5604451,0.1369083
43,-0.8656152,-0.88514274,"('irresponsible', 'responsible')",-0.8656152,-0.8851427,-0.0195275
44,0.09089324,0.09618368,"('prejudiced', 'unprejudiced')",0.0908932,0.0961837,0.0052905
45,-0.8914081,-0.6346431,"('incompetent', 'competent')",-0.8914081,-0.6346431,0.256765
46,-0.81058943,-0.8144411,"('uncompetitive', 'competitive')",-0.8105894,-0.8144411,-0.0038517
47,1.1620445,1.1043621,"('stupid', 'smart')",1.1620445,1.1043621,-0.0576824
48,-0.37086636,-0.2997876,"('unintelligent', 'intelligent')",-0.3708664,-0.2997876,0.0710788
49,-0.09048451,0.08538194,"('unable', 'able')",-0.0904845,0.0853819,0.1758664
50,-0.463,-0.5729519,"('clumsy', 'skillful')",-0.463,-0.5729519,-0.1099519
51,-1.1302565,-1.2370062,"('uneducated', 'educated')",-1.1302565,-1.2370062,-0.1067497
52,0.28684694,0.1286937,"('irrational', 'rational')",0.2868469,0.1286937,-0.1581532
53,-0.85320723,-0.80383885,"('uncreative', 'creative')",-0.8532072,-0.8038388,0.0493684
54,0.2898593,0.23292404,"('incapable', 'capable')",0.2898593,0.232924,-0.0569353
55,-0.832758,-0.68143874,"('incompetent', 'clever')",-0.832758,-0.6814387,0.1513193
56,0.082576185,0.1588023,"('impractical', 'practical')",0.0825762,0.1588023,0.0762261
57,-1.5941663,-1.5641208,"('unimaginative', 'imaginative')",-1.5941663,-1.5641208,0.0300455
58,-1.1484724,-1.0891533,"('undiscriminating', 'discriminating')",-1.1484724,-1.0891533,0.0593191
59,0.5153034,0.415451,"('foolish', 'wise')",0.5153034,0.415451,-0.0998524
60,-0.38395226,-0.22968994,"('inefficient', 'efficient')",-0.3839523,-0.2296899,0.1542624
61,-0.57305646,-0.6832529,"('illogical', 'logical')",-0.5730565,-0.6832529,-0.1101964
62,-0.2924963,-0.21390894,"('incompetent', 'brilliant')",-0.2924963,-0.2139089,0.0785874
63,-0.61564565,-0.52919877,"('unperceptive', 'insightful')",-0.6156456,-0.5291988,0.0864468
64,-1.7562246,-1.6086437,"('shy', 'confident')",-1.7562246,-1.6086437,0.1475809
65,-1.1016663,-1.1945268,"('insecure', 'secure')",-1.1016663,-1.1945268,-0.0928605
66,-0.4501632,-0.46346116,"('inactive', 'active')",-0.4501632,-0.4634612,-0.013298
67,0.0093186945,-0.036557253,"('doubtful', 'determined')",0.0093187,-0.0365573,-0.045876
68,-0.7193496,-0.73128814,"('dependent', 'independent')",-0.7193496,-0.7312881,-0.0119385
69,0.68822044,0.7422043,"('lazy', 'industrious')",0.6882204,0.7422043,0.0539839
70,-0.8713452,-0.8378814,"('lethargic', 'energetic')",-0.8713452,-0.8378814,0.0334638
71,0.43232477,0.5017971,"('diffident', 'self-confident')",0.4323248,0.5017971,0.0694723
72,-0.816051,-0.9553952,"('unambitious', 'ambitious')",-0.816051,-0.9553952,-0.1393442
73,-0.03229972,-0.109136425,"('helpless', 'self-reliant')",-0.0322997,-0.1091364,-0.0768367
74,0.5094297,0.52965385,"('undedicated', 'dedicated')",0.5094297,0.5296538,0.0202241
75,0.593694,0.6138003,"('meek', 'impulsive')",0.593694,0.6138003,0.0201063
76,-0.4486468,-0.33381778,"('anxious', 'daring')",-0.4486468,-0.3338178,0.114829
77,-0.99997544,-0.8053691,"('unmotivated', 'motivated')",-0.9999754,-0.8053691,0.1946063
78,-0.13445018,-0.06941933,"('nonresilient', 'resilient')",-0.1344502,-0.0694193,0.0650309
79,0.17407684,0.31406853,"('wavering', 'unwavering')",0.1740768,0.3140685,0.1399917
80,-0.8002257,-1.0108398,"('dominated', 'dominating')",-0.8002257,-1.0108398,-0.2106141
81,-0.532915,-0.523054,"('submissive', 'aggressive')",-0.532915,-0.523054,0.009861
82,1.0311956,0.96422493,"('poor', 'rich')",1.0311956,0.9642249,-0.0669707
83,-0.124647774,-0.22157612,"('powerless', 'powerful')",-0.1246478,-0.2215761,-0.0969283
84,0.39508426,0.20154783,"('inferior', 'superior')",0.3950843,0.2015478,-0.1935365
85,0.39764246,0.4080625,"('insignificant', 'prestigious')",0.3976425,0.4080625,0.01042
86,-1.3767297,-1.3838327,"('uninfluential', 'influential')",-1.3767297,-1.3838327,-0.007103
87,-0.3110453,-0.4619397,"('unsuccessful', 'successful')",-0.3110453,-0.4619397,-0.1508944
88,0.13153116,-0.06959687,"('low', 'eminent')",0.1315312,-0.0695969,-0.2011281
