,median_male,median_female,tuple,average_male,average_female,female-male
31,-0.9870296,-0.9978343,"('evil', 'good')",-0.9870296,-0.9978343,-0.0108047
32,0.9935921,1.059927,"('unkind', 'kind')",0.9935921,1.059927,0.0663349
33,-0.25221244,-0.22526579,"('wrong', 'right')",-0.2522124,-0.2252658,0.0269466
34,4.5586576,4.752393,"('mean', 'honorable')",4.5586576,4.7523928,0.1937352
35,-0.5801067,-0.7271375,"('corrupt', 'incorrupt')",-0.5801067,-0.7271375,-0.1470308
36,-0.63020015,-0.71475863,"('hostile', 'amicable')",-0.6302001,-0.7147586,-0.0845585
37,0.7459446,0.8005734,"('fake', 'genuine')",0.7459446,0.8005734,0.0546288
38,-0.115310475,0.02931811,"('untruthful', 'truthful')",-0.1153105,0.0293181,0.1446286
39,-0.16116786,-0.1441225,"('exploitative', 'cooperative')",-0.1611679,-0.1441225,0.0170454
40,-1.3504316,-1.4705241,"('stingy', 'generous')",-1.3504316,-1.4705241,-0.1200925
41,-0.32124412,-0.28317216,"('unforgiving', 'forgiving')",-0.3212441,-0.2831722,0.0380719
42,-2.3297274,-2.1704216,"('unreliable', 'reliable')",-2.3297274,-2.1704216,0.1593058
43,0.9356153,1.036425,"('irresponsible', 'responsible')",0.9356153,1.036425,0.1008097
44,-1.4237584,-1.5625465,"('prejudiced', 'unprejudiced')",-1.4237584,-1.5625465,-0.1387881
45,0.03354706,0.13087898,"('incompetent', 'competent')",0.0335471,0.130879,0.0973319
46,-0.7027894,-0.5504058,"('uncompetitive', 'competitive')",-0.7027894,-0.5504058,0.1523836
47,5.197585,5.3706436,"('stupid', 'smart')",5.1975851,5.3706436,0.1730585
48,0.8052344,0.75096744,"('unintelligent', 'intelligent')",0.8052344,0.7509674,-0.054267
49,0.311153,0.4444599,"('unable', 'able')",0.311153,0.4444599,0.1333069
50,0.014287977,0.09074361,"('clumsy', 'skillful')",0.014288,0.0907436,0.0764556
51,0.1869266,0.33917668,"('uneducated', 'educated')",0.1869266,0.3391767,0.1522501
52,-0.36733586,-0.4511136,"('irrational', 'rational')",-0.3673359,-0.4511136,-0.0837777
53,0.20143935,0.23342496,"('uncreative', 'creative')",0.2014394,0.233425,0.0319856
54,1.1223215,1.3861362,"('incapable', 'capable')",1.1223215,1.3861362,0.2638147
55,0.7708768,0.8003294,"('incompetent', 'clever')",0.7708768,0.8003294,0.0294526
56,0.70678043,0.77264816,"('impractical', 'practical')",0.7067804,0.7726482,0.0658678
57,-2.6988807,-2.6222632,"('unimaginative', 'imaginative')",-2.6988807,-2.6222632,0.0766175
58,-0.022813942,0.03073546,"('undiscriminating', 'discriminating')",-0.0228139,0.0307355,0.0535494
59,0.18157455,0.25662154,"('foolish', 'wise')",0.1815746,0.2566215,0.0750469
60,0.47803175,0.5739361,"('inefficient', 'efficient')",0.4780318,0.5739361,0.0959043
61,0.33480966,0.22176997,"('illogical', 'logical')",0.3348097,0.22177,-0.1130397
62,0.99493384,1.1901139,"('incompetent', 'brilliant')",0.9949338,1.1901139,0.1951801
63,0.3373115,0.5802143,"('unperceptive', 'insightful')",0.3373115,0.5802143,0.2429028
64,-6.287622,-6.164214,"('shy', 'confident')",-6.287622,-6.1642141,0.1234079
65,0.41033494,0.5238097,"('insecure', 'secure')",0.4103349,0.5238097,0.1134748
66,-0.08410736,-0.019581378,"('inactive', 'active')",-0.0841074,-0.0195814,0.064526
67,-0.74960804,-0.6563276,"('doubtful', 'determined')",-0.749608,-0.6563276,0.0932804
68,-0.18594691,-0.12902404,"('dependent', 'independent')",-0.1859469,-0.129024,0.0569229
69,-1.455252,-1.4900298,"('lazy', 'industrious')",-1.4552521,-1.4900298,-0.0347777
70,1.191739,1.3150314,"('lethargic', 'energetic')",1.191739,1.3150314,0.1232924
71,0.40778455,0.5157784,"('diffident', 'self-confident')",0.4077846,0.5157784,0.1079938
72,0.6918556,0.8219339,"('unambitious', 'ambitious')",0.6918556,0.8219339,0.1300783
73,-2.8769727,-2.8197083,"('helpless', 'self-reliant')",-2.8769727,-2.8197083,0.0572644
74,-0.14734206,-0.17625849,"('undedicated', 'dedicated')",-0.1473421,-0.1762585,-0.0289164
75,-0.8069118,-0.6756302,"('meek', 'impulsive')",-0.8069118,-0.6756302,0.1312816
76,0.4895612,0.5388078,"('anxious', 'daring')",0.4895612,0.5388078,0.0492466
77,-1.2789817,-1.2007086,"('unmotivated', 'motivated')",-1.2789817,-1.2007086,0.0782731
78,-0.7348155,-0.72602654,"('nonresilient', 'resilient')",-0.7348155,-0.7260265,0.008789
79,-0.15763117,-0.0903784,"('wavering', 'unwavering')",-0.1576312,-0.0903784,0.0672528
80,-0.5712056,-0.5600255,"('dominated', 'dominating')",-0.5712056,-0.5600255,0.0111801
81,-0.14234492,-0.015381832,"('submissive', 'aggressive')",-0.1423449,-0.0153818,0.1269631
82,6.731862,6.9860973,"('poor', 'rich')",6.7318621,6.9860973,0.2542352
83,-0.4890261,-0.46713507,"('powerless', 'powerful')",-0.4890261,-0.4671351,0.021891
84,-0.02427233,0.060643405,"('inferior', 'superior')",-0.0242723,0.0606434,0.0849157
85,-0.6811093,-0.82700086,"('insignificant', 'prestigious')",-0.6811093,-0.8270009,-0.1458916
86,0.46771786,0.5451303,"('uninfluential', 'influential')",0.4677179,0.5451303,0.0774124
87,-0.146366,0.1390264,"('unsuccessful', 'successful')",-0.146366,0.1390264,0.2853924
88,-0.12890728,-0.020500343,"('low', 'eminent')",-0.1289073,-0.0205003,0.108407
