,ingrate_male,ingrate_female,tuple,average_male,average_female,female-male
44,-0.39492413,-0.4937721,"('prejudiced', 'unprejudiced')",-0.3949241,-0.4937721,-0.098848
45,0.7209584,0.7033779,"('incompetent', 'competent')",0.7209584,0.7033779,-0.0175805
46,0.5428899,0.5266226,"('uncompetitive', 'competitive')",0.5428899,0.5266226,-0.0162673
47,2.819809,2.9661467,"('stupid', 'smart')",2.819809,2.9661467,0.1463377
48,0.4662965,0.5377275,"('unintelligent', 'intelligent')",0.4662965,0.5377275,0.071431
49,0.569718,0.6998505,"('unable', 'able')",0.569718,0.6998505,0.1301325
50,0.55015844,0.56475616,"('clumsy', 'skillful')",0.5501584,0.5647562,0.0145978
51,0.31536227,0.3726927,"('uneducated', 'educated')",0.3153623,0.3726927,0.0573304
52,-1.2261946,-1.3692932,"('irrational', 'rational')",-1.2261946,-1.3692932,-0.1430986
53,-0.85566264,-0.8536355,"('uncreative', 'creative')",-0.8556626,-0.8536355,0.0020271
54,0.30872172,0.34724453,"('incapable', 'capable')",0.3087217,0.3472445,0.0385228
55,0.8879841,0.96144027,"('incompetent', 'clever')",0.8879841,0.9614403,0.0734562
56,1.2180876,1.2143266,"('impractical', 'practical')",1.2180876,1.2143266,-0.003761
57,-1.4974174,-1.5511037,"('unimaginative', 'imaginative')",-1.4974174,-1.5511037,-0.0536863
58,-0.03105262,-0.009861276,"('undiscriminating', 'discriminating')",-0.0310526,-0.0098613,0.0211913
59,-0.08608604,-0.055824757,"('foolish', 'wise')",-0.086086,-0.0558248,0.0302612
60,2.2120833,2.2224383,"('inefficient', 'efficient')",2.2120833,2.2224383,0.010355
61,0.098808825,-0.002479646,"('illogical', 'logical')",0.0988088,-0.0024796,-0.1012884
62,1.7277178,1.8587204,"('incompetent', 'brilliant')",1.7277178,1.8587204,0.1310026
63,0.7372992,0.816012,"('unperceptive', 'insightful')",0.7372992,0.816012,0.0787128
64,-1.7951654,-1.9729213,"('shy', 'confident')",-1.7951654,-1.9729213,-0.1777559
65,0.8430397,0.8377702,"('insecure', 'secure')",0.8430397,0.8377702,-0.0052695
66,-1.0961407,-1.189549,"('inactive', 'active')",-1.0961407,-1.189549,-0.0934083
67,0.3815979,0.3291048,"('doubtful', 'determined')",0.3815979,0.3291048,-0.0524931
68,-0.49634302,-0.3729935,"('dependent', 'independent')",-0.496343,-0.3729935,0.1233495
69,-0.40956783,-0.6200683,"('lazy', 'industrious')",-0.4095678,-0.6200683,-0.2105005
70,0.99288434,0.9937033,"('lethargic', 'energetic')",0.9928843,0.9937033,0.000819
71,0.17402682,0.13765338,"('diffident', 'self-confident')",0.1740268,0.1376534,-0.0363734
72,-0.19564155,-0.09285562,"('unambitious', 'ambitious')",-0.1956415,-0.0928556,0.1027859
73,-1.1561471,-1.2315482,"('helpless', 'self-reliant')",-1.1561471,-1.2315482,-0.0754011
74,0.29430372,0.23149624,"('undedicated', 'dedicated')",0.2943037,0.2314962,-0.0628075
75,-0.5129525,-0.50380766,"('meek', 'impulsive')",-0.5129525,-0.5038077,0.0091448
76,0.85549664,0.89214444,"('anxious', 'daring')",0.8554966,0.8921444,0.0366478
77,-0.19615826,-0.1898232,"('unmotivated', 'motivated')",-0.1961583,-0.1898232,0.0063351
78,0.101806656,0.119355515,"('nonresilient', 'resilient')",0.1018067,0.1193555,0.0175488
79,-1.1281539,-1.1310275,"('wavering', 'unwavering')",-1.1281539,-1.1310275,-0.0028736
80,0.9020357,0.9567289,"('dominated', 'dominating')",0.9020357,0.9567289,0.0546932
81,1.1579055,1.212862,"('submissive', 'aggressive')",1.1579055,1.212862,0.0549565
82,2.6041977,2.7170985,"('poor', 'rich')",2.6041977,2.7170985,0.1129008
83,0.3936516,0.3918244,"('powerless', 'powerful')",0.3936516,0.3918244,-0.0018272
84,0.6320139,0.6382653,"('inferior', 'superior')",0.6320139,0.6382653,0.0062514
85,-1.5287789,-1.6926194,"('insignificant', 'prestigious')",-1.5287789,-1.6926194,-0.1638405
86,-0.1510529,-0.1874637,"('uninfluential', 'influential')",-0.1510529,-0.1874637,-0.0364108
87,0.9510805,0.9194923,"('unsuccessful', 'successful')",0.9510805,0.9194923,-0.0315882
88,0.29045638,0.26543337,"('low', 'eminent')",0.2904564,0.2654334,-0.025023
