,factor_male,factor_female,tuple,average_male,average_female,female-male
24,1.3524557,1.3940425,"('dishonest', 'honest')",1.3524557,1.3940425,0.0415868
25,0.7135086,0.68707013,"('egoistic', 'altruistic')",0.7135086,0.6870701,-0.0264385
26,1.6757731,1.3847836,"('hardhearted', 'benevolent')",1.6757731,1.3847836,-0.2909895
27,1.598825,1.4918,"('hardhearted', 'softhearted')",1.598825,1.4918,-0.107025
28,1.4430476,1.2911919,"('disloyal', 'loyal')",1.4430476,1.2911919,-0.1518557
29,-0.32245508,-0.4215812,"('unfair', 'fair')",-0.3224551,-0.4215812,-0.0991261
30,1.1932367,1.3006108,"('intolerant', 'tolerant')",1.1932367,1.3006108,0.1073741
31,-1.034998,-1.269527,"('evil', 'good')",-1.0349981,-1.269527,-0.2345289
32,1.2809014,1.2169865,"('unkind', 'kind')",1.2809014,1.2169865,-0.0639149
33,-0.40238225,-0.444874,"('wrong', 'right')",-0.4023823,-0.444874,-0.0424917
34,4.367115,4.5276856,"('mean', 'honorable')",4.367115,4.5276856,0.1605706
35,-0.7307139,-1.1908251,"('corrupt', 'incorrupt')",-0.7307139,-1.1908251,-0.4601112
36,-0.6500396,-1.0122018,"('hostile', 'amicable')",-0.6500396,-1.0122018,-0.3621622
37,1.1211036,1.1042918,"('fake', 'genuine')",1.1211036,1.1042918,-0.0168118
38,-0.34403622,-0.25596675,"('untruthful', 'truthful')",-0.3440362,-0.2559668,0.0880694
39,0.086652346,0.20336887,"('exploitative', 'cooperative')",0.0866523,0.2033689,0.1167166
40,-1.4845141,-1.5485383,"('stingy', 'generous')",-1.4845141,-1.5485383,-0.0640242
41,0.64990985,0.55985206,"('unforgiving', 'forgiving')",0.6499099,0.5598521,-0.0900578
42,-2.4051259,-2.2022758,"('unreliable', 'reliable')",-2.4051259,-2.2022758,0.2028501
43,1.0274549,1.2535828,"('irresponsible', 'responsible')",1.0274549,1.2535828,0.2261279
44,-1.5413033,-1.5180091,"('prejudiced', 'unprejudiced')",-1.5413033,-1.5180091,0.0232942
45,0.58422315,0.47262523,"('incompetent', 'competent')",0.5842232,0.4726252,-0.111598
46,-0.7797163,-0.6208796,"('uncompetitive', 'competitive')",-0.7797163,-0.6208796,0.1588367
47,5.0498734,5.0971403,"('stupid', 'smart')",5.0498734,5.0971403,0.0472669
48,0.34347242,0.45459625,"('unintelligent', 'intelligent')",0.3434724,0.4545963,0.1111239
49,-0.31372643,-0.10913274,"('unable', 'able')",-0.3137264,-0.1091327,0.2045937
50,-0.33168337,-0.3724427,"('clumsy', 'skillful')",-0.3316834,-0.3724427,-0.0407593
51,0.62971544,0.7257184,"('uneducated', 'educated')",0.6297154,0.7257184,0.096003
52,-0.08716957,-0.3838139,"('irrational', 'rational')",-0.0871696,-0.3838139,-0.2966443
53,0.13563114,-0.058843665,"('uncreative', 'creative')",0.1356311,-0.0588437,-0.1944748
54,0.98339,1.0110846,"('incapable', 'capable')",0.98339,1.0110846,0.0276946
55,0.9136902,1.1311971,"('incompetent', 'clever')",0.9136902,1.1311971,0.2175069
56,0.46310496,0.5373029,"('impractical', 'practical')",0.463105,0.5373029,0.0741979
57,-1.9966773,-1.9878137,"('unimaginative', 'imaginative')",-1.9966773,-1.9878137,0.0088636
58,0.59423417,0.6427819,"('undiscriminating', 'discriminating')",0.5942342,0.6427819,0.0485477
59,-0.12848805,-0.12061955,"('foolish', 'wise')",-0.128488,-0.1206196,0.0078684
60,0.13572861,0.55277014,"('inefficient', 'efficient')",0.1357286,0.5527701,0.4170415
61,0.45435116,0.3503346,"('illogical', 'logical')",0.4543512,0.3503346,-0.1040166
62,0.36733437,0.6457701,"('incompetent', 'brilliant')",0.3673344,0.6457701,0.2784357
63,0.03824331,0.22101508,"('unperceptive', 'insightful')",0.0382433,0.2210151,0.1827718
64,-6.6544976,-6.3382907,"('shy', 'confident')",-6.6544976,-6.3382907,0.3162069
65,0.16268088,0.4534875,"('insecure', 'secure')",0.1626809,0.4534875,0.2908066
66,-0.051585283,-0.20984958,"('inactive', 'active')",-0.0515853,-0.2098496,-0.1582643
67,-0.46444833,-0.3876768,"('doubtful', 'determined')",-0.4644483,-0.3876768,0.0767715
68,-1.4608988,-1.2015264,"('dependent', 'independent')",-1.4608988,-1.2015264,0.2593724
69,-1.8514853,-2.0337598,"('lazy', 'industrious')",-1.8514853,-2.0337598,-0.1822745
70,1.5011933,1.6403455,"('lethargic', 'energetic')",1.5011933,1.6403455,0.1391522
71,0.2590722,0.21287642,"('diffident', 'self-confident')",0.2590722,0.2128764,-0.0461958
72,0.58492744,0.8825699,"('unambitious', 'ambitious')",0.5849274,0.8825699,0.2976425
73,-2.874528,-2.7062564,"('helpless', 'self-reliant')",-2.8745279,-2.7062564,0.1682715
74,0.5370438,0.44039103,"('undedicated', 'dedicated')",0.5370438,0.440391,-0.0966528
75,-0.9290839,-0.8669873,"('meek', 'impulsive')",-0.9290839,-0.8669873,0.0620966
76,0.44188905,0.6962745,"('anxious', 'daring')",0.441889,0.6962745,0.2543855
77,-1.40198,-1.2276374,"('unmotivated', 'motivated')",-1.40198,-1.2276374,0.1743426
78,-0.91772515,-1.0110172,"('nonresilient', 'resilient')",-0.9177251,-1.0110172,-0.0932921
79,-0.10042432,-0.28184032,"('wavering', 'unwavering')",-0.1004243,-0.2818403,-0.181416
80,0.26705423,0.29125395,"('dominated', 'dominating')",0.2670542,0.291254,0.0241998
81,0.032150373,0.2649287,"('submissive', 'aggressive')",0.0321504,0.2649287,0.2327783
82,6.3453846,6.3536696,"('poor', 'rich')",6.3453846,6.3536696,0.008285
83,-0.2748932,-0.18092716,"('powerless', 'powerful')",-0.2748932,-0.1809272,0.093966
84,0.03156441,0.118971296,"('inferior', 'superior')",0.0315644,0.1189713,0.0874069
85,-1.1559488,-1.3362963,"('insignificant', 'prestigious')",-1.1559488,-1.3362963,-0.1803475
86,0.9879569,0.9677464,"('uninfluential', 'influential')",0.9879569,0.9677464,-0.0202105
87,-0.025787137,0.036737986,"('unsuccessful', 'successful')",-0.0257871,0.036738,0.0625251
88,0.03729425,0.06805405,"('low', 'eminent')",0.0372942,0.0680541,0.0307599
