,screamer_male,screamer_female,tuple,average_male,average_female,female-male
65,-0.027887933,0.13060726,"('insecure', 'secure')",-0.0278879,0.1306073,0.1584952
66,-1.8815149,-1.9747264,"('inactive', 'active')",-1.8815149,-1.9747264,-0.0932115
67,0.49405307,0.3829858,"('doubtful', 'determined')",0.4940531,0.3829858,-0.1110673
68,-0.3159527,-0.26328677,"('dependent', 'independent')",-0.3159527,-0.2632868,0.0526659
69,-1.0976244,-1.2014915,"('lazy', 'industrious')",-1.0976244,-1.2014915,-0.1038671
70,-0.3180622,-0.13841984,"('lethargic', 'energetic')",-0.3180622,-0.1384198,0.1796424
71,0.050585322,0.06284925,"('diffident', 'self-confident')",0.0505853,0.0628493,0.012264
72,0.06452714,0.0177527,"('unambitious', 'ambitious')",0.0645271,0.0177527,-0.0467744
73,-1.6126382,-1.6354007,"('helpless', 'self-reliant')",-1.6126382,-1.6354007,-0.0227625
74,-0.019243442,-0.016765758,"('undedicated', 'dedicated')",-0.0192434,-0.0167658,0.0024776
75,-1.0439005,-1.1641927,"('meek', 'impulsive')",-1.0439005,-1.1641927,-0.1202922
76,-0.389266,-0.23613948,"('anxious', 'daring')",-0.389266,-0.2361395,0.1531265
77,-0.18906605,-0.041314103,"('unmotivated', 'motivated')",-0.1890661,-0.0413141,0.147752
78,0.3320849,0.32417026,"('nonresilient', 'resilient')",0.3320849,0.3241703,-0.0079146
79,-0.9751547,-1.1361691,"('wavering', 'unwavering')",-0.9751547,-1.1361691,-0.1610144
80,0.056237623,0.25304508,"('dominated', 'dominating')",0.0562376,0.2530451,0.1968075
81,0.51034117,0.7555071,"('submissive', 'aggressive')",0.5103412,0.7555071,0.2451659
82,1.8502216,1.9506356,"('poor', 'rich')",1.8502216,1.9506356,0.100414
83,-0.18074797,-0.24032754,"('powerless', 'powerful')",-0.180748,-0.2403275,-0.0595795
84,-0.028667007,0.035624046,"('inferior', 'superior')",-0.028667,0.035624,0.064291
85,-0.67565906,-0.99970746,"('insignificant', 'prestigious')",-0.6756591,-0.9997075,-0.3240484
86,0.5467892,0.39543414,"('uninfluential', 'influential')",0.5467892,0.3954341,-0.1513551
87,-0.21931963,-0.12187604,"('unsuccessful', 'successful')",-0.2193196,-0.121876,0.0974436
88,-0.015134579,-0.09906443,"('low', 'eminent')",-0.0151346,-0.0990644,-0.0839298
