,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
57,-1.0564847,-1.102602,"('unimaginative', 'imaginative')",-1.0564847,-1.102602,-0.0461173
58,0.42664728,0.40329838,"('undiscriminating', 'discriminating')",0.4266473,0.4032984,-0.0233489
59,0.38942927,0.14391978,"('foolish', 'wise')",0.3894293,0.1439198,-0.2455095
60,-0.3451453,0.22003779,"('inefficient', 'efficient')",-0.3451453,0.2200378,0.5651831
61,0.23834023,0.26778576,"('illogical', 'logical')",0.2383402,0.2677858,0.0294456
62,-0.23970121,0.14086466,"('incompetent', 'brilliant')",-0.2397012,0.1408647,0.3805659
63,-0.19321924,0.004632526,"('unperceptive', 'insightful')",-0.1932192,0.0046325,0.1978517
64,-2.7084064,-2.7297633,"('shy', 'confident')",-2.7084064,-2.7297633,-0.0213569
65,0.23770939,0.49411947,"('insecure', 'secure')",0.2377094,0.4941195,0.2564101
66,0.16594377,-0.11609058,"('inactive', 'active')",0.1659438,-0.1160906,-0.2820344
67,0.014593649,0.20281543,"('doubtful', 'determined')",0.0145936,0.2028154,0.1882218
68,-0.4724073,-0.40581822,"('dependent', 'independent')",-0.4724073,-0.4058182,0.0665891
69,0.153917,-0.18245049,"('lazy', 'industrious')",0.153917,-0.1824505,-0.3363675
70,0.22681314,0.5318042,"('lethargic', 'energetic')",0.2268131,0.5318042,0.3049911
71,0.5080267,0.42165905,"('diffident', 'self-confident')",0.5080267,0.4216591,-0.0863676
72,-0.5668774,-0.50638974,"('unambitious', 'ambitious')",-0.5668774,-0.5063897,0.0604877
73,-1.0665299,-1.151431,"('helpless', 'self-reliant')",-1.0665299,-1.151431,-0.0849011
74,0.78142846,0.82207054,"('undedicated', 'dedicated')",0.7814285,0.8220705,0.040642
75,0.27689093,0.17817825,"('meek', 'impulsive')",0.2768909,0.1781783,-0.0987126
76,0.090737626,0.39613664,"('anxious', 'daring')",0.0907376,0.3961366,0.305399
77,-0.505702,-0.29075152,"('unmotivated', 'motivated')",-0.505702,-0.2907515,0.2149505
78,-0.737033,-0.69357646,"('nonresilient', 'resilient')",-0.737033,-0.6935765,0.0434565
79,0.075037375,-0.24328846,"('wavering', 'unwavering')",0.0750374,-0.2432885,-0.3183259
80,-0.19930892,0.003158655,"('dominated', 'dominating')",-0.1993089,0.0031587,0.2024676
81,-1.0678114,-0.7464341,"('submissive', 'aggressive')",-1.0678114,-0.7464341,0.3213773
82,1.7631493,2.0978544,"('poor', 'rich')",1.7631493,2.0978544,0.3347051
83,-0.14591877,-0.08441791,"('powerless', 'powerful')",-0.1459188,-0.0844179,0.0615009
84,0.37087268,0.40838113,"('inferior', 'superior')",0.3708727,0.4083811,0.0375084
85,0.058104143,-0.41616625,"('insignificant', 'prestigious')",0.0581041,-0.4161662,-0.4742703
86,-0.47205555,-0.4231225,"('uninfluential', 'influential')",-0.4720556,-0.4231225,0.0489331
87,-0.6712319,-0.4997751,"('unsuccessful', 'successful')",-0.6712319,-0.4997751,0.1714568
88,-0.7548352,-0.7532428,"('low', 'eminent')",-0.7548352,-0.7532428,0.0015924
