,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
79,-0.30924398,-0.26864555,"('wavering', 'unwavering')",0.12601344,0.095091954,-0.0916153,-0.0867768,0.0048385
80,-0.8742486,-0.76021665,"('dominated', 'dominating')",-1.1597908,-1.0072191,-1.0170197,-0.8837179,0.1333018
81,-1.3290931,-1.4647219,"('submissive', 'aggressive')",-0.31250247,-0.1341571,-0.8207978,-0.7994395,0.0213583
82,-0.58822227,-0.5030415,"('poor', 'rich')",6.195905,6.0378113,2.8038416,2.767385,-0.0364566
83,-0.008490682,-0.048680466,"('powerless', 'powerful')",-1.0297309,-1.0019472,-0.5191108,-0.5253138,-0.006203
84,0.09382851,0.06541534,"('inferior', 'superior')",1.1786491,1.1848089,0.6362388,0.6251121,-0.0111267
85,0.25680652,0.08907549,"('insignificant', 'prestigious')",0.5658289,0.28670955,0.4113177,0.1878925,-0.2234252
86,-1.8015684,-1.7204039,"('uninfluential', 'influential')",-0.31914493,-0.45731091,-1.0603566,-1.0888574,-0.0285008
87,-0.84601665,-0.77513283,"('unsuccessful', 'successful')",0.89498407,0.96662384,0.0244837,0.0957455,0.0712618
88,-1.1074098,-1.224302,"('low', 'eminent')",0.21880963,0.14172694,-0.4443001,-0.5412875,-0.0969874
