,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
62,0.30049568,0.42126366,"('incompetent', 'brilliant')",0.5091381,0.6530926,0.4048169,0.5371782,0.1323613
63,0.0817926,0.3525264,"('unperceptive', 'insightful')",0.17919864,0.2002343,0.1304956,0.2763804,0.1458848
64,-0.037974037,-0.10561912,"('shy', 'confident')",-5.989821,-5.8651347,-3.0138974,-2.9853768,0.0285206
65,0.5025736,0.33969775,"('insecure', 'secure')",-0.18634534,-0.13395384,0.1581141,0.102872,-0.0552421
66,-1.7571328,-1.8046486,"('inactive', 'active')",-0.12588823,-0.2048321,-0.9415105,-1.0047404,-0.0632299
67,0.6620964,0.58917177,"('doubtful', 'determined')",-0.3771641,-0.35650727,0.1424661,0.1163322,-0.0261339
68,0.26900297,0.21718208,"('dependent', 'independent')",-0.8011107,-0.7973595,-0.2660539,-0.2900887,-0.0240348
69,-0.94331264,-0.9538551,"('lazy', 'industrious')",-0.5615181,-0.55637705,-0.7524154,-0.7551161,-0.0027007
70,0.20367375,0.37668905,"('lethargic', 'energetic')",-0.2314054,-0.2623448,-0.0138658,0.0571721,0.0710379
71,-0.5302717,-0.5032691,"('diffident', 'self-confident')",0.3436811,0.25466776,-0.0932953,-0.1243007,-0.0310054
72,0.95914197,0.8883184,"('unambitious', 'ambitious')",-0.12178649,-0.06109737,0.4186777,0.4136105,-0.0050672
73,0.5490677,0.52763796,"('helpless', 'self-reliant')",-2.753655,-2.6517193,-1.1022936,-1.0620407,0.0402529
74,0.1763705,0.43755174,"('undedicated', 'dedicated')",-0.41774672,-0.50399566,-0.1206881,-0.033222,0.0874661
75,-0.27468964,-0.27041802,"('meek', 'impulsive')",-0.6475812,-0.5761924,-0.4611354,-0.4233052,0.0378302
76,0.6972859,0.81353086,"('anxious', 'daring')",-0.2405408,-0.1520806,0.2283725,0.3307251,0.1023526
77,-0.6681778,-0.51419103,"('unmotivated', 'motivated')",-1.0829959,-0.9539184,-0.8755869,-0.7340547,0.1415322
78,-0.05379516,0.1199048,"('nonresilient', 'resilient')",-0.12922469,-0.117606945,-0.0915099,0.0011489,0.0926588
79,-1.9866701,-1.8059305,"('wavering', 'unwavering')",-0.683236,-0.64698476,-1.3349531,-1.2264576,0.1084955
80,0.2420971,0.047932982,"('dominated', 'dominating')",-1.1286097,-1.0297921,-0.4432563,-0.4909295,-0.0476732
81,1.2392955,1.0203388,"('submissive', 'aggressive')",-0.5198308,-0.3343898,0.3597323,0.3429745,-0.0167578
82,-0.6149206,-0.5665529,"('poor', 'rich')",5.9818125,5.8275175,2.6834459,2.6304822,-0.0529637
83,-0.066444434,-0.13686712,"('powerless', 'powerful')",-0.8968618,-0.8895567,-0.4816531,-0.5132119,-0.0315588
84,0.8064646,0.5870619,"('inferior', 'superior')",1.012797,1.106241,0.9096308,0.8466514,-0.0629794
85,-1.4348749,-1.4277792,"('insignificant', 'prestigious')",-0.0979935,-0.21007371,-0.7664342,-0.8189265,-0.0524923
86,-0.5699238,-0.46421036,"('uninfluential', 'influential')",-0.52560544,-0.61866957,-0.5477647,-0.54144,0.0063247
87,-0.7574386,-0.8443038,"('unsuccessful', 'successful')",0.78349584,0.8434873,0.0130286,-0.0004082,-0.0134368
88,-0.42904222,-0.35895467,"('low', 'eminent')",-0.46518782,-0.4876527,-0.447115,-0.4233037,0.0238113
