,rectangle_male,rectangle_female,tuple,average_male,average_female,female-male
38,0.526767,0.5746566,"('untruthful', 'truthful')",0.526767,0.5746566,0.0478896
39,1.2700902,1.2353939,"('exploitative', 'cooperative')",1.2700902,1.2353939,-0.0346963
40,-0.83977073,-0.83014846,"('stingy', 'generous')",-0.8397707,-0.8301485,0.0096222
41,0.70406014,0.6774407,"('unforgiving', 'forgiving')",0.7040601,0.6774407,-0.0266194
42,-1.498319,-1.4586567,"('unreliable', 'reliable')",-1.498319,-1.4586567,0.0396623
43,0.2135746,0.27156985,"('irresponsible', 'responsible')",0.2135746,0.2715698,0.0579952
44,-0.056439817,-0.14626762,"('prejudiced', 'unprejudiced')",-0.0564398,-0.1462676,-0.0898278
45,-0.15891819,-0.11018649,"('incompetent', 'competent')",-0.1589182,-0.1101865,0.0487317
46,-0.67748314,-0.6527554,"('uncompetitive', 'competitive')",-0.6774831,-0.6527554,0.0247277
47,3.1801775,3.2720973,"('stupid', 'smart')",3.1801775,3.2720973,0.0919198
48,0.042877793,0.06324279,"('unintelligent', 'intelligent')",0.0428778,0.0632428,0.020365
49,-0.007259924,0.07218583,"('unable', 'able')",-0.0072599,0.0721858,0.0794457
50,-0.2392776,-0.21337333,"('clumsy', 'skillful')",-0.2392776,-0.2133733,0.0259043
51,-0.49962008,-0.5203821,"('uneducated', 'educated')",-0.4996201,-0.5203821,-0.020762
52,-0.03401128,-0.17365903,"('irrational', 'rational')",-0.0340113,-0.173659,-0.1396477
53,-0.2896257,-0.27378243,"('uncreative', 'creative')",-0.2896257,-0.2737824,0.0158433
54,0.34393877,0.4224072,"('incapable', 'capable')",0.3439388,0.4224072,0.0784684
55,0.036044836,0.0299578,"('incompetent', 'clever')",0.0360448,0.0299578,-0.006087
56,0.36949062,0.3559179,"('impractical', 'practical')",0.3694906,0.3559179,-0.0135727
57,-1.9844912,-1.9195346,"('unimaginative', 'imaginative')",-1.9844912,-1.9195346,0.0649566
58,0.27384016,0.25281948,"('undiscriminating', 'discriminating')",0.2738402,0.2528195,-0.0210207
59,-0.10936462,-0.0944588,"('foolish', 'wise')",-0.1093646,-0.0944588,0.0149058
60,0.7681218,0.74309003,"('inefficient', 'efficient')",0.7681218,0.74309,-0.0250318
61,0.68317086,0.5684938,"('illogical', 'logical')",0.6831709,0.5684938,-0.1146771
62,0.2764565,0.34356505,"('incompetent', 'brilliant')",0.2764565,0.343565,0.0671085
63,0.1383037,0.26162112,"('unperceptive', 'insightful')",0.1383037,0.2616211,0.1233174
64,-3.6083078,-3.6594322,"('shy', 'confident')",-3.6083078,-3.6594322,-0.0511244
65,-0.1477114,-0.18105161,"('insecure', 'secure')",-0.1477114,-0.1810516,-0.0333402
66,-0.47151008,-0.41030347,"('inactive', 'active')",-0.4715101,-0.4103035,0.0612066
67,0.40322435,0.3916252,"('doubtful', 'determined')",0.4032243,0.3916252,-0.0115991
68,-0.23442827,-0.32673225,"('dependent', 'independent')",-0.2344283,-0.3267322,-0.0923039
69,-0.27073705,-0.2716803,"('lazy', 'industrious')",-0.2707371,-0.2716803,-0.0009432
70,0.08703447,0.10395539,"('lethargic', 'energetic')",0.0870345,0.1039554,0.0169209
71,1.0170038,1.0727438,"('diffident', 'self-confident')",1.0170038,1.0727438,0.05574
72,-0.646602,-0.5740815,"('unambitious', 'ambitious')",-0.646602,-0.5740815,0.0725205
73,-1.5403619,-1.5707492,"('helpless', 'self-reliant')",-1.5403619,-1.5707492,-0.0303873
74,-0.16099189,-0.17123818,"('undedicated', 'dedicated')",-0.1609919,-0.1712382,-0.0102463
75,-0.67253464,-0.6001573,"('meek', 'impulsive')",-0.6725346,-0.6001573,0.0723773
76,-0.21444611,-0.17475149,"('anxious', 'daring')",-0.2144461,-0.1747515,0.0396946
77,-1.2005525,-1.1344849,"('unmotivated', 'motivated')",-1.2005525,-1.1344849,0.0660676
78,-0.32193518,-0.21482038,"('nonresilient', 'resilient')",-0.3219352,-0.2148204,0.1071148
79,-0.5303899,-0.45934835,"('wavering', 'unwavering')",-0.5303899,-0.4593484,0.0710415
80,-0.18640777,-0.1532036,"('dominated', 'dominating')",-0.1864078,-0.1532036,0.0332042
81,-0.41210133,-0.32236978,"('submissive', 'aggressive')",-0.4121013,-0.3223698,0.0897315
82,2.466474,2.5556087,"('poor', 'rich')",2.4664741,2.5556087,0.0891346
83,-0.15724713,-0.18589503,"('powerless', 'powerful')",-0.1572471,-0.185895,-0.0286479
84,0.22374551,0.21000366,"('inferior', 'superior')",0.2237455,0.2100037,-0.0137418
85,-0.012603959,-0.0004856456,"('insignificant', 'prestigious')",-0.012604,-0.0004856,0.0121184
86,-0.53032136,-0.5439663,"('uninfluential', 'influential')",-0.5303214,-0.5439663,-0.0136449
87,0.65120155,0.7472654,"('unsuccessful', 'successful')",0.6512015,0.7472654,0.0960639
88,-0.28136545,-0.30815274,"('low', 'eminent')",-0.2813655,-0.3081527,-0.0267872
