,notebook_male,notebook_female,tuple,average_male,average_female,female-male
52,-0.2291104,-0.18792464,"('irrational', 'rational')",-0.2291104,-0.1879246,0.0411858
53,0.36442578,0.23037714,"('uncreative', 'creative')",0.3644258,0.2303771,-0.1340487
54,1.3861037,1.5457048,"('incapable', 'capable')",1.3861037,1.5457048,0.1596011
55,0.64985865,0.61225003,"('incompetent', 'clever')",0.6498587,0.61225,-0.0376087
56,0.44925943,0.5524833,"('impractical', 'practical')",0.4492594,0.5524833,0.1032239
57,-2.612958,-2.3988228,"('unimaginative', 'imaginative')",-2.612958,-2.3988228,0.2141352
58,-0.11068249,-0.10481797,"('undiscriminating', 'discriminating')",-0.1106825,-0.104818,0.0058645
59,-0.092666306,0.087287396,"('foolish', 'wise')",-0.0926663,0.0872874,0.1799537
60,0.73062986,0.6901978,"('inefficient', 'efficient')",0.7306299,0.6901978,-0.0404321
61,0.26986492,0.1216287,"('illogical', 'logical')",0.2698649,0.1216287,-0.1482362
62,1.0689588,1.1959102,"('incompetent', 'brilliant')",1.0689588,1.1959102,0.1269514
63,0.48211214,0.58928037,"('unperceptive', 'insightful')",0.4821121,0.5892804,0.1071683
64,-6.2380486,-5.7958245,"('shy', 'confident')",-6.2380486,-5.7958245,0.4422241
65,0.33187318,0.28105184,"('insecure', 'secure')",0.3318732,0.2810518,-0.0508214
66,-0.04734191,0.06414631,"('inactive', 'active')",-0.0473419,0.0641463,0.1114882
67,-0.41221717,-0.32017088,"('doubtful', 'determined')",-0.4122172,-0.3201709,0.0920463
68,-0.32727942,-0.22961284,"('dependent', 'independent')",-0.3272794,-0.2296128,0.0976666
69,-1.8276675,-1.6785104,"('lazy', 'industrious')",-1.8276675,-1.6785104,0.1491571
70,1.145112,1.3425615,"('lethargic', 'energetic')",1.145112,1.3425615,0.1974495
71,0.60344267,0.662354,"('diffident', 'self-confident')",0.6034427,0.662354,0.0589113
72,0.8429785,0.9313774,"('unambitious', 'ambitious')",0.8429785,0.9313774,0.0883989
73,-2.9751263,-2.861856,"('helpless', 'self-reliant')",-2.9751263,-2.861856,0.1132703
74,-0.09580781,-0.11039704,"('undedicated', 'dedicated')",-0.0958078,-0.110397,-0.0145892
75,-0.6530112,-0.4172132,"('meek', 'impulsive')",-0.6530112,-0.4172132,0.235798
76,0.39050797,0.3378964,"('anxious', 'daring')",0.390508,0.3378964,-0.0526116
77,-1.2082635,-1.0829073,"('unmotivated', 'motivated')",-1.2082635,-1.0829073,0.1253562
78,-0.6586834,-0.68254226,"('nonresilient', 'resilient')",-0.6586834,-0.6825423,-0.0238589
79,-0.30858845,-0.08659355,"('wavering', 'unwavering')",-0.3085884,-0.0865936,0.2219948
80,-0.5344409,-0.4514976,"('dominated', 'dominating')",-0.5344409,-0.4514976,0.0829433
81,-0.10805683,-0.014831148,"('submissive', 'aggressive')",-0.1080568,-0.0148311,0.0932257
82,7.0222497,6.9615726,"('poor', 'rich')",7.0222497,6.9615726,-0.0606771
83,-0.51051944,-0.34454834,"('powerless', 'powerful')",-0.5105194,-0.3445483,0.1659711
84,0.27886438,0.36741278,"('inferior', 'superior')",0.2788644,0.3674128,0.0885484
85,-1.1996341,-1.2479851,"('insignificant', 'prestigious')",-1.1996341,-1.2479851,-0.048351
86,0.43005905,0.63000983,"('uninfluential', 'influential')",0.430059,0.6300098,0.1999508
87,-0.28821072,-0.11002924,"('unsuccessful', 'successful')",-0.2882107,-0.1100292,0.1781815
88,0.16687256,0.21722504,"('low', 'eminent')",0.1668726,0.217225,0.0503524
