,racism_male,racism_female,tuple,average_male,average_female,female-male
58,-0.19716026,-0.25370362,"('undiscriminating', 'discriminating')",-0.1971603,-0.2537036,-0.0565433
59,-0.24423641,-0.14592308,"('foolish', 'wise')",-0.2442364,-0.1459231,0.0983133
60,1.0829422,1.0402018,"('inefficient', 'efficient')",1.0829422,1.0402018,-0.0427404
61,0.16396758,-0.109144256,"('illogical', 'logical')",0.1639676,-0.1091443,-0.2731119
62,1.2304341,1.2634455,"('incompetent', 'brilliant')",1.2304341,1.2634455,0.0330114
63,0.47361597,0.43593767,"('unperceptive', 'insightful')",0.473616,0.4359377,-0.0376783
64,-5.635428,-5.4682894,"('shy', 'confident')",-5.635428,-5.4682894,0.1671386
65,0.6322463,0.5685635,"('insecure', 'secure')",0.6322463,0.5685635,-0.0636828
66,-0.09534232,-0.14441442,"('inactive', 'active')",-0.0953423,-0.1444144,-0.0490721
67,-0.42300683,-0.36381552,"('doubtful', 'determined')",-0.4230068,-0.3638155,0.0591913
68,-0.28857327,-0.38177836,"('dependent', 'independent')",-0.2885733,-0.3817784,-0.0932051
69,-2.0618134,-1.9808688,"('lazy', 'industrious')",-2.0618134,-1.9808688,0.0809446
70,1.4459083,1.4295484,"('lethargic', 'energetic')",1.4459083,1.4295484,-0.0163599
71,0.33223063,0.3556587,"('diffident', 'self-confident')",0.3322306,0.3556587,0.0234281
72,1.0000632,1.0945927,"('unambitious', 'ambitious')",1.0000632,1.0945927,0.0945295
73,-2.831409,-2.8126628,"('helpless', 'self-reliant')",-2.831409,-2.8126628,0.0187462
74,-0.014307007,-0.15757415,"('undedicated', 'dedicated')",-0.014307,-0.1575741,-0.1432671
75,-0.65426093,-0.48766014,"('meek', 'impulsive')",-0.6542609,-0.4876601,0.1666008
76,0.73737526,0.6335567,"('anxious', 'daring')",0.7373753,0.6335567,-0.1038186
77,-1.1200085,-1.0433357,"('unmotivated', 'motivated')",-1.1200085,-1.0433357,0.0766728
78,-0.6523587,-0.7049874,"('nonresilient', 'resilient')",-0.6523587,-0.7049874,-0.0526287
79,-0.3386821,-0.20988448,"('wavering', 'unwavering')",-0.3386821,-0.2098845,0.1287976
80,-0.14961386,-0.22217253,"('dominated', 'dominating')",-0.1496139,-0.2221725,-0.0725586
81,0.42194524,0.45492885,"('submissive', 'aggressive')",0.4219452,0.4549288,0.0329836
82,6.5756373,6.599993,"('poor', 'rich')",6.5756373,6.5999932,0.0243559
83,-0.3204573,-0.25241005,"('powerless', 'powerful')",-0.3204573,-0.2524101,0.0680472
84,0.08392839,0.14241028,"('inferior', 'superior')",0.0839284,0.1424103,0.0584819
85,-1.5376258,-1.5319595,"('insignificant', 'prestigious')",-1.5376258,-1.5319595,0.0056663
86,0.41925672,0.4521229,"('uninfluential', 'influential')",0.4192567,0.4521229,0.0328662
87,-0.15567547,-0.1114185,"('unsuccessful', 'successful')",-0.1556755,-0.1114185,0.044257
88,0.021072563,0.10080641,"('low', 'eminent')",0.0210726,0.1008064,0.0797338
