,genocide_male,genocide_female,tuple,average_male,average_female,female-male
27,1.7370266,1.5475512,"('hardhearted', 'softhearted')",1.7370266,1.5475512,-0.1894754
28,0.9118274,0.9017356,"('disloyal', 'loyal')",0.9118274,0.9017356,-0.0100918
29,-0.5113012,-0.5955023,"('unfair', 'fair')",-0.5113012,-0.5955023,-0.0842011
30,0.78336936,0.84114975,"('intolerant', 'tolerant')",0.7833694,0.8411497,0.0577803
31,-1.4083434,-1.4587953,"('evil', 'good')",-1.4083434,-1.4587953,-0.0504519
32,0.92844236,0.8937956,"('unkind', 'kind')",0.9284424,0.8937956,-0.0346468
33,-0.56991607,-0.5526927,"('wrong', 'right')",-0.5699161,-0.5526927,0.0172234
34,4.0593286,4.2357516,"('mean', 'honorable')",4.0593286,4.2357516,0.176423
35,-1.1203796,-1.279078,"('corrupt', 'incorrupt')",-1.1203796,-1.279078,-0.1586984
36,-0.80586195,-0.89373696,"('hostile', 'amicable')",-0.8058619,-0.893737,-0.0878751
37,0.8737209,0.8800869,"('fake', 'genuine')",0.8737209,0.8800869,0.006366
38,-0.5370451,-0.45343116,"('untruthful', 'truthful')",-0.5370451,-0.4534312,0.0836139
39,0.24870294,0.26737106,"('exploitative', 'cooperative')",0.2487029,0.2673711,0.0186682
40,-1.1871524,-1.3907148,"('stingy', 'generous')",-1.1871524,-1.3907148,-0.2035624
41,0.33050096,0.2841733,"('unforgiving', 'forgiving')",0.330501,0.2841733,-0.0463277
42,-1.6052912,-1.6313211,"('unreliable', 'reliable')",-1.6052912,-1.6313211,-0.0260299
43,1.1102897,1.150619,"('irresponsible', 'responsible')",1.1102897,1.150619,0.0403293
44,-0.7933919,-0.7827725,"('prejudiced', 'unprejudiced')",-0.7933919,-0.7827725,0.0106194
45,0.23180558,0.12163926,"('incompetent', 'competent')",0.2318056,0.1216393,-0.1101663
46,-0.12514685,-0.113707334,"('uncompetitive', 'competitive')",-0.1251469,-0.1137073,0.0114396
47,4.5654182,4.7319074,"('stupid', 'smart')",4.5654182,4.7319074,0.1664892
48,0.38320437,0.33412126,"('unintelligent', 'intelligent')",0.3832044,0.3341213,-0.0490831
49,-0.12481812,0.014043421,"('unable', 'able')",-0.1248181,0.0140434,0.1388615
50,-0.1962612,-0.20333329,"('clumsy', 'skillful')",-0.1962612,-0.2033333,-0.0070721
51,0.017586246,-0.010623924,"('uneducated', 'educated')",0.0175862,-0.0106239,-0.0282101
52,-0.6146083,-0.7552155,"('irrational', 'rational')",-0.6146083,-0.7552155,-0.1406072
53,-0.26745993,-0.3093159,"('uncreative', 'creative')",-0.2674599,-0.3093159,-0.041856
54,0.56585,0.6916127,"('incapable', 'capable')",0.56585,0.6916127,0.1257627
55,0.761947,0.77481866,"('incompetent', 'clever')",0.761947,0.7748187,0.0128717
56,0.5331112,0.5289664,"('impractical', 'practical')",0.5331112,0.5289664,-0.0041448
57,-2.3329148,-2.4030204,"('unimaginative', 'imaginative')",-2.3329148,-2.4030204,-0.0701056
58,0.04188382,0.0003693588,"('undiscriminating', 'discriminating')",0.0418838,0.0003694,-0.0415144
59,-0.19318086,-0.20658216,"('foolish', 'wise')",-0.1931809,-0.2065822,-0.0134013
60,0.80122364,0.98681873,"('inefficient', 'efficient')",0.8012236,0.9868187,0.1855951
61,0.22026494,0.058483094,"('illogical', 'logical')",0.2202649,0.0584831,-0.1617818
62,0.68127626,0.74309975,"('incompetent', 'brilliant')",0.6812763,0.7430997,0.0618234
63,0.12513137,0.16000745,"('unperceptive', 'insightful')",0.1251314,0.1600074,0.034876
64,-5.36129,-5.3574095,"('shy', 'confident')",-5.36129,-5.3574095,0.0038805
65,0.96165454,0.9997431,"('insecure', 'secure')",0.9616545,0.9997431,0.0380886
66,-0.0738973,-0.17190433,"('inactive', 'active')",-0.0738973,-0.1719043,-0.098007
67,-0.5404204,-0.42458412,"('doubtful', 'determined')",-0.5404204,-0.4245841,0.1158363
68,-0.4690445,-0.49207425,"('dependent', 'independent')",-0.4690445,-0.4920743,-0.0230298
69,-1.9053078,-1.9269673,"('lazy', 'industrious')",-1.9053078,-1.9269673,-0.0216595
70,1.6531558,1.5934033,"('lethargic', 'energetic')",1.6531558,1.5934033,-0.0597525
71,0.30346727,0.3054344,"('diffident', 'self-confident')",0.3034673,0.3054344,0.0019671
72,1.0154165,1.1276883,"('unambitious', 'ambitious')",1.0154165,1.1276883,0.1122718
73,-2.8178406,-2.8415053,"('helpless', 'self-reliant')",-2.8178406,-2.8415053,-0.0236647
74,0.16312945,0.036479563,"('undedicated', 'dedicated')",0.1631294,0.0364796,-0.1266498
75,-0.73389894,-0.62304693,"('meek', 'impulsive')",-0.7338989,-0.6230469,0.110852
76,0.755442,0.8145117,"('anxious', 'daring')",0.755442,0.8145117,0.0590697
77,-1.3769486,-1.1979862,"('unmotivated', 'motivated')",-1.3769486,-1.1979862,0.1789624
78,-0.6681196,-0.66819674,"('nonresilient', 'resilient')",-0.6681196,-0.6681967,-7.71e-05
79,-0.50394315,-0.4714679,"('wavering', 'unwavering')",-0.5039431,-0.4714679,0.0324752
80,-0.054376397,-0.12034862,"('dominated', 'dominating')",-0.0543764,-0.1203486,-0.0659722
81,0.10522501,0.24033283,"('submissive', 'aggressive')",0.105225,0.2403328,0.1351078
82,5.859928,5.9625726,"('poor', 'rich')",5.8599281,5.9625726,0.1026445
83,-0.30680254,-0.22309549,"('powerless', 'powerful')",-0.3068025,-0.2230955,0.083707
84,0.11628889,0.13929239,"('inferior', 'superior')",0.1162889,0.1392924,0.0230035
85,-1.2044288,-1.2739521,"('insignificant', 'prestigious')",-1.2044288,-1.2739521,-0.0695233
86,0.26888025,0.20000398,"('uninfluential', 'influential')",0.2688802,0.200004,-0.0688762
87,-0.4002902,-0.39601994,"('unsuccessful', 'successful')",-0.4002902,-0.3960199,0.0042703
88,-0.04079501,0.0022817086,"('low', 'eminent')",-0.040795,0.0022817,0.0430767
